Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,text_length,word_count,has_url,has_mention,has_hashtag,mention_count,hashtag_count,is_relevant,category,content_owner,priority
tiktok,post,7597638786985594130,"Membalas kepada @atan03102 PERKHIDMATAN BAS HENTI-HENTI GENERASI BARU dibawakan oleh MARA LINER GROUP teman destinasi anda dan SANWA TOURS SDN BHD(BAS MY) perkhidmatan laluan MARA LINER dari KUANTAN ke CHINI, MUAZAM SHAH dan KERATONG setiap hari dengan pelbagai unit bas yang selesa untuk perjalanan jauh dan perkhidmatan BAS.MY KUANTAN dikendalikan oleh SANWA TOURS melibatkan 16 laluan sedia ada bekasan RAPID KUANTAN dengan perjalanan setiap hari bermula 6 pagi dan berakhir perkhidmatan antara paling awal 7.30 ptg hingga last terakhir laluan tertentu 10.30 mlm bergantung dengan situasi semasa.jomm support pengangkutan awam anda semua untuk kemudahan rakyat yang memerlukan transport untuk menghubungkan ke bandar Kuantan 👍👍👍👍@NDHD 06",https://www.tiktok.com/@pengangkutanawam/video/7597638786985594130,positive,,188,0,27,5859,0.9993589341640472,273,274.859,,,positive,0.9978631138801576,malay,Malay/Bumiputera,love,0.1949702501296997,0.0550058633089065,0.0801636278629303,0.0526097789406776,0.3960117399692535,0.0303871184587478,740.0,105.0,False,True,False,2.0,0.0,True,general_mention,public_earned,low
tiktok,post,7531643403545693458,MARALINER TRIP MELAKA SENTRAL KE KUALA TERENGGANU #drivermuda #pemburumelaka #gengbasexpressmalaysia #fypシ #foryoupage #melakasentral #maralinerekspress @PEMBURU JALANAN OFFICIAL PEKAN @maralinersdnbhd,https://www.tiktok.com/@pemburu.melaka/video/7531643403545693458,neutral,,172,7,15,3863,0.5,232,234.863,,,neutral,0.9139465093612672,english,Mixed/Urban,love,0.1721947938203811,0.0566412508487701,0.0888935625553131,0.061309065669775,0.353907972574234,0.041805449873209,201.0,19.0,False,True,True,2.0,7.0,True,general_mention,news_media,low
tiktok,post,7591790632146980117,Hello 2026!! Be nice pls 🥹 Maafkan min baru sedor dh masuk tahun baru 🫣 Semoga azam nk dpt bas baru tercapai tahun ni amin 🤲🏻🚌 #2026 #newyear #basekspres #maraliner #basbaru,https://www.tiktok.com/@maralinersdnbhd/video/7591790632146980117,positive,,132,16,21,6005,0.9397660970687866,229,233.005,,,positive,0.7992203235626221,english,Mixed/Urban,love,0.0327266342937946,0.0461381897330284,0.0841442123055458,0.0233338084071874,0.7475343942642212,0.0273036714643239,174.0,31.0,False,False,True,0.0,5.0,True,general_mention,public_earned,low
tiktok,post,7524196807262375186,Trip ekspress @maralinersdnbhd TBS▶️KUANTAN▶️TBS lunccuuurrrr🚌🚌🚌💪🏻 #maraliner #maralinerrestinasianda #bus #basexpressmalaysia,https://www.tiktok.com/@jiji_hotari/video/7524196807262375186,positive,,155,6,17,4270,0.8253803700208664,220,222.27,,,positive,0.4179345667362213,multilingual,Unknown,love,0.1170341670513153,0.0438625775277614,0.0679528787732124,0.046181671321392,0.55108642578125,0.0262970980256795,126.0,9.0,False,True,True,1.0,4.0,True,general_mention,news_media,low
tiktok,post,7041800972305173787,#maralinertemandestinasianda #basekspresmalaysia #fypシ,https://www.tiktok.com/@aneq8522/video/7041800972305173787,negative,,130,7,23,1581,0.1658093512058258,175,214.581,,,negative,0.4473021626472473,multilingual,Unknown,love,0.1067845299839973,0.0296955406665802,0.0650838688015937,0.0324981808662414,0.6349057555198669,0.0188136901706457,54.0,3.0,False,False,True,0.0,3.0,True,general_mention,public_earned,low
tiktok,post,7589183178296921364,Maraliner powered by Weichai (ML88: KL - Rawang) #maraliner #basexpressmalaysia #foryou #fyp #weichai,https://www.tiktok.com/@no_name_.tiktok/video/7589183178296921364,neutral,,144,6,3,6019,0.5,213,171.019,,,neutral,0.783190131187439,english,Mixed/Urban,love,0.0676046311855316,0.0203315764665603,0.0649676173925399,0.0302316043525934,0.6671059131622314,0.0228008478879928,101.0,13.0,False,False,True,0.0,5.0,True,general_mention,news_media,low
tiktok,post,7629656415832919317,Happy World public transport day #maraliner #mara #viralvideo #fyp,https://www.tiktok.com/@bas.mykt/video/7629656415832919317,positive,,124,4,11,3790,0.9870927810668944,176,168.79,,,positive,0.9569759368896484,english,Mixed/Urban,happy,0.0139434309676289,0.0253046452999115,0.9013729095458984,0.0077277608215808,0.0256728921085596,0.0111834779381752,68.0,9.0,False,False,True,0.0,4.0,True,general_mention,public_earned,low
tiktok,post,7556834595690319125,korang selalu makan apa je dlm bas? JANGAN CKP AYAM GEPUK EA!! 🫣😝😝 #makanan #bas #maraliner #fyp #trending,https://www.tiktok.com/@maralinersdnbhd/video/7556834595690319125,positive,,107,7,11,8885,0.8878694832324981,213,162.885,,,positive,0.6262316107749939,english,Mixed/Urban,love,0.0496825017035007,0.0194717198610305,0.0171423219144344,0.0307355169206857,0.4095552861690521,0.1248801499605178,108.0,18.0,False,False,True,0.0,5.0,True,question_request,public_earned,medium
tiktok,post,7491237112914693377,"🚌 MARALINER (VEL 2590) 🛠️ RTG Intech, MAN 19.350 #SahabatAshman #fandomfest #pemburubas #pemburubasexpress #gengbasexpressmalaysia #basexpressmalaysia #gengexpress #peminatbasexpress #fypジ #abgbas #creatorsearchinsights #viralvideo #busspotting #malaysianbusandtruckenthusiasts #malaysianbusandtruckspotters #malaysianbuses #malaysiabusspotting #malaysiabusspotter #SahabatHafizPjack #tiktokmalaysia #LIVEhighlights #TikTokLIVE #LIVE #goliveyourramadan #ramadankareem #puasa #liveyourramadan",https://www.tiktok.com/@ashmanzain/video/7491237112914693377,negative,,133,5,2,7927,0.1362600445747375,219,156.927,,,negative,0.5457998514175415,multilingual,Unknown,love,0.1043359115719795,0.0416005663573741,0.0944429039955139,0.04693154245615,0.3662923574447632,0.036375667899847,494.0,36.0,False,False,True,0.0,27.0,True,general_mention,news_media,low
tiktok,post,7641157505854246151,7 bas untuk wira muda PLKN 🔛💪🏻💪🏻💪🏻 #fyp #tiktokviral #maraliner #plkn #abgbas,https://www.tiktok.com/@jiji_hotari/video/7641157505854246151,positive,,92,2,14,1154,0.8848603218793869,119,139.154,,,positive,0.6162010729312897,multilingual,Unknown,no_clear_emotion,0.0489728190004825,0.017957666888833,0.0810363218188285,0.0231907069683074,0.3924248814582824,0.0279253330081701,77.0,12.0,False,False,True,0.0,5.0,True,general_mention,public_earned,low
tiktok,post,7631866938385321236,"Air paling BIG NO dalam bas? 👉 Air ikat tepi… tumpah, habis satu bas 😭. #maraliner #xcyzba #trending #nikanbaskita #CapCut",https://www.tiktok.com/@maralinersdnbhd/video/7631866938385321236,neutral,,101,3,5,3297,0.5,141,125.297,,,neutral,0.5175477266311646,english,Mixed/Urban,no_clear_emotion,0.1032806411385536,0.027367565780878,0.0423890352249145,0.0316738225519657,0.282586932182312,0.034640047699213,123.0,20.0,False,False,True,0.0,5.0,True,question_request,public_earned,medium
tiktok,post,7624043243142925589,#CapCut #fypシ゚viral #maraliner #maralinerekspress #maralinergroup @maralinersdnbhd @pengangkutanawam,https://www.tiktok.com/@bas.express.malaysia/video/7624043243142925589,neutral,,82,2,11,1173,0.5,106,120.173,,,neutral,0.9111512899398804,english,Mixed/Urban,love,0.181886076927185,0.0631878450512886,0.0842389538884162,0.0632261708378791,0.3588401675224304,0.0467217974364757,100.0,7.0,False,True,True,2.0,5.0,True,general_mention,news_media,low
tiktok,post,7565129953151421717,19/10/2025 🚍MARA LINER ⚙️MAN 🧭 JOHOR BAHRU #basekspresmalaysia #gengbasexpressmalaysia #maraliner #luncur🛫🚀 #kualaterengganu,https://www.tiktok.com/@ramizan_93/video/7565129953151421717,neutral,,67,3,12,1719,0.5,99,110.719,,,neutral,0.8957831859588623,english,Mixed/Urban,love,0.1500406861305236,0.0492240488529205,0.086322583258152,0.0516834668815135,0.4385270178318023,0.0322973392903804,125.0,12.0,False,False,True,0.0,5.0,True,complaint_issue,news_media,critical
tiktok,post,7635261044142689557,Jom datang beramai-ramai memeriahkan Sambutan Ulang Tahun MARA ke-60! 🎉 Kami menanti kehadiran anda di World Trade Centre Kuala Lumpur. #MARALINER #MARACORP #INIKANBASKITA #WeGenMARA #60TahunMARA,https://www.tiktok.com/@maralinersdnbhd/video/7635261044142689557,positive,,74,9,1,1540,0.927683103084564,99,96.54,,,positive,0.7589436769485474,english,Mixed/Urban,love,0.027524309232831,0.0509843975305557,0.1221320852637291,0.0383689813315868,0.3363062143325805,0.181344985961914,196.0,25.0,False,False,True,0.0,5.0,True,general_mention,public_earned,low
tiktok,post,7634587553647267093,#BAS.my #fyp #viralvideo #MARALiner,https://www.tiktok.com/@bas.mykt/video/7634587553647267093,neutral,,45,0,3,752,0.5,55,54.752,,,neutral,0.854476273059845,english,Mixed/Urban,love,0.1176159903407096,0.0530865937471389,0.0845036208629608,0.0506307929754257,0.4098840355873108,0.0405738465487957,35.0,4.0,False,False,True,0.0,4.0,True,general_mention,public_earned,low
tiktok,post,7535733720787979528,#abgbastiktok#maraliner#temandestinasinada#fypage #fypシ゚ #fypシ゚viral🖤tiktok☆♡🦋myvideo❤️❤️🥰🥰 #telukintan #abgbas,https://www.tiktok.com/@ismailhusainiadnan/video/7535733720787979528,positive,,31,0,3,569,0.9405465304851532,39,40.569,,,positive,0.801821768283844,english,Mixed/Urban,love,0.1007239669561386,0.0387059152126312,0.0665212124586105,0.0346781015396118,0.6319368481636047,0.0217266101390123,111.0,5.0,False,False,True,0.0,8.0,True,general_mention,public_earned,low
tiktok,post,7514602162098310418,"Eh kaunter Muadzam Shah & Segamat tutup? Takpe takpe, I got chu! semua kat hujung jari je sekarang 💅😏 Tak tahu beli camne? Min dah tunjuk step simple kat atas tu 🤭 Masuk je website ticket.maralinergroup.my, tgh baring pun boleh “checkout” 😜👀 Paling bestttttt, masukkan kod “MLSB12” terus dpt 12% diskaun!! Toksah dah penat2 gi kaunter, dh senang keje 🙂‍↕️👍🏻 #penutupankaunter #muadzam #segamat #tiketbas #MLSB12 #belionlinesenang #maraliner #basekespresmalaysia #fyp #xyzabc #fyppppppppppppppppppppppp",https://www.tiktok.com/@maralinersdnbhd/video/7514602162098310418,positive,,25,2,0,3169,0.93443506360054,58,32.169,,,positive,0.7814502120018005,english,Mixed/Urban,surprise,0.0191644039005041,0.1093978360295295,0.0840013548731803,0.039719358086586,0.1780162304639816,0.4153985381126404,504.0,71.0,False,False,True,0.0,11.0,True,praise_positive,public_earned,low
tiktok,post,7637327952635514132,"📢 MAKLUMAN HOTLINE RASMI MARALINER Untuk sebarang pertanyaan, aduan atau maklumat lanjut, anda boleh menghubungi kami melalui: 📞 Hotline: 03-2385 9090 📲 WhatsApp Hotline: www.wasap.my/60323859090 Terima kasih kerana terus bersama MARALINER. 🤝 #MARALINER #INIKANBASKITA #xybca #announcement #foryoupage",https://www.tiktok.com/@maralinersdnbhd/video/7637327952635514132,negative,,24,0,1,732,0.1491064041852951,32,27.732,,,negative,0.502978652715683,multilingual,Unknown,love,0.0582834854722023,0.0443296656012535,0.0358621291816234,0.0572811551392078,0.4822281897068023,0.1409094631671905,305.0,37.0,False,False,True,0.0,5.0,True,general_mention,news_media,low
tiktok,post,7582018333118156039,"Selain beroperasi sebagai bas ekspres, Maraliner juga terlibat dalam pembinaan & engineering bas negara! 🚍🇲🇾 🚌 Bidang mereka ✔ Bas ekspres ✔ Stage bus ✔ Vehicle engineering ✔ Bas.My ✔ Smart Selangor Bus 💡 Syarikat tempatan, teknologi untuk rakyat. 📸 Datang HIPEX & tengok model bas mereka dekat-dekat! 📍 Jumpa di HIPEX 2025 📆 19–21 Disember 2025 ⏰ 9.00 pagi – 6.00 petang 🏢 Kompleks Usahawan MARA, Batu Muda KL 🎟️ Masuk Percuma 📲 Media sosial MARALINER 🎬 TikTok: @maralinergroup.my 📸 Instagram: @maralinergroup.my 🔵 Facebook: MARA Liner sdn bhd 👉 Info HIPEX: @hipex.my | www.hipex.my 📸 Selfie dengan bas nanti jangan lupa tag kami!",https://www.tiktok.com/@hipexmy/video/7582018333118156039,neutral,,13,4,0,837,0.5,25,21.837,,,neutral,0.921183943748474,malay,Malay/Bumiputera,no_clear_emotion,0.0315293259918689,0.0157831013202667,0.0436589606106281,0.026228304952383,0.247549295425415,0.0668237134814262,636.0,104.0,False,True,False,3.0,0.0,True,general_mention,public_earned,low
tiktok,post,7462933393609641234,#fyp#jawatankosong#kerjakosongmalaysia#jawatankosongterkini#malaysia#maraliner,https://www.tiktok.com/@mohdasri_ahmad/video/7462933393609641234,neutral,,3,0,4,836,0.5,15,15.836,,,neutral,0.9972109198570251,malay,Malay/Bumiputera,love,0.137814849615097,0.0746426954865455,0.1951112449169159,0.0377341322600841,0.3278194367885589,0.0292556174099445,78.0,1.0,False,False,True,0.0,6.0,True,general_mention,public_earned,low
tiktok,post,7304540946379721991,"Bus ride to Kuala Lumpur with Maraliner Double Decker..luxurious, clean & spacious...",https://www.tiktok.com/@daddyzainal/video/7304540946379721991,positive,,2,0,0,642,0.9808471322059632,8,2.642,,,positive,0.9361571073532104,english,Mixed/Urban,happy,0.0461454205214977,0.039053339511156,0.5437042713165283,0.0156910382211208,0.2740164995193481,0.0252794846892356,85.0,12.0,False,False,False,0.0,0.0,True,general_mention,public_earned,low
tiktok,post,7432090254854704392,"📣 Haa, berita baik orang Perlis! Kini kami ada laluan baru untuk mudahkan perjalanan hampa semua! 🚍❤ Jadi, jom naik bas dan tag kawan-kawan yang patut tau pasai laluan baru ni! 💬✨ #JomNaikBas #LaluanBaruPerlis #PengangkutanAwam #MARALINER",https://www.tiktok.com/@wan_bdkperlisbukitjalil/video/7432090254854704392,positive,,2,0,0,481,0.9993944108486176,6,2.481,,,positive,0.9979813694953918,malay,Malay/Bumiputera,love,0.0444152541458606,0.0646767765283584,0.2629178166389465,0.0298072062432765,0.4811687767505646,0.0362112335860729,244.0,36.0,False,False,True,0.0,4.0,True,general_mention,public_earned,low
