Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
instagram,post,3923710839790283903,"Pemilihan calon Menteri Besar Johor daripada PH hanya akan ditentukan oleh majlis tertinggi gabungan itu selepas keputusan PRN Johor diketahui.

Timbalan Pengerusi PH, Anthony Loke Siew Fook berkata, fokus utama ketika ini adalah untuk memenangkan calon-calon gabungan berkenaan terlebih dahulu.

Anda boleh baca berita penuh di portal Sinar Harian di www.sinarharian.com.my atau swipe up di IG story serta jangan lupa follow IG @sinarharian untuk berita terkini dalam dan luar negara.

#SinarHarian #BeritaTerkini #politik #PRNJohor #AnthonyLoke #PH",https://www.instagram.com/p/DZz0jhXDKx_/,,,negative,2026-06-20 13:40:03+00:00,98,0,50,0,0.000962322950363137,148,negative,0.9967922568321228,malay,Malay/Bumiputera,no_clear_emotion,0.03402635082602501,0.02206655591726303,0.05725282058119774,0.015207833610475063,0.08556737005710602,0.035986319184303284,,
instagram,post,3923694677227577502,"🔥 POSTER BOY BUKAN TIKET MB JOHOR

Rakyat Johor tidak lupa sejarah. Dalam PRN Johor 2022, Hasni Mohammad ditampilkan sebagai poster boy Barisan Nasional, namun akhirnya Datuk Onn Hafiz Ghazi dilantik sebagai Menteri Besar. Pengerusi PKR Johor, Datuk Seri Dr. Zaliha Mustafa menegaskan bahawa jawatan Menteri Besar ditentukan mengikut proses Perlembagaan Negeri dan perkenan DYMM Sultan Johor, bukan semata-mata berdasarkan gelaran atau imej kempen politik. 

#mycommunitynewspenang 
#PRNJohor #PolitikJohor #FaktaPolitik",https://www.instagram.com/p/DZzw4UzPaCe/,,,negative,2026-06-20 13:08:00+00:00,5,0,1,0,0.08471554219722746,6,negative,0.7176148593425751,multilingual,Unknown,love,0.05400003865361214,0.023253662511706352,0.04625295102596283,0.03838074952363968,0.4402129352092743,0.056239962577819824,,
instagram,post,3923692460676575982,"Hari yang produktif bersama pasukan Puteri MIC Johor dalam Mesyuarat Persediaan PRN Johor dan Taklimat IT.

Terima kasih yang tidak terhingga kepada sahabat baik saya, Saudari @logeswary_kamalakaran selaku Ketua Puteri MIC Johor serta seluruh jawatankuasanya atas kerja keras, komitmen dan semangat yang ditunjukkan dalam memastikan segala persiapan berjalan lancar.

Apabila kita bekerja sebagai satu pasukan, tiada cabaran yang tidak dapat diatasi. Teruskan momentum dan semangat perjuangan ini demi masa depan yang lebih baik.

#majujohor 
#PuteriMICJohor 
#PuteriMIC 
#PRNJohor
#MIC",https://www.instagram.com/p/DZzwYEegXLu/,,,positive,2026-06-20 13:03:32+00:00,26,0,1,0,0.9994047641754149,27,positive,0.9980158805847168,malay,Malay/Bumiputera,happy,0.030962858349084854,0.06678886711597443,0.5184217691421509,0.030937762930989265,0.21363013982772827,0.04164249822497368,,
instagram,post,3923674889488871793,"All systems go! 💪

#PRNJohor",https://www.instagram.com/p/DZzsYYCGrFx/,,,positive,2026-06-20 12:28:37+00:00,2016,0,27,0,0.9160765767097473,2043,positive,0.7202552556991577,english,Mixed/Urban,love,0.04754237085580826,0.022588009014725685,0.23436295986175537,0.021121898666024208,0.38581666350364685,0.02431524358689785,,
instagram,post,3923662960157937324,"Berada di Tangkak, Johor hari ini, bagi memberikan sokongan buat para jentera Barisan Nasional Parlimen Ledang yang akan menghadapi PRN tak lama lagi.

Insya-Allah, team BN Perak akan bantu sehabis baik bagi memenangkan calon kita di kerusi-kerusi DUN dalam Parlimen Ledang.

Dengan semangat & kesediaan yang dipamerkan oleh seluruh jentera, saya percaya, Barisan Nasional mempunyai kekuatan yang diperlukan bagi memperoleh mandat dari rakyat untuk terus berkhidmat.

Gambir kita kekalkan, Serom kita pertahan, Tangkak kita tawan kembali.

Mudah-mudahan segala gerak kerja yang telah direncana dipermudah.

Bismillah.

#BarisanNasional #PRNJohor",https://www.instagram.com/p/DZzpqx-kk6s/,,,positive,2026-06-20 12:04:55+00:00,17,0,0,0,0.9994097173213958,17,positive,0.9980323910713196,malay,Malay/Bumiputera,happy,0.03928495571017265,0.06894934922456741,0.3948916494846344,0.022100191563367844,0.16713504493236542,0.03926664590835571,,
instagram,post,3919784549602769871,"| Tarikh-Tarikh Penting PRN Negeri Sembilan Ke-16 |

Buat ahli PIMPIN, alumni MPP UiTM serta para pengundi di Negeri Sembilan, 📌 simpan tarikh-tarikh penting ini!

Pilihan Raya Umum Dewan Negeri Sembilan Ke-16 bakal berlangsung tidak lama lagi.

🗓 27 Jun 2026 – Penamaan Calon
🗳 7 Julai 2026 – Hari Undi Awal
✅ 11 Julai 2026 – Hari Mengundi

Jangan tunggu saat akhir. Semak maklumat pengundian anda dan tunaikan tanggungjawab sebagai warganegara.

Setiap undi membawa makna dalam menentukan hala tuju dan masa depan negeri.

Undi Anda, Masa Depan Negeri Sembilan!

#PRNNegeriSembilan2026 #NegeriSembilanMemilih #MalaysiaMemilih #PIMPIN 

Sumber : @sprgovmy",https://www.instagram.com/p/DZl30erIzvP/,,,negative,2026-06-15 03:42:00+00:00,-1,0,0,0,0.0010855793952941895,-1,negative,0.996381402015686,malay,Malay/Bumiputera,no_clear_emotion,0.028526537120342255,0.043768562376499176,0.05217891186475754,0.0244118794798851,0.1123700737953186,0.055024970322847366,,
instagram,post,3924051199087922153,"Ayuh Bangsa Johor !!!

Bersama-sama kita menyaksikan Majlis Pengumuman Calon Pakatan Harapan bagi PRN Johor Ke-16.

📅 22 Jun 2026 (Isnin)
⏰ 7.30 malam
📍 Padang Bukit Gambir Extreme Park

Kehadiran anda adalah tanda sokongan kepada masa depan Johor yang lebih progresif, inklusif dan sejahtera.

#UndiHarapan 
#PRNJohor16 
#PakatanHarapan
#Kitalawan
#Kitatawan",https://www.instagram.com/p/DZ1B8ZqFMvp/,,,positive,2026-06-21 00:56:18+00:00,0,0,0,0,0.9988580226898193,0,positive,0.9961934089660645,malay,Malay/Bumiputera,happy,0.04865707829594612,0.04040352627635002,0.5044633746147156,0.027283547446131706,0.22953327000141144,0.023614324629306793,,
instagram,post,3923882860554282346,"【BM/中文】
Malam ini saya berkesempatan menghadiri Majlis Pelancaran Jentera Amanah PRN Johor Zon Utara.

Melihat semangat dan komitmen yang ditunjukkan oleh para pejuang di peringkat akar umbi mengingatkan saya bahawa kekuatan Pakatan Harapan terletak pada perpaduan, kerja berpasukan dan keikhlasan untuk berkhidmat kepada rakyat. ❤️

Pilihan Raya Negeri yang bakal tiba bukan sekadar tentang memilih wakil rakyat, tetapi juga menentukan hala tuju Johor untuk tahun-tahun yang akan datang.

Walaupun datang daripada parti yang berbeza dalam Pakatan Harapan, kita berkongsi matlamat yang sama — membela rakyat, memperkukuhkan ekonomi negeri dan membina masa depan yang lebih baik untuk semua.

Saya berharap rakyat Johor akan terus memberikan sokongan kepada Pakatan Harapan dan semua calon Pakatan Harapan dalam PRN kali ini.

JOHOR KE DEPAN, UNDI HARAPAN. 🚀

今晚受邀出席 Amanah 柔佛州选竞选机制推介礼（柔北）。

看到现场许多长期坚持奋斗的同志齐聚一堂，让我再次感受到希望联盟团结合作的精神与力量。❤️

州选即将来临，这不仅是一场选举，更是决定柔佛未来方向的重要时刻。

无论来自行动党、诚信党、公正党或希望联盟的伙伴，我们都有共同的目标，那就是继续为人民服务，为柔佛带来更好的未来。

希望大家继续支持希望联盟，支持所有希望联盟候选人，让改革继续前进，让柔佛继续向前。

柔佛向前看，支持Harapan 🚀

#PakatanHarapan
#Amanah
#PRNJohor2026
#JohorMajuKeHadapan
#HarapanUntukJohor",https://www.instagram.com/p/DZ0bqwLlOVq/,,,negative,2026-06-20 19:21:50+00:00,7,0,0,0,0.005136752128601096,7,negative,0.9828774929046631,malay,Malay/Bumiputera,happy,0.03278133273124695,0.03471791744232178,0.3919215202331543,0.025488218292593956,0.3719647228717804,0.03293640911579132,,
instagram,post,3923692618821132364,"At the core of DAP’s principles is integrity. We maintain a strict separation between political party operations and public government funds. To preserve this institutional independence and continue our work on the ground, we rely entirely on the trust and support of everyday citizens. Join us and support our movement today! 🚀

📅 5 July 2026 | 🕕 6:00 PM
📍 Dewan SJK(C) Chee Wen
✅ Halal Certified

🎟️ Table Packages:
💎 Diamond — RM10,000
🥈 Platinum — RM5,000
🥇 Gold — RM3,000
🥈 Silver — RM1,500

Online transfers to be made to CAWANGAN DAP USJ6 (8010737620, CIMB Bank)

To reserve your table, please contact:
Chris Joseph (012-732 9001)
Ken Chia (012-327 2366)
Nava (012-376 1213)
Irene Teo (012-213 9668)
Har (012-273 1336)

#MalaysiaMadani #PakatanHarapan #KitaSelangor #SubangJayaKitaPunya",https://www.instagram.com/p/DZzwaXwp-BM/,,,positive,2026-06-20 13:04:50+00:00,59,0,3,0,0.8677040100097656,62,positive,0.5590133666992188,english,Mixed/Urban,love,0.06855741888284683,0.0347718708217144,0.10385892540216446,0.02958817034959793,0.5720186829566956,0.03113955818116665,,
instagram,post,3923675638733033283,"Super El Niño is giving us a glimpse of what the future may look like: hotter days, longer dry spells, and more extreme unpredictable weather.

The Selangor state government has worked to strengthen our climate resilience and water security. Today, Selangor has sufficient reserves to withstand up to four months without rainfall. But our cities must also adapt to a warmer future.

One of the simplest and most effective ways to do that is by planting more trees.

Trees cool our neighbourhoods, provide shade, improve air quality, support biodiversity, and make our communities more resilient against rising temperatures.

This morning, I joined Councillor @chriselvin10 , Kebun Komuniti USJ14, AIESEC @taylorsuni , @sjcitycouncil , @forvismazarsinmalaysia , and @wwfmy for a tree planting programme at Masjid Al-Madaniah.

Thank you to everyone who spent their Saturday morning with us. Every tree planted today is a small investment in a cooler, greener, and more liveable Subang Jaya for the years ahead.

#MalaysiaMadani #PakatanHarapan #KitaSelangor #SubangJayaKitaPunya",https://www.instagram.com/p/DZzsjR0iU9D/,,,neutral,2026-06-20 12:30:02+00:00,31,0,0,0,0.5,31,neutral,0.7298080921173096,english,Mixed/Urban,happy,0.041770972311496735,0.05922975763678551,0.7882344722747803,0.012715060263872147,0.057188618928194046,0.012101785279810429,,
instagram,post,3923645044281102295,"Chu Poh Yee diumumkan sebagai calon Pakatan Harapan kerusi DUN Mengkibol untuk PRN Johor. 

#malaysiagazette #PRNJohor #CalonDUNMengkibol #PakatanHarapan",https://www.instagram.com/p/DZzlmEhGM_X/,,,negative,2026-06-20 11:29:19+00:00,15,0,3,0,0.14839939624071122,18,negative,0.505335345864296,multilingual,Unknown,no_clear_emotion,0.1121266782283783,0.030377279967069626,0.06555227190256119,0.02982395514845848,0.11433141678571701,0.02865525335073471,,
instagram,post,3923644189330935243,"Arthur Chiong Sen Sern diumumkan sebagai calon Pakatan Harapan kerusi DUN Bukit Batu untuk PRN Johor.

#malaysiagazette #PRNJohor #CalonDUNBukitBatu #PakatanHarapan #ArthurChiongSenSern",https://www.instagram.com/p/DZzlZoSGI3L/,,,negative,2026-06-20 11:27:37+00:00,6,0,1,0,0.17291340082883835,7,negative,0.4236219972372055,multilingual,Unknown,no_clear_emotion,0.035514239221811295,0.022887077182531357,0.0912863165140152,0.021788708865642548,0.20422634482383728,0.027951927855610847,,
instagram,post,3923643289887630864,"Mohamad Shafwan Ani hari ini diumumkan sebagai calon Pakatan Harapan kerusi DUN Bukit Permai untuk PRN Johor.

#malaysiagazette #PRNJohor #CalonDUNBukitPermai #PakatanHarapan",https://www.instagram.com/p/DZzlMinGOYQ/,,,neutral,2026-06-20 11:25:50+00:00,20,0,2,0,0.5,22,neutral,0.9011572599411011,malay,Malay/Bumiputera,no_clear_emotion,0.029080551117658615,0.022104326635599136,0.08394964784383774,0.01916120946407318,0.19949771463871002,0.03070109151303768,,
instagram,post,3923642877025511359,"Wong Bor Yang dan Mohamad Shafwan Ani hari ini diumumkan sebagai calon Pakatan Harapan kerusi DUN Senai dan Bukit Permai untuk PRN Johor.

#malaysiagazette #PRNJohor #CalonDUNSenai #CalonDUNBukitPermai #PakatanHarapan",https://www.instagram.com/p/DZzlGiGmOe_/,,,neutral,2026-06-20 11:25:01+00:00,6,0,1,0,0.5,7,neutral,0.8220263719558716,malay,Malay/Bumiputera,no_clear_emotion,0.0330011248588562,0.02326229400932789,0.07276403158903122,0.020130163058638573,0.1615474671125412,0.029570508748292923,,
instagram,post,3923641931117626537,"Lee Wern Yiing, 30, hari ini diumumkan sebagai calon Pakatan Harapan bagi kerusi DUN Johor Jaya bagi PRN Johor.

#malaysiagazette #PRNJohor #CalonDUNJohorJaya #PakatanHarapan",https://www.instagram.com/p/DZzk4xKGASp/,,,neutral,2026-06-20 11:23:08+00:00,34,0,4,0,0.5,38,neutral,0.891451895236969,english,Mixed/Urban,no_clear_emotion,0.02616092562675476,0.041475776582956314,0.15629956126213074,0.02435355819761753,0.1842382699251175,0.048509009182453156,,
instagram,post,3923641405814666185,"Nor Zulaila Abdul Ghani, 38, hari ini diumumkan sebagai calon Pakatan Harapan bagi kerusi DUN Tiram bagi PRN Johor.

#malaysiagazette #PRNJohor #CalonDUNTiram #PakatanHarapan",https://www.instagram.com/p/DZzkxH7mPPJ/,,,negative,2026-06-20 11:22:06+00:00,32,0,5,0,0.09024378508329392,37,negative,0.699187383055687,multilingual,Unknown,no_clear_emotion,0.03168444335460663,0.032819826155900955,0.07832962274551392,0.02652519941329956,0.21428300440311432,0.04694057255983353,,
instagram,post,3923630726965797315,"Yang Bekerja...
#KitaKEADILAN 
#PakatanHarapan",https://www.instagram.com/p/DZziVuemqHD/,,,positive,2026-06-20 11:00:53+00:00,1,0,0,0,0.9114369720220565,1,positive,0.7047899067401886,multilingual,Unknown,love,0.063799649477005,0.01892639882862568,0.09372050315141678,0.03657863661646843,0.5566532611846924,0.027976512908935547,,
instagram,post,3923626171031759136,"Pakatan Harapan (PH) yang masih belum menamakan calon Menteri Besar menjelang Pilihan Raya Negeri (PRN) Johor didakwa tidak mempunyai calon berkaliber atau berwibawa yang mampu menggalas tanggungjawab itu.

Ketua Pergerakan Pemuda UMNO Johor, Noor Azleen Ambros berkata, ketidakmampuan atau keengganan PH itu kini menimbulkan pelbagai persoalan mengenai hala tuju dan kesiapsiagaan gabungan berkenaan.

#malaysiagazette
#CalonMB
#PilihanRayaNegeri
#PakatanHarapan

Berita lanjut layari www.malaysiagazette.com",https://www.instagram.com/p/DZzhTbbxikg/,,,negative,2026-06-20 10:51:55+00:00,84,0,8,0,0.10350746512413025,92,negative,0.6549751162528992,malay,Malay/Bumiputera,fear,0.06821288913488388,0.8102951645851135,0.01526937261223793,0.02650936134159565,0.009823247790336609,0.04541371390223503,,
instagram,post,3923646389578561100,"Bersama YAB Dato’ Seri Saarani Mohamad, Menteri Besar Perak, di Ledang sempena Majlis Pelancaran Jentera Barisan Nasional Ledang.

Parti Progresif Penduduk (PPP) telah menunjukkan komitmen dan semangat kerjasama yang amat tinggi dalam menyokong perjuangan Barisan Nasional. Sebagai tanda sokongan padu, PPP telah menggerakkan sebanyak 30 buah konvoi motosikal bagi mengiringi ketibaan YAB Dato’ Seri Saarani Mohamad sepanjang perjalanan menuju ke Dewan Putra, Padang Lerek, lokasi berlangsungnya Majlis Pelancaran dan Perasmian Jentera Barisan Nasional Ledang.

Penyertaan dan penglibatan aktif ini mencerminkan iltizam serta kesungguhan PPP dalam memperkukuh perpaduan dan memastikan kelancaran gerak kerja jentera Barisan Nasional menjelang agenda perjuangan yang akan datang.

Rukesh Rao
Setiausaha Belia PPP Malaysia 

#fyp #barisannasional #ppp #explorer #election2026",https://www.instagram.com/p/DZzl5pbEvZM/,,,positive,2026-06-20 11:32:00+00:00,20,0,0,0,0.9993753135204315,20,positive,0.9979177117347717,malay,Malay/Bumiputera,no_clear_emotion,0.08852749317884445,0.051025934517383575,0.18086442351341248,0.03878848999738693,0.16508252918720245,0.04190276563167572,,
instagram,post,3923509992650422642,"Alhamdulillah, hari ini Pak Mus bersama pasukan UMNO Negeri Sembilan mengadakan perbincangan dan penyelarasan gerak kerja sebagai persediaan menghadapi Pilihan Raya Negeri (PRN) akan datang.

Semoga segala usaha yang dirancang dipermudahkan demi kesejahteraan rakyat dan kemajuan Negeri Sembilan.

#UMNONegeriSembilan #BarisanNasional #PRN #PakMus #PalongKitoPunyo",https://www.instagram.com/p/DZzG4z4n7ly/,,,positive,2026-06-20 07:01:00+00:00,13,0,0,0,0.9993915140628814,13,positive,0.9979717135429382,malay,Malay/Bumiputera,happy,0.055757373571395874,0.11062446236610413,0.6285130381584167,0.033621646463871,0.07922790199518204,0.023448539897799492,,
instagram,post,3923485775370353477,AYUH KELUAR MENGUNDI #puterilumut #puterilumutpeduli #barisannasional #prnjohor #bnuntukjohor,https://www.instagram.com/p/DZzBYZyP3tF/,,,neutral,2026-06-20 06:14:07+00:00,1,0,0,0,0.5,1,neutral,0.6791739463806152,english,Mixed/Urban,no_clear_emotion,0.10136769711971283,0.03126987814903259,0.06385381519794464,0.025085845962166786,0.12824566662311554,0.032484542578458786,,
instagram,post,3923379614306309852,"Bila Sombong Mengatasi Akal: Kisah Onn Hafiz dan Calon MB Johor

1. Dalam laporan berita pertama, dia desak supaya PH umum siapa calon MB Johor.

2. Kata dia, rakyat berhak tahu. Rakyat mesti diberi penjelasan siapa yang akan pimpin kerajaan negeri kalau menang. Nampak macam dia begitu peduli pasal hak rakyat.

3. Kemudian, dalam laporan berita kedua, dia keluar pula dengan kenyataan baharu.

4. Dia kata, jadi 'poster boy' atau calon utama parti bukan jaminan boleh jadi MB.

5. Alasannya, penentu sebenar ialah perkenan Sultan Johor. Bukan keputusan parti. Bukan juga di tangan rakyat semata-mata.

6. Saya jadi hairan.

7. Kalau dia sudah tahu yang tentukan siapa jadi MB itu adalah perkenan Istana, buat apa dia sibuk sangat desak PH umum calon kepada rakyat?

8. Kalau rakyat tahu pun, tapi Istana tidak perkenan, calon itu takkan jadi MB juga. Ini ikut logik dia sendiri.

9. Kalau umum calon tidak ada jaminan apa-apa, jadi apa gunanya PH atau mana-mana parti mengumumkan calon?

10. Nampaknya Onn Hafiz ini keliru. Pagi dia cakap lain, tengah hari dia cakap lain.

11. Mungkin dia sendiri sedang takut. Dia tahu dia itu 'poster boy' BN. Tapi dia juga sedar kedudukannya tidak selamat dan tiada jaminan akan dipilih semula.

12. Jadi, untuk tutup kelemahan dan rasa tidak selamat itu, dia cuba serang parti lawan. Suruh lawan buat benda yang dia sendiri kata ""bukan jaminan"".

13. Orang yang sombong memang macam ini. Bila bercakap, kurang berfikir. Nak serang musuh politik, tapi tak periksa logik sendiri.

14. Akhirnya senjata makan tuan. Nampak sangat tiada asas dan tidak matang.

15. Kasihan Onn Hafiz. 

#PRNJohor #onnhafiz #barisannasional",https://www.instagram.com/p/DZypPjlvJbc/,,,negative,2026-06-20 02:42:00+00:00,185,0,22,0,0.0005067944526672141,207,negative,0.9983106851577759,malay,Malay/Bumiputera,anger,0.7802903056144714,0.07257235795259476,0.039565347135066986,0.03862275183200836,0.026063943281769753,0.014550449326634407,,
instagram,post,3923353428956761155,"Pakatan Harapan (PH) tidak menamakan calon Menteri Besar Johor sekiranya menang pilihan raya negeri (PRN) kerana tidak ghairah bermain politik persepsi atau menjadikan isu itu sebagai modal meraih undi.

Pengerusi Parti Keadilan Rakyat (PKR) Johor, Datuk Seri Dr Zaliha Mustafa mengimbau kembali lipatan sejarah PRN Johor sebelum ini yang perlu dijadikan pengajaran daripada situasi dialami oleh UMNO dan Barisan Nasional (BN).

#malaysiagazette
#pakatanharapan
#barisannasional
#posterboy

Berita lanjut layari www.malaysiagazette.com",https://www.instagram.com/p/DZyjSglR0xD/,,,negative,2026-06-20 01:50:00+00:00,224,0,102,0,0.00048547983169555664,326,negative,0.9983817338943481,malay,Malay/Bumiputera,fear,0.2996505796909332,0.3843320310115814,0.06485015898942947,0.03595646098256111,0.04723130911588669,0.039282966405153275,,
instagram,post,3923032949315890118,"才刚刚被宣布为准候选人， 就被踢爆说谎抹黑柔佛州政府。 希盟惯性说谎， 已到了无可救药的地步。
2026 Johor dan Negeri Sembilan PRN15 Jadikan DAP Johor sebagai Sabah yang kedua.
#DAP_DalamAdaPenipu
#Pru15NoDapNoPh 
#Pru15NoPasNoPn 
#Bn
#barisannasional",https://www.instagram.com/p/DZxaa6qIGvG/,,,negative,2026-06-19 15:13:13+00:00,0,0,0,0,0.0005304515361785889,0,negative,0.998231828212738,malay,Malay/Bumiputera,no_clear_emotion,0.060754839330911636,0.062063924968242645,0.07507175952196121,0.038726747035980225,0.1094793826341629,0.057121410965919495,,
instagram,post,3923016814340125810,"Dato' menyeru semua orang menggunakan undi mereka untuk menukar kerajaan. Apa yang dilakukan oleh Anwar sekarang semuanya tidak menguntungkan orang Cina, janji-janji yang dibuat tidak ditunaikan dan menipu rakyat.
2026 Johor dan Negeri Sembilan PRN15 Jadikan DAP Johor sebagai Sabah yang kedua.
#DAP_DalamAdaPenipu
#Prn15NoDapNoPh
#Prn15NoPasNoPn
#Bn
#barisannasional",https://www.instagram.com/p/DZxWwHyoLRy/,,,negative,2026-06-19 14:41:09+00:00,0,0,0,0,0.0004840850830077903,0,negative,0.9983863830566406,malay,Malay/Bumiputera,love,0.24500511586666107,0.04192725941538811,0.08776590973138809,0.044542621821165085,0.34681370854377747,0.03183634951710701,,
instagram,post,3922995438689733834,"𝐌𝐄𝐌𝐏𝐄𝐑𝐊𝐄𝐌𝐀𝐒 𝐒𝐓𝐑𝐀𝐓𝐄𝐆𝐈 𝐌𝐄𝐍𝐔𝐉𝐔 𝐏𝐈𝐋𝐈𝐇𝐀𝐍 𝐑𝐀𝐘𝐀

Alhamdulillah, saya berkesempatan mempengerusikan Mesyuarat Ahli Jawatankuasa Biro Politik UMNO Bahagian Pasir Gudang bersama barisan kepimpinan bahagian di Ibu Pejabat UMNO Bahagian Pasir Gudang.

Mesyuarat ini menjadi ruang untuk menyelaras gerak kerja, memperkemas strategi serta memperkukuh kesiapsiagaan jentera UMNO dan Barisan Nasional dalam menghadapi pilihan raya akan datang.

Semoga segala perancangan yang dipersetujui dipermudahkan dan membuahkan hasil yang terbaik demi memastikan kemenangan UMNO-BN serta meneruskan khidmat kepada rakyat.

#khalednordinmindef
#UMNO
#barisannasional",https://www.instagram.com/p/DZxR5EKlEzK/,,,positive,2026-06-19 13:58:40+00:00,31,0,1,0,0.9994012057781219,32,positive,0.9980040192604065,malay,Malay/Bumiputera,happy,0.049321968108415604,0.11140076816082001,0.5085844397544861,0.030187776312232018,0.06873539090156555,0.042979586869478226,,
instagram,post,3922866555587859668,"Baju Korporat Barisan Nasional – Kempen Pilihan Raya

Terima kasih kepada wakil-wakil daripada cawangan-cawangan Barisan Nasional yang telah memilih perkhidmatan kami.

Sokongan dan kepercayaan yang diberikan amat kami hargai. Kami berbesar hati dapat menjadi sebahagian daripada usaha dan persiapan kempen anda.

Semoga segala urusan berjalan lancar dan dipermudahkan.

#PrintwareONE #BajuKorporat #BarisanNasional #KempenPilihanRaya #CorporateShirt",https://www.instagram.com/p/DZw0lkbExTU/,,,positive,2026-06-19 09:42:36+00:00,0,0,0,0,0.9993977904319762,0,positive,0.9979926347732544,malay,Malay/Bumiputera,love,0.02940627746284008,0.013295433484017849,0.06239565089344978,0.018977615982294083,0.8024717569351196,0.01752105914056301,,
instagram,post,3922860698749603878,"Nak jentera kempen nampak lebih profesional dan seragam?
Kami menyediakan Baju Korporat Kempen dengan pilihan potongan Lelaki, Wanita dan Muslimah.
✨ Fabrik Viscose Premium
✨ Sulaman Logo Berkualiti
✨ Rekaan Korporat Yang Kemas
✨ Sesuai Untuk Calon, PACA, Sukarelawan & Jawatankuasa
📲 WhatsApp sekarang:
011 100 50 139
Klik 👉 https://wa.me/601110050139?text=BN
#BajuKorporat #BajuKempen #PilihanRaya #BarisanNasional PACA JenteraPilihanRaya SulamLogo CorporateShirt PrintwareONE",https://www.instagram.com/p/DZwzQV0T5Am/,,,neutral,2026-06-19 09:31:02+00:00,0,0,0,0,0.5,0,neutral,0.996726393699646,malay,Malay/Bumiputera,happy,0.015334928408265114,0.08623027801513672,0.7520557641983032,0.01483618002384901,0.02701110951602459,0.05971970036625862,,
instagram,post,3922837244586456690,"Kes Hina Wanita Bertudung: Ahli Majlis BN MCA Pontian Tutup Akaun FB

1. Semalam ada pihak dedahkan tentang seorang individu bernama Ching Kong Lee.

2. Individu ini telah menyunting poster dan memuat naik kenyataan menghina serta mempersendakan wanita Islam yang bertudung.

3. Kononnya, jika orang Cina undi PH, wanita-wanita bertudung ini akan bawa mereka ""ke Belanda"" (jalan yang sesat). Dia turut guna kata-kata kesat dan maki hamun.

4. Hari ini, saya semak. Posting itu sudah ghaib. Laman akaunnya juga sudah ditutup.

5. Mula-mula berani tulis, bila orang tahu, cepat-cepat lari sembunyikan diri. Baling batu sembunyi tangan.

6. Rupa-rupanya Ching Kong Lee ini bukan akaun palsu. Dia wujud.

7. Semakan mendapati dia adalah Ahli Majlis di Majlis Perbandaran Pontian. Dia diangkat mewakili kuota MCA dan Barisan Nasional (BN) untuk kawasan Tanjung Piai.

8. Inikah kualiti pemimpin yang dilantik oleh BN?

9. Pemimpin BN selalu bercakap soal kesederhanaan. Kononnya merekalah benteng perpaduan.

10. Tetapi wakil MCA sendiri secara terang-terangan bermain sentimen 3R. Menghina agama dan kaum lain semata-mata mahu menakutkan pengundi.

11. Kita sudah merdeka hampir 70 tahun. Peristiwa 13 Mei sepatutnya mengajar kita untuk lebih matang dan saling menghormati. Cina hormat Melayu, Islam hormat bukan Islam, dan sebaliknya.

12. Tetapi nampaknya MCA tidak belajar. Mungkin kerana sudah hilang sokongan kaum Cina, mereka terdesak menggunakan taktik kotor dan murahan seperti ini.

13. Tutup akaun dan padam posting tidak memadamkan realiti. Ia hanya menunjukkan betapa pengecutnya mereka selepas buat salah. Rakyat sedang menilai. 

14. Kita tunggulah cybertrooper BN mula spin isu ini dan kata ini semua salah DAP.

#PRNJohor #MCA #BarisanNasional",https://www.instagram.com/p/DZwt7CbP3Zy/,,,negative,2026-06-19 08:44:25+00:00,285,0,35,0,0.0004986405372619518,320,negative,0.9983378648757935,malay,Malay/Bumiputera,no_clear_emotion,0.2551499009132385,0.021784557029604912,0.04210469126701355,0.09623724222183228,0.2694924771785736,0.03223908320069313,,
instagram,post,3922318839337563343,#BarisanNasional #UmnoDuluKiniSelamanya,https://www.instagram.com/p/DZu4DP6ibTP/,,,positive,2026-06-18 15:34:23+00:00,1,0,0,0,0.8931444093585014,1,positive,0.6438146978616714,multilingual,Unknown,love,0.08200108259916306,0.04482082650065422,0.13245341181755066,0.05105296149849892,0.41574230790138245,0.04392418637871742,,
