Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
instagram,comment,18088578185080315,I am confused if you are a food blogger or the upcoming election candidates,https://www.instagram.com/p/DZo2kXNIeir/,3920623468955166891,neutral,2026-06-16 10:16:12+00:00,1,0,0,0,0.5,1,,,,neutral,0.6645632982254028,english,Mixed/Urban,anger,0.5581908226013184,0.1921602338552475,0.07913166284561157,0.04382709413766861,0.0466785803437233,0.029031667858362198
instagram,comment,17914001634408155,YB好！咱以為那猪長粉是白切雞0：柔佛再也大路旁小饭.中心可以林選嗎了😂😂😂😂,https://www.instagram.com/p/DZo2kXNIeir/,3920623468955166891,positive,2026-06-16 08:11:51+00:00,0,0,0,0,0.8909457266330718,0,,,,positive,0.636485755443573,multilingual,Unknown,love,0.03598178178071976,0.04912068322300911,0.08469638973474503,0.03909070044755936,0.6610714197158813,0.04362248629331589
instagram,comment,18326977519253511,😱🤩❤️🥰🥰,https://www.instagram.com/p/DZo2kXNIeir/,3920623468955166891,positive,2026-06-16 07:44:28+00:00,0,0,0,0,0.8714138269424438,0,,,,positive,0.5713794231414795,multilingual,Unknown,love,0.07517555356025696,0.061912622302770615,0.06109913811087608,0.060062017291784286,0.6598852276802063,0.03166844695806503
instagram,comment,17942969733238503,tq yb for this...😍😍😍😍,https://www.instagram.com/p/DZkhh04TrR2/,3919405035776029814,positive,2026-06-16 15:11:31+00:00,0,0,0,0,0.9945415437221526,0,,,,positive,0.981805145740509,english,Mixed/Urban,love,0.04633486270904541,0.04812334477901459,0.05415762960910797,0.03922818601131439,0.73302161693573,0.03786260262131691
instagram,comment,18558121279070829,🙂🙂💪💪👏👏👏👍👍👍,https://www.instagram.com/p/DZjm4PEkbg7/,3919147090983368763,positive,2026-06-17 01:50:57+00:00,0,0,0,0,0.8714138269424438,0,,,,positive,0.5713794231414795,multilingual,Unknown,love,0.05573480576276779,0.031967490911483765,0.07473237067461014,0.028337744995951653,0.721728503704071,0.01759447529911995
instagram,comment,18103290329028179,🌹❤️💪💪💪💪❤️👍,https://www.instagram.com/p/DZjm4PEkbg7/,3919147090983368763,positive,2026-06-15 13:12:28+00:00,0,0,0,0,0.8714138269424438,0,,,,positive,0.5713794231414795,multilingual,Unknown,love,0.08705546706914902,0.06030338257551193,0.04959477111697197,0.0733184814453125,0.6520596146583557,0.030765196308493614
instagram,comment,17968189223915930,感动😢😢😢,https://www.instagram.com/p/DZsAzTYT8uv/,3921512901035150255,positive,2026-06-18 06:26:06+00:00,0,0,0,0,0.8665651574730873,0,,,,positive,0.5552171915769577,multilingual,Unknown,no_clear_emotion,0.10439789295196533,0.07385759055614471,0.11586856096982956,0.03354236111044884,0.3068786561489105,0.0239797942340374
instagram,comment,18106093354994917,❤️❤️❤️❤️❤️❤️❤️😂😂😂,https://www.instagram.com/p/DZsAzTYT8uv/,3921512901035150255,positive,2026-06-17 16:24:18+00:00,0,0,0,0,0.8714138269424438,0,,,,positive,0.5713794231414795,multilingual,Unknown,love,0.09209967404603958,0.07460228353738785,0.050087545067071915,0.09440512210130692,0.5940495133399963,0.041449595242738724
instagram,comment,18083206055172342,👍❤️❤️👍🌹🥰🤩🔥🔥,https://www.instagram.com/p/DZsAzTYT8uv/,3921512901035150255,positive,2026-06-17 13:25:36+00:00,0,0,0,0,0.8714138269424438,0,,,,positive,0.5713794231414795,multilingual,Unknown,love,0.08532784879207611,0.05569262057542801,0.05120202153921127,0.06094864755868912,0.6704694032669067,0.02873917669057846
instagram,comment,17947707534198208,手機app沒辦法更改地址,https://www.instagram.com/p/DZfEUv7SsLo/,3917869218871821032,negative,2026-06-18 06:36:37+00:00,0,0,0,0,0.19624135941267012,0,,,,negative,0.34586213529109955,multilingual,Unknown,no_clear_emotion,0.13953574001789093,0.07937602698802948,0.11487141996622086,0.06403262913227081,0.23193271458148956,0.06074671447277069
instagram,comment,17993987672794143,👏👍❤️❤️💪🌹❤️🥰,https://www.instagram.com/p/DZlgBY4TiLi/,3919679883618165474,positive,2026-06-15 02:20:07+00:00,0,0,0,0,0.8714138269424438,0,,,,positive,0.5713794231414795,multilingual,Unknown,love,0.0736880749464035,0.04846032336354256,0.054770421236753464,0.046908557415008545,0.7049411535263062,0.025785870850086212
instagram,comment,18134331145601236,这是你们工作的宣传册吗,https://www.instagram.com/p/DZxbtmhEzA1/,3923038631405760565,positive,2026-06-21 03:08:20+00:00,0,0,0,0,0.8350315392017365,0,,,,positive,0.45010513067245483,multilingual,Unknown,no_clear_emotion,0.01209353469312191,0.021320289000868797,0.023244699463248253,0.03673567250370979,0.3198564350605011,0.2082015722990036
instagram,comment,17870127213544378,谢谢YB！！,https://www.instagram.com/p/DZxbtmhEzA1/,3923038631405760565,positive,2026-06-20 14:32:58+00:00,0,0,0,0,0.941873687505722,0,,,,positive,0.8062456250190735,multilingual,Unknown,love,0.17898277938365936,0.13043247163295746,0.11690732091665268,0.10772749781608582,0.21191814541816711,0.10582739114761353
instagram,comment,18094626665244827,Lebih banyak ketua kamu hina org lebih banyak mata untuk org yg kamu hina ni fakta,https://www.instagram.com/p/DZxbtmhEzA1/,3923038631405760565,neutral,2026-06-20 00:12:24+00:00,0,0,0,0,0.5,0,,,,neutral,0.7949007153511047,english,Mixed/Urban,love,0.15791726112365723,0.0297890342772007,0.05707676708698273,0.23041144013404846,0.3585297167301178,0.038189928978681564
instagram,post,,,,,neutral,2026-06-21 04:36:09.516887+00:00,0,0,0,0,0.5,0,https://www.instagram.com/eechinli,,,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
instagram,post,3922952384293422141,"Petang ini berkesempatan menziarahi dua penduduk di Taman Anggerik, Bandar Tenggara yang sedang diuji dengan masalah kesihatan.

Antaranya adik Muhammad Irfan Abdullah yang sedang berdepan masalah ketumbuhan dalam telinga serta Puan Noreha Sarmoen yang mengalami masalah buah pinggang.

Ziarah seperti ini bukan sekadar bertanya khabar, tetapi juga sebagai tanda sokongan dan kebersamaan buat mereka yang sedang melalui ujian kehidupan. Semoga kehadiran kita sedikit sebanyak dapat memberi semangat kepada mereka dan keluarga.

Sama-sama kita mendoakan agar kedua-duanya diberikan kesembuhan, dipermudahkan segala urusan rawatan serta dikurniakan kekuatan dan kesabaran dalam menghadapi ujian ini.

Semoga Allah SWT mengangkat kesakitan mereka dan mengurniakan kesembuhan yang sempurna.",,,positive,2026-06-19 12:33:08+00:00,-1,0,0,0,0.9994132041931152,-1,https://www.instagram.com/p/DZxIGiolMQ9/,,,positive,0.9980440139770508,malay,Malay/Bumiputera,sadness,0.051160603761672974,0.19950199127197266,0.02285728044807911,0.6029444336891174,0.01827304996550083,0.07205303758382797
instagram,post,3921123904718866567,"Hijrah bukan sekadar perpindahan, tetapi lambang perubahan ke arah kehidupan yang lebih baik, berakhlak mulia serta dipenuhi semangat perpaduan dan kasih sayang sesama insan.

Sempena ketibaan tahun baharu Islam 1448 Hijrah, saya mengucapkan Selamat Menyambut Maal Hijrah kepada seluruh umat Islam khususnya warga Parlimen Pulai.

Semoga tahun baharu ini membawa keberkatan, kesejahteraan dan kekuatan untuk kita terus membina masyarakat yang harmoni serta negara yang lebih maju.

MADANI Dihayati, Ummah Diberkati.",,,positive,2026-06-17 00:00:17+00:00,3,0,0,0,0.9994083225727081,3,https://www.instagram.com/p/DZqoWqVD4iH/,,,positive,0.9980277419090271,malay,Malay/Bumiputera,love,0.08997469395399094,0.07247614860534668,0.08427398651838303,0.09769785404205322,0.5788431167602539,0.03979160636663437
instagram,post,3923359188478643960,"Masjid Al Faizun yang sedia ada semakin sempit apabila jumlah jemaah makin bertambah.

Sejak awal, Pusat Khidmat Rakyat Parlimen Pulai membantu membawa permohonan pembinaan masjid baharu sehingga berjaya memperoleh peruntukan RM1.45 juta daripada Kerajaan Persekutuan.

Satu lagi sumbangan RM500,000 berjaya disalurkan bagi membantu pembinaan masjid ini.

Insya-Allah dengan sokongan semua pihak, Masjid Al Faizun yang lebih besar dan selesa dapat direalisasikan untuk manfaat masyarakat setempat.",,,positive,2026-06-20 02:02:54+00:00,5,0,0,0,0.9994118988513946,5,https://www.instagram.com/p/DZykmUjiM74/,,,positive,0.9980396628379822,malay,Malay/Bumiputera,happy,0.21414464712142944,0.158385768532753,0.3034827411174774,0.051030609756708145,0.18432487547397614,0.031817201524972916
instagram,post,3922935872106644676,"Beberapa keperluan naik taraf dan kerja pembaikan di Pusat Latihan Maritim (PULAMAR) , Tampoi telah dibawa kepada perhatian pihak berkaitan untuk diberi pertimbangan.

Baru-baru ini saya telah menyerahkan permohonan tersebut kepada Menteri Dalam Negeri, Datuk Seri Saifuddin Nasution Ismail. Antara yang dicadangkan termasuk kerja mengecat bangunan asrama Blok A dan Blok B, membaiki tandas yang rosak, membaik pulih perabot, membaiki bumbung pejabat serta menaik taraf pejabat pentadbiran dan bilik mesyuarat PULAMAR.

Harap permohonan ini dapat dipertimbangkan sebaiknya supaya kemudahan di PULAMAR dapat dinaik taraf dan berada dalam keadaan yang lebih selesa untuk kegunaan semua.",,,positive,2026-06-19 12:00:20+00:00,4,0,0,0,0.999360418319702,4,https://www.instagram.com/p/DZxEWQdjcTE/,,,positive,0.9978680610656738,malay,Malay/Bumiputera,anger,0.5511245727539062,0.06349194049835205,0.14878612756729126,0.0399395152926445,0.06936660408973694,0.021229298785328865
instagram,post,3920762875018758698,"Ada penduduk di Parlimen Pulai menghubungi saya dan meluahkan kebimbangan mereka berhubung dakwaan diintip oleh beberapa yang dipercayai warga Rohingya yang menyewa di belakang rumah.

Menurut penduduk, perkara ini didakwa sudah berlaku lebih empat bulan. Ada yang rasa tidak selesa, malah ada yang bimbang terhadap keselamatan keluarga terutama ketika berada di kawasan rumah sendiri.

Isu berkaitan kebanjiran warga asing dan keselamatan penduduk bukan perkara baharu. Perkara ini juga telah beberapa kali saya bangkitkan di Parlimen kerana ia melibatkan ketenteraman serta kesejahteraan masyarakat setempat.",,,negative,2026-06-16 12:05:26+00:00,11,0,0,0,0.06593379378318787,11,https://www.instagram.com/p/DZpWQ_OCEoq/,,,negative,0.7802206873893738,malay,Malay/Bumiputera,anger,0.7902783751487732,0.06484420597553253,0.03736281022429466,0.04030530899763107,0.02380109578371048,0.015323257073760033
instagram,post,3921587182851214577,"kalau hujan2 pastu dapat pulak pisang goreng cheese panas2 memang surr la! (kalau nak beli pisang goreng biasa pun ada jugakkk) 

📍depan Flat Kenanga 11, taman kenanga (Pisang Cheese Legend) 
☎️018 761 0448 /  011 2676 4611 
⏰12pm-5.30pm (setiap hari kecuali ahad)",,,neutral,2026-06-17 15:20:43+00:00,545,0,3,0,0.5,548,https://www.instagram.com/p/DZsRsPtkkzx/,,,neutral,0.9933556318283081,malay,Malay/Bumiputera,no_clear_emotion,0.05936174467206001,0.017283950001001358,0.03744116798043251,0.025721922516822815,0.3770482838153839,0.04198780283331871
instagram,post,3919808689288596003,"Haritu pergi Kipmall Tampoi, ehh ternampak pulak Promosi Pindah Kedai PISB sehingga 31 Julai 2026. Kenelah masuk dan explore apa ada dalam PISB Kipmall Tampoi ni. Macam macam ada rupanya. Mana yang cari doorgift ataupun perhiasan rumah, boleh lah ke sini 😉

Ada banyak lagi sebenarnya barang yang ada, kene lah explore sendiri nanti k. Baru boleh imagine barang ni nak letak mana, itu letak mana 🤣

Cawangan lain PISB
⭐️ Giant Tampoi 
⭐️ Larkin Junction

#PISB #KipmallTampoi #VisitJohor",,,negative,2026-06-15 04:27:10+00:00,141,0,0,0,0.0026962459087371826,141,https://www.instagram.com/p/DZl9TwgiUoj/,,,negative,0.9910125136375427,malay,Malay/Bumiputera,surprise,0.01455412432551384,0.03543885052204132,0.02818586304783821,0.029206378385424614,0.07504551857709885,0.5782813429832458
instagram,post,3924143784933760819,"Jalan sesak terutama waktu pergi dan balik kerja memang antara rungutan yang selalu saya dengar daripada penduduk.

Sebab itu bila ada usaha tambah baik pengangkutan awam, ia satu perkara yang baik untuk memudahkan urusan harian semua.

Saya sempat bersama Menteri Pengangkutan, Anthony Loke dan Menteri Besar Johor, Datuk Onn Hafiz Ghazi dalam Majlis Peluncuran Operasi Perkhidmatan Shuttle Selatan di Stesen Keretapi Kulai.

Saya juga turut menaiki kereta api dari Kulai ke Kempas. Tak sampai setengah jam, lebih kurang 20 minit sahaja dah sampai. Harap kemudahan seperti ini dapat dimanfaatkan sebaiknya oleh rakyat dan menjadi antara pilihan untuk kurangkan masa di atas jalan raya.

#ktm #jemjohor #johorbahru #mbjohor #AnthonyLoke",,,positive,2026-06-21 04:00:14+00:00,1,0,0,0,0.9992217481136321,1,https://www.instagram.com/p/DZ1W_s8iJ8z/,,,positive,0.9974058270454407,malay,Malay/Bumiputera,anger,0.32103198766708374,0.06300579011440277,0.1015697494149208,0.06223741173744202,0.21458105742931366,0.02787601202726364
instagram,post,3922812791356145889,"Kita ni hidup jangan nak FOMO sangat. Tapi untuk Beef Roti kita kene FOMO. Nasib baik sedap, berbaloi beratur lama lama 🤩

Ni 3 review yang admin dah kumpul. So boleh lah nanti ke Larkin Sentral dan enjoy your Ma Chinese Muslim Roti 😉

“8/10: 𝘚𝘦𝘥𝘢𝘱! 𝘛𝘢𝘱𝘪 𝘣𝘦𝘴𝘵 𝘴𝘦𝘳𝘷𝘦 𝘩𝘰𝘵. 𝘚𝘦𝘣𝘢𝘣 𝘣𝘪𝘭𝘢 𝘴𝘦𝘫𝘶𝘬, 𝘢𝘬𝘢𝘯 𝘫𝘢𝘥𝘪 𝘢𝘨𝘢𝘬 𝘭𝘪𝘢𝘵 𝘴𝘪𝘬𝘪𝘵 𝘵𝘢𝘱𝘪 𝘮𝘢𝘴𝘪𝘩 𝘴𝘦𝘥𝘢𝘱” 

“7.5/10: 𝘙𝘢𝘴𝘢 𝘺𝘢𝘯𝘨 𝘣𝘢𝘳𝘶 𝘶𝘯𝘵𝘶𝘬 𝘴𝘢𝘺𝘢, 𝘴𝘦𝘣𝘢𝘣 𝘢𝘥𝘢 𝘳𝘢𝘴𝘢 𝘳𝘦𝘮𝘱𝘢𝘩 𝘳𝘢𝘵𝘶𝘴 𝘤𝘩𝘪𝘯𝘦𝘴𝘦 𝘵𝘶 𝘺𝘢𝘯𝘨 𝘣𝘶𝘢𝘵 𝘳𝘢𝘴𝘢 𝘥𝘢𝘨𝘪𝘯𝘨 𝘵𝘶 𝘣𝘢𝘭𝘢𝘯𝘤𝘦.

“7/10: 𝘚𝘦𝘥𝘢𝘱, 𝘵𝘢𝘱𝘪 𝘬𝘦𝘯𝘦 𝘮𝘢𝘬𝘢𝘯 𝘸𝘢𝘬𝘵𝘶 𝘣𝘢𝘳𝘶 𝘭𝘦𝘱𝘢𝘴 𝘮𝘢𝘴𝘢𝘬.

MA Chinese Muslim Roti @ Larkin Sentral
📍Berhadapan tapak parking dan pondok teksi Singapura
⏰ 8.00am - 8.00pm

#MAChineseMuslimRoti #LarkinSentral #VisitJohor",,,positive,2026-06-19 07:56:41+00:00,519,0,1,0,0.9994082868099212,520,https://www.instagram.com/p/DZwoXMlJEDh/,,,positive,0.9980276226997375,malay,Malay/Bumiputera,anger,0.33883488178253174,0.0909627303481102,0.04137195646762848,0.2510019838809967,0.1881767064332962,0.03144466131925583
instagram,post,3920704753458749099,"今天与林瑞光同志一同陪同峇株巴辖四个非穆斯林宗教组织——峇株巴辖诚敬善堂、峇株巴辖斗母宫、基督教长老会颂恩堂及基督教长老会新加兰佳恩堂，前往房屋及地方政府部签署接受非伊斯兰宗教场所维修基金（RIBI）拨款同意书。

这项拨款将用于维修及提升宗教场所设施，不仅为信众提供更舒适、安全及完善的活动环境，也有助于宗教场所持续发挥服务社区、关怀社会及促进邻里和谐的重要角色。

感谢房屋及地方政府部长倪可敏推动非伊斯兰宗教场所维修基金（RIBI），并持续关注非穆斯林宗教团体的发展需求。通过制度化拨款机制，让有需要的宗教场所获得实质协助，体现昌明政府尊重多元宗教、维护社会和谐的施政理念。

恭喜获得拨款的宗教组织，期待相关提升工程顺利展开，让更多信众和社区居民从中受惠。愿各宗教团体继续发挥正向力量，推动宗教、慈善及社区服务工作，共同建设一个和谐、多元、包容的马来西亚。

#昌明大马
#RIBI
#团结政府
#N23Penggaram
#多元共荣
#宗教和谐",,,neutral,2026-06-16 10:07:29+00:00,20,0,0,0,0.5,20,https://www.instagram.com/p/DZpJDNTGB6r/,,,neutral,0.802649974822998,english,Mixed/Urban,happy,0.0573185458779335,0.03837709128856659,0.4832649528980255,0.028006410226225853,0.31345924735069275,0.026131197810173035
instagram,post,3921583029106536904,"谢谢峇株潮州会馆邀请出席《给阿嫲的情书》首映礼

看完《给阿嬷的情书》，感动的不只是亲情，更是南洋华人先辈一路走来的故事。

当年许多人为了生活远赴他乡，在异国落地生根，却始终没有忘记自己的家乡和文化。他们省吃俭用寄钱回家，也坚持办华校、教中文，希望下一代即使在海外长大，也不要忘记自己的根。

电影里的一封封“情书”，写的是思念，寄的是亲情，承载的却是几代人的牺牲与付出。

有些爱，从来不说出口；有些守护，却用一生来完成。

向下南洋的先辈致敬，也向所有守护华文教育的人致敬。

树高千尺不忘根，水流万里总思源。",,,positive,2026-06-17 15:12:28+00:00,29,0,0,0,0.9208764255046844,29,https://www.instagram.com/p/DZsQvzPGHHI/,,,positive,0.7362547516822815,multilingual,Unknown,surprise,0.0192890428006649,0.043464545160532,0.02064092829823494,0.08868779242038727,0.16810229420661926,0.5858939290046692
instagram,post,3920032903989755132,"Menarik sebenarnya @mart Kempas ni lengkap dari barangan basah, barangan runcit, barangan keperluan hingga la ke kedai makan. Senang cakap apa jer yang diperlukan semuanya lengkap ada dekat sini di bawah satu bumbung🥳

📍Jalan Persiaran Tanjung, Taman Cempaka, Johor Bahru 
⏰ 10.00pagi-10.00malam (Setiap hari) 

#amartKempas #VisitJohorShopping",,,neutral,2026-06-15 11:53:45+00:00,79,0,1,0,0.5,80,https://www.instagram.com/p/DZmwSguJvz8/,,,neutral,0.9972225427627563,malay,Malay/Bumiputera,no_clear_emotion,0.029670702293515205,0.023743290454149246,0.04231681302189827,0.027906114235520363,0.16955596208572388,0.2989369034767151
instagram,post,3923632146628824769,谢谢东主苏立胜先生的邀请出席峇株广场“幸运咖”开幕典礼，并给我抽取自己的幸运礼物☺️,,,positive,2026-06-20 11:03:42+00:00,10,0,0,0,0.9559555977582931,10,https://www.instagram.com/p/DZziqYpHU7B/,,,positive,0.8531853258609772,multilingual,Unknown,happy,0.018819430842995644,0.03975842520594597,0.42249390482902527,0.015485578216612339,0.10074496269226074,0.06232672929763794
instagram,post,3922232760853503028,"Orang Senai! Weekend ni Kluang Rail Coffee akan bukak dekat Senai tauuuu, save the date semua! @kluangrailcoffee✈️☕️ 

Siap dapat free breakfast khas untuk 200 orang terawal dan nikmati promo RM1 untuk coffee, teh & cham sehingga 21 Jun ni dan free coffee sehingga 30 Jun ini🥳",,,positive,2026-06-18 12:43:22+00:00,887,0,5,0,0.9993895649909972,892,https://www.instagram.com/p/DZukepFEpw0/,,,positive,0.9979652166366577,malay,Malay/Bumiputera,no_clear_emotion,0.02726256288588047,0.010940504260361195,0.056402917951345444,0.0188436396420002,0.38727858662605286,0.04968921095132828
instagram,post,3920655772564762831,"Donut Q Berries Bakery memang lembut, tak tipu. Pastry dia yang lain pon sedap juga tau, dan harga pon boleh tahan murah 😍 

Dengan harga bawah RM30 ringgit boleh dapat banyak, lebih kurang 8 orang boleh makan. Nanti korang pergi lah try juga. Nanti jalan jalan Paradigm Mall JB tu, boleh lah singgah 😉 

Q Berries Bakery 
📍 Level 4, Paradigm Mall JB 
📍 Jalan Persiaran Perling 1, Taman Perling 
📍 Jalan Austin Height 7/8, Mount Austin 
📍 Jalan Permas 10/6, Permas Jaya 

#QBerriesBakery #VisitJohor",,,positive,2026-06-16 08:30:10+00:00,204,0,4,0,0.9993274807929993,208,https://www.instagram.com/p/DZo96cSTrDP/,,,positive,0.9977582693099976,malay,Malay/Bumiputera,love,0.14561493694782257,0.04957970976829529,0.06424947828054428,0.05993714928627014,0.5232272744178772,0.04839305952191353
instagram,post,3924046929110844142,"很高兴受邀出席 SK YOGA & Fitness 621 世界瑜伽日活动，与大家一同推广健康生活理念。
瑜伽讲求身、心、灵的平衡，不仅能增强体能与柔韧性，更有助于舒缓压力、提升专注力。在现代生活节奏日益紧凑的今天，保持规律运动与健康心态显得尤为重要。
感谢主办单位 SK YOGA & Fitness 用心筹办这项有意义的活动，希望大家把健康融入日常生活，以更积极、更有活力的状态迎接每一天。
祝福大家健康常伴，平安喜乐！

#世界瑜伽日
#SKYogaFitness
#健康生活",,,neutral,2026-06-21 00:47:48+00:00,14,0,0,0,0.5,14,https://www.instagram.com/p/DZ1A-Q7nULu/,,,neutral,0.8700119256973267,english,Mixed/Urban,happy,0.020137617364525795,0.04427821561694145,0.8453092575073242,0.010663527064025402,0.03980856388807297,0.01562841422855854
instagram,post,3923655598400190687,"人生如棋。棋盘上的每一步，都考验着我们的判断与智慧；人生中的每一个选择，也影响着未来的发展。胜利值得高兴，失败也是成长，因为每一次对弈，都是一次学习和进步的机会。

希望大家把今天的收获带到未来的人生道路上，继续努力、不断突破自己。
最后，祝贺所有得奖者，并感谢主办单位、裁判及工作人员的辛勤付出。祝愿大家身体健康、万事如意。

kehidupan kita ini boleh diibarat dengan permainan catur. Setiap langkah memerlukan pertimbangan yang bijak, dan setiap keputusan akan mempengaruhi perjalanan kita pada masa hadapan. Kemenangan adalah satu kejayaan, manakala kekalahan pula adalah satu pengalaman yang mendewasakan.
Semoga semua peserta terus berusaha, menimba ilmu dan memperbaiki diri demi mencapai kejayaan yang lebih besar pada masa akan datang.
Akhir kata, tahniah kepada para pemenang dan setinggi-tinggi penghargaan kepada pihak penganjur, pengadil serta semua yang terlibat dalam menjayakan pertandingan ini.",,,positive,2026-06-20 11:50:18+00:00,17,0,0,0,0.9966819107532501,17,https://www.instagram.com/p/DZzn_pznbjf/,,,positive,0.9889397025108337,malay,Malay/Bumiputera,happy,0.03505120798945427,0.09625289589166641,0.6738159656524658,0.024729356169700623,0.08867188543081284,0.023948533460497856
instagram,post,3922080297424926726,"Bosan JB ni setiap weekend event sama je kan? Tapi kali ni tak sama sebab minggu depan dekat TOPPEN pada 25 - 28 Jun 2026 ni ada Mid-Year Green Escape by City Gardening dengan vibes baru, lebih tenang 🌷🪴

Plant parents confirm suka sebab akan ada pokok yang unik dan rare, workshop, terrarium, landscape, sehingga sharing session dari pakar tanaman. Dan yang paling best, belanja minimum RM50 di MANA-MANA kedai dalam Toppen Shopping Centre dan tebus 1 workshop PERCUMA! (Slot terhad tau!) 🎁

Semuanya ada untuk korang yang nak mula atau tambah koleksi hijau di rumah. Mana yang tengah cari your walking green forest, mungkin ini tempatnya 🌿🏡

📍 Main Atrium, Toppen Shopping Centre
📅 25 – 28 Jun 2026

#CityGardeningKL #MidYearGreenEscape #ToppenShoppingCentre",,,positive,2026-06-18 07:40:27+00:00,-1,0,0,0,0.9993919789791106,-1,https://www.instagram.com/p/DZuB0AckjgG/,,,positive,0.9979732632637024,malay,Malay/Bumiputera,love,0.11287619918584824,0.113666832447052,0.1407860517501831,0.10590244829654694,0.34638071060180664,0.08704742789268494
instagram,post,3920736304792006765,"Salam Maal Hijrah

#YDPAgong
#AllahPeliharakanSultan
#IstanaNegara",,,negative,2026-06-16 11:10:11+00:00,766,0,17,0,0.11492565572261809,783,https://www.instagram.com/p/DZpQOVxGvBt/,,,negative,0.6169144809246063,multilingual,Unknown,love,0.05580487847328186,0.017172280699014664,0.05955153703689575,0.028863847255706787,0.559339702129364,0.023598864674568176
instagram,post,3922339224628295650,"粽香飘万里，
安康伴君行。
恭祝各界朋友
端午安康 · 阖家幸福 · 万事如意",,,positive,2026-06-18 16:14:54+00:00,12,0,1,0,0.9649999439716339,13,https://www.instagram.com/p/DZu8r5MjPfi/,,,positive,0.883333146572113,multilingual,Unknown,happy,0.02490859478712082,0.06004984304308891,0.8154481649398804,0.011064485646784306,0.055693723261356354,0.013791797682642937
instagram,post,3922212003502794872,"🍌 Since 1919, the same wood-fired oven has been firing! Hiap Joo Bakery proves that 100+ years of tradition never goes out of style:

🔥 Century-old brick oven that gives every cake its signature smokiness
🍌 Made with ripest berangan bananas for rich, natural flavor
🍰 Fluffy and moist crumb
🥥 Must-try Coconut Bun, Otak Otak Bun, Butter Cake & Coffee Cake
👑 A favourite even among Johor's royal family

Cakes come out in batches throughout the day, so if they're sold out, you can wait for the next round. Bring cash only (no cards accepted), and if you're visiting at midday, bring water or a fan to make the wait more bearable ☀️ 

This is a taste of JB history that's survived over a century. Tag someone who needs this banana cake!

📍 13, Jalan Tan Hiok Nee, JB Old Town

#jbfood #johorfoodie #visitjohor #jbfoodie #johorfood #sgfoodie #sgfoodlover #sgfoodblogger

Follow @jiakco for Singapore Food content",,,positive,2026-06-18 12:02:47+00:00,13,0,0,0,0.9500971257686615,13,https://www.instagram.com/p/DZufwlSjqh4/,,,positive,0.8336570858955383,english,Mixed/Urban,love,0.03615954518318176,0.02069767192006111,0.0875457152724266,0.022573702037334442,0.7572215795516968,0.019404549151659012
instagram,post,3920698874605659818,"Selamat Menyambut Awal Muharram. Maal Hijrah. 

Semoga tahun ini membawa limpahan rahmat dan keampunan, serta menjadi titik mula untuk menjadi insan yang lebih baik, lebih istiqamah dalam kebaikan, dan diberkati setiap langkah kehidupan.",,,positive,2026-06-16 09:58:50+00:00,18,0,0,0,0.9994007766246795,18,https://www.instagram.com/p/DZpHtqMJOaq/,,,positive,0.9980025887489319,malay,Malay/Bumiputera,happy,0.02135954424738884,0.04297000914812088,0.7870442271232605,0.01645943522453308,0.08700622618198395,0.01679164543747902
instagram,post,3921930597949321700,"YANG DI-PERTUAN AGONG KEKAL AKTIF MELALUI SUKAN BERKUDA

KDYMM SPB Yang di-Pertuan Agong Sultan Ibrahim berkenan meluangkan masa menunggang kuda yang merupakan sebahagian daripada rutin kecergasan Seri Paduka Baginda pada waktu pagi. 

Seri Paduka Baginda sememangnya amat meminati sukan berkuda, yang bukan sahaja mencerminkan kecekapan dan ketangkasan, malah menggalakkan gaya hidup sihat serta aktif.

Sultan Ibrahim bersiap seawal jam 6 pagi, sebelum menunggang kuda di Royal Johor Polo Club Istana Pasir Pelangi, Johor Bahru, hari ini (18 Jun). 

#YDPAgong 
#AllahPeliharakanSultan 
#IstanaNegara",,,negative,2026-06-18 02:43:01+00:00,6699,0,51,0,0.004939895868301403,6750,https://www.instagram.com/p/DZtfxl8gTHk/,,,negative,0.9835336804389954,malay,Malay/Bumiputera,love,0.07721585780382156,0.025395063683390617,0.19634613394737244,0.028393995016813278,0.508195161819458,0.02895713597536087
