Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2.020801089235219e+18,"I didn’t participate in election this year, because I was lazy and barely paying attention to local politic, but seeing BJT coming victorious was really surprising, I thought PP was going to win this round, giving vast media coverage they have on public.",https://x.com/Ogent1231/status/2020801089235218825,negative,Mon Feb 09 10:04:58 +0000 2026,0,0,1,28,0.2,1,3.028,,,negative,0.987799882888794,happy,0.0001837766176322,0.0003301092947367,0.9982324242591858,0.000666928186547,0.000138463336043,0.0004483066732063
x,post,2.02088478692812e+18,"The election season is upon us. Again the opposition don't have any reasonable thing to campaign with, just lies and propaganda. Congratulations to PBAT in advance.",https://x.com/teresematt/status/2020884786928120022,negative,Mon Feb 09 15:37:34 +0000 2026,0,0,0,5,0.2,0,0.005,,,negative,0.9912294149398804,happy,0.0002525901363696,0.000563321635127,0.9981378316879272,0.0007478055777028,0.000182383620995,0.0001160046231234
x,post,2.0207904529041859e+18,"Rossell Techsys Ltd - Q3FY26 | Concall Insights 

Financial Highlights:
•Q3FY26 revenue ~₹130cr, up ~72% YoY, highest ever quarterly & monthly revenue
•9MFY26 revenue ~₹343cr vs ~₹173cr YoY, up ~98%
•Q3 PBT ~₹8.2cr; 9M PBT ~₹19cr vs ~₹1.2cr YoY
•Strong quarterly run-rate visibility entering FY27
•Business delivered record performance post demerger

Capex:
•Investing in automatic & semi-automatic machinery to improve efficiency
•Higher tooling, plant & training investments underway for new programs
•Large upfront raw material procurement to support confirmed programs
•Inventory built in line with FY26–FY27 execution roadmap

Balance Sheet:
•QIP planned up to ~₹300cr
•Funds to be used for facility expansion, infrastructure, machinery, tooling, training
•Objective to strengthen balance sheet & support large program execution
•Working capital limits enhanced with stronger bank support

Order Book & Pipeline:
•Confirmed order book (POs on hand) ~₹750cr, executable over ~2 years
•Strategic agreements pipeline ~₹2,500cr over ~3–5 years
•New bids submitted in Q3 ~₹700cr across aerospace, semiconductor, space
•Fresh firm orders received in Q3 >₹200cr (separate from bids pipeline)
•Order wins increasing in value; steady monthly order inflows

Growth Outlook:
•Q4 expected better than Q3; management indicates continued strong growth trend
•FY growth momentum expected to continue over next 8–10 quarters
•Revenue mix shifting from ~70:30 (aerospace:defence vs others) to ~50:50 next year
•Non-aerospace (semiconductor + space) to be key growth drivers
•Semiconductor vertical generated >₹10cr revenue in first qualification quarter

Margins & Profitability:
•Current margins impacted by high First Article Inspections (FAI) for new programs
•Margins expected to improve as programs move from qualification to production
•Target sustainable margin band ~17%–22% medium term
•Scale, production ramp-up & operational efficiencies to drive margin expansion
•Product mix shift (higher material content in semiconductor/space) affecting COGS mix

Capacity Expansion:
•Existing facility running ~1.5 shifts; space becoming constraint
•~20,000 sq ft expansion within current premises nearing readiness
•Additional ~210,000 sq ft facility planned on lease from April 2026
•Capacity expansion aimed at handling high-volume semiconductor & space programs
•Centre-of-Excellence model for dedicated customer lines

Capacity Utilization & Operations:
•Operations currently ~1.5 shifts; can move to 2–3 shifts if needed
•New customers require dedicated lines, tools, manpower → space-led expansion
•Automation investments already delivering efficiency gains
•Inventory months reduced from ~10 to ~7–7.5 months; target ~4 months over 18–24 months

Business Mix & Customers:
•Customer base expanded to 30+ global customers vs earlier single large customer dependence
•US revenue share ~80%; non-US share expected to rise with Europe & other regions
•Boeing share ~40% of FY revenue; diversification strategy reducing concentration
•Aerospace & defence still growing, but semiconductor & space growing faster

Business Development & Strategy:
•Strong push into semiconductor equipment harnesses & space satellite harnesses
•Positioned as high-complexity wire harness & interconnect solutions player
•Competitive edge on quality, certifications & complex manufacturing capability
•Europe market entry efforts underway; partnerships & bids in progress
•Domestic India defence & PSU opportunities being actively pursued

Other Key Updates:
•AS9110 Stage 2 audit completed; AS9100 certification valid for next 3 years
•Progressing toward CMMC 2.0 compliance for US defence programs
•Workforce expanded to ~1,177 including trainees & apprentices
•Transitioning long-tenure contract staff to rolls to improve capability & retention
•Major programs benefit from duty-free/tariff exemptions in key export markets",https://x.com/ConcallT/status/2020790452904185905,neutral,Mon Feb 09 09:22:43 +0000 2026,1,0,0,51,0.5,1,1.051,,,neutral,0.9936370849609376,happy,0.0008422833052463,0.000720847514458,0.9953433275222778,0.0021208913531154,0.0008244691998697,0.0001481017534388
x,post,2.020835971235816e+18,"General elections were held in Japan, Portugal, and Thailand this weekend.

In all three elections, Google's tracking data predicted the winner, sometimes weeks in advance.

As the BBC World Service noted on Jan. 29, 2025, Google's data accurately reflects the world's thoughts.",https://x.com/TimKalyegira/status/2020835971235815846,neutral,Mon Feb 09 12:23:35 +0000 2026,217,25,17,6582,0.5,324,324.582,,,neutral,0.9143940210342408,happy,0.0012817358365282,0.0048939594998955,0.98772931098938,0.0051423017866909,0.0007492718868888,0.0002034110511885
x,post,2.0208333836566487e+18,". @imranhindu sir can elections affect the run of Jananayagan?

Let's assume that JN gets released on Feb 20, and the election date is not issued until then. So can the film continue its full run without bothering about the election since it released before the date announcement?",https://x.com/Fakeidsumma/status/2020833383656648723,neutral,Mon Feb 09 12:13:18 +0000 2026,22,1,2,3021,0.5,55,33.021,,,neutral,0.9188859462738036,happy,0.0013812924735248,0.0100978529080748,0.980676293373108,0.0057986620813608,0.0018659823108464,0.0001800254394765
x,post,2.0208342589910958e+18,"@channelstv Real time elections results are a must in 2027.   No e - transmission of election no vote,  enough is enough",https://x.com/oadelanke2023/status/2020834258991095858,negative,Mon Feb 09 12:16:47 +0000 2026,0,0,0,29,0.2,0,0.029,,,negative,0.8989734649658203,happy,0.0018883736338466,0.0021731327287852,0.983311414718628,0.0116989640519022,0.0008128461195155,0.0001152549302787
x,post,2.02081247815467e+18,"📊 Neuland Laboratories | Q3 FY26 Results

💰 Revenue: ₹439.71 Cr vs ₹398.03 Cr
📈 +10.47% YoY | 📉 -14.50% QoQ

🏭 PBT (Ex-Exceptional): ₹54.48 Cr vs ₹71.99 Cr
📉 -24.33% YoY | 📉 -57.91% QoQ
💵 PAT: ₹40.57 Cr vs ₹101.59 Cr
📉 -60.06% YoY | 📉 -58.11% QoQ

📊 Other Income: ₹8.05 Cr vs ₹3.90 Cr YoY & ₹1.79 Cr QoQ

ℹ️ Q3FY25 had an exceptional gain of ₹55.77 Cr impacting YoY comparison.

#NeulandLabs #PharmaStocks #Q3Results #StockMarketIndia #EarningsSeason #Equities",https://x.com/KaustubhYeole/status/2020812478154670192,neutral,Mon Feb 09 10:50:14 +0000 2026,0,0,0,196,0.5,1,0.196,,,neutral,0.99264258146286,happy,0.0003966478107031,0.0004411472473293,0.9975002408027648,0.001059828326106,0.0003878290008287,0.0002143363381037
x,post,2.0208166671784105e+18,"Navin Fluorine International Ltd Q3 FY26 Results:-
#Q3Results #Q3FY26 #Stockmarket #Nifty #navinfluorine 

Revenue 892.37 Cr vs 606.20 Cr
(+47.21% YoY┃+17.66% QoQ)

PBT Ex-Exceptional Items 258.73 Cr vs 108.02 Cr
(+139.52% YoY┃+31.00% QoQ)

PAT 185.40 Cr vs 83.60 Cr
(+121.77% YoY┃+24.96% QoQ) 

This Q3 Exceptional loss of 20.47 Cr",https://x.com/gaze_observer/status/2020816667178410441,neutral,Mon Feb 09 11:06:53 +0000 2026,28,0,1,2101,0.5,50,33.101,,,neutral,0.994001567363739,happy,0.0002953267539851,0.0003070519887842,0.9981572031974792,0.0008551432983949,0.0002093772927764,0.0001759072620188
x,post,2.0195094298851044e+18,"I will vote Muslim, Muslim ticket in 2027 if what PBAT is doing now will be continued. I vote competence not religion.",https://x.com/samueltunde781/status/2019509429885104441,negative,Thu Feb 05 20:32:23 +0000 2026,1,0,0,11,0.2,1,1.011,,,negative,0.9606737494468688,happy,0.0002635731070768,0.0002865731075871,0.997746765613556,0.0012504531769081,0.0004062541702296,4.640280167222954e-05
x,post,2.0208292778021356e+18,"Ceinsys Tech Ltd Q3 FY26 Results:-
#Q3Results #Q3FY26 #Stockmarket #Nifty #ceinsys

Revenue 169.94 Cr vs 111.79 Cr
(+52.02% YoY┃+3.97% QoQ)

PBT Ex-Exceptional Items 42.07 Cr vs 24.18 Cr
(+73.99% YoY┃+6.37% QoQ)

PAT 38.87 Cr vs 17.81 Cr
(+118.25% YoY┃+51.01% QoQ) 

Other Income 3.12 Cr vs 3.73 Cr YoY & 5.88 Cr QoQ

This Q3 Exceptional loss of 1.16 Cr",https://x.com/gaze_observer/status/2020829277802135600,neutral,Mon Feb 09 11:56:59 +0000 2026,20,0,1,2638,0.5,47,25.638,,,neutral,0.9940571784973145,happy,0.0002623523178044,0.000330234906869,0.9980961680412292,0.0008848761790432,0.000186911507626,0.0002395013580098
x,post,2.0192386231373947e+18,No matter what you post or say PBAT is still going to be re-elected 2027 by God's grace 🙏,https://x.com/SamyLegend12/status/2019238623137394787,negative,Thu Feb 05 02:36:18 +0000 2026,1,0,0,11,0.2,1,1.011,,,negative,0.7582749724388123,happy,0.0003252334718126,0.0001989382872125,0.9964475631713868,0.0022348577622324,0.0007501779473386,4.3246138375252485e-05
