Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,sentiment_label,sentiment_confidence,emotion_primary,total_engagement,crawl_source,mentions_pas,mentions_bersatu,narrative_split
tiktok,comment,7649080112700312852_comment_9,PAS tak boleh pakai,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235252,2.0,0.0,0.0,0.0,0.8876771956682205,positive,0.6255906522274017,no_clear_emotion,2.0,tiktok_master,True,False,False
tiktok,comment,7649080112700312852_comment_10,"semua nak pakai nama PN,, pas pakai logo pas la,,, baru hebat",,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235255,3.0,0.0,0.0,0.0,0.5,neutral,0.8074355721473694,happy,3.0,tiktok_master,True,True,False
tiktok,comment,7649080112700312852_comment_11,terbaik arhhh 🤲🏻💥 PNBEST#💚🟢🟩,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235258,2.0,0.0,0.0,0.0,0.9824704430997372,positive,0.9415681436657906,happy,2.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_12,"bersatu sdiri pun dah berpecah, skng tggl brape kerusi ye 😁",,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235261,1.0,0.0,0.0,0.0,0.5,neutral,0.5126650333404541,love,1.0,tiktok_master,False,True,True
tiktok,comment,7649080112700312852_comment_13,asik gaduh je,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235264,0.0,0.0,0.0,0.0,0.5,neutral,0.6618369817733765,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_14,ABIS PAS LEBIH MUTLAK KA?,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235267,0.0,0.0,0.0,0.0,0.5,neutral,0.7822888493537903,no_clear_emotion,0.0,tiktok_master,True,False,False
tiktok,comment,7649080112700312852_comment_15,bersatu kena game🤣🤣🤣🤣,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235270,0.0,0.0,0.0,0.0,0.1585221201181411,negative,0.4715929329395294,love,0.0,tiktok_master,False,True,False
tiktok,comment,7649080112700312852_comment_16,"BUBARLAH PN SUPAYA TIADA ISSUE YANG LAIN TIMBUL.. APA MAKSUD PUTUS HUBUNGAN TAPI MASIH BERGABUNG DI DALAM PN.. ADAKAH PAS MENGAMBIL JALAN SELAMAT JIKA MN TIDAK TERJADI, PAS MASIH ADA PN UNTUK DITERAJUI??",,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235273,3.0,0.0,0.0,0.0,0.5,neutral,0.997349500656128,fear,3.0,tiktok_master,True,True,True
tiktok,comment,7649080112700312852_comment_17,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235276,1.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_18,😁😁😁,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235279,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_20,😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235285,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_21,👍👍👍👍👍👍 ..,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235288,0.0,0.0,0.0,0.0,0.8187334269285201,positive,0.395778089761734,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_22,👍👍👍,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235291,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_23,nk Tanya....boleh ker permasyuran tanpa Undang yg 4 dan Tuanku Besar Tampin ....,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235294,13.0,0.0,0.0,0.0,0.5,neutral,0.997161626815796,surprise,13.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_24,bukan dia penaung PKR,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235297,5.0,0.0,0.0,0.0,0.0936906829476356,negative,0.6876977235078812,love,5.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_25,bagaimana nasib SI rais dgn musibad,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235301,2.0,0.0,0.0,0.0,0.5,neutral,0.8489454388618469,sadness,2.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_26,Kita nak tungku nazzarudin,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235303,6.0,0.0,0.0,0.0,0.5,neutral,0.8456111550331116,love,6.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_27,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235307,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_28,Tahniah Yam Tunku Zain Abidin,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235309,1.0,0.0,0.0,0.0,0.5,neutral,0.904688835144043,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_30,keadilan untuk tuanku mukhriz....undi pada prn nanti,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235316,3.0,0.0,0.0,0.0,0.0026078760623932,negative,0.9913070797920228,love,3.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_31,Daulat Tuanku ..,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235319,3.0,0.0,0.0,0.0,0.0622629582881927,negative,0.7924568057060242,love,3.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_32,Lah,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235322,1.0,0.0,0.0,0.0,0.866959848999977,positive,0.5565328299999237,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_33,Tahniah Tengku Zain,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235325,1.0,0.0,0.0,0.0,0.5,neutral,0.8728121519088745,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_34,1,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235328,3.0,0.0,0.0,0.0,0.899997118115425,positive,0.6666570603847504,no_clear_emotion,3.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_35,Poning den..,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235331,0.0,0.0,0.0,0.0,0.5,neutral,0.8171082139015198,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_36,Pewaris yg Berhak,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235334,4.0,0.0,0.0,0.0,0.5,neutral,0.8296948075294495,no_clear_emotion,4.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_37,Dah agak…,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235339,1.0,0.0,0.0,0.0,0.173472386598587,negative,0.4217587113380432,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_38,peningla macam ni,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235341,1.0,0.0,0.0,0.0,0.5,neutral,0.7593951225280762,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_39,Rezeki drp ALLAH,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235344,2.0,0.0,0.0,0.0,0.5,neutral,0.4924584329128265,love,2.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_40,Daulat Tuanku Mukriz 🙏🏻,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,positive,2026-06-11T16:37:53.235347,0.0,0.0,0.0,0.0,0.8450027137994766,positive,0.4833423793315887,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_41,Daulat Tuanku,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235350,0.0,0.0,0.0,0.0,0.1336236432194709,negative,0.5545878559350967,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_42,DAULAT TUANKU MUHRIZ,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235353,0.0,0.0,0.0,0.0,0.5,neutral,0.5706477761268616,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_43,Daulat tuanku,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,negative,2026-06-11T16:37:53.235356,1.0,0.0,0.0,0.0,0.1336236432194709,negative,0.5545878559350967,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_44,terbaik..🥰🥰🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235359,0.0,0.0,0.0,0.0,0.5,neutral,0.5869859457015991,happy,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_45,Tahniah,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235362,0.0,0.0,0.0,0.0,0.5,neutral,0.6609756946563721,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_46,pening,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235365,0.0,0.0,0.0,0.0,0.5,neutral,0.5643148422241211,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649080112700312852_comment_47,tahniah,,https://www.tiktok.com/@radarindomedia/video/7649080112700312852,7649080112700312852,neutral,2026-06-11T16:37:53.235368,0.0,0.0,0.0,0.0,0.5,neutral,0.4563645422458648,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,post,7649044038875663637,"HASIL SELEKSI JPT PRATAMA KAMPAR DIUMUMKAN!

Lima Posisi Strategis Diperebutkan, Publik Kini Menunggu Siapa yang Akan Dipilih Bupati

BANGKINANG – Panitia Seleksi Terbuka Jabatan Pimpinan Tinggi (JPT) Pratama Kabupaten Kampar resmi mengumumkan hasil akhir seleksi untuk sejumlah jabatan strategis di lingkungan Pemerintah Kabupaten Kampar.

Pengumuman bernomor 021/PANSEL-SELTER/KPR/2026 yang ditandatangani Ketua Panitia Seleksi Prof. Ilyas Husti, MA., M.PM pada 8 Juni 2026 tersebut memuat nama-nama peserta yang dinyatakan lulus seleksi terbuka dan berhak melanjutkan tahapan berikutnya.

Lima jabatan strategis yang diperebutkan meliputi Sekretaris Daerah Kabupaten Kampar, Asisten Pemerintahan dan Kesejahteraan Rakyat, Asisten Administrasi Umum, Inspektur Daerah, serta Kepala Dinas Kesehatan Kabupaten Kampar.

Namun, pengumuman ini bukanlah akhir dari proses. Justru di sinilah sorotan publik mulai mengarah lebih tajam. Masyarakat kini menunggu keputusan akhir yang akan menentukan siapa figur yang benar-benar dipercaya menduduki kursi-kursi strategis tersebut.

Posisi Sekretaris Daerah menjadi perhatian paling besar. Jabatan ini dikenal sebagai ""jantung birokrasi"" yang akan menentukan arah koordinasi pemerintahan dan pelaksanaan program daerah. Karena itu, publik berharap proses penetapan dilakukan berdasarkan kompetensi, rekam jejak, integritas, dan kemampuan manajerial, bukan faktor kedekatan maupun pertimbangan non-profesional.

Demikian pula posisi Inspektur Daerah yang memiliki peran penting dalam pengawasan internal pemerintahan. Di tengah tuntutan transparansi dan akuntabilitas publik, sosok yang terpilih diharapkan mampu menjaga integritas birokrasi serta memperkuat pengawasan terhadap penggunaan anggaran daerah.

Sementara itu, kursi Kepala Dinas Kesehatan juga menjadi perhatian mengingat sektor kesehatan masih menghadapi berbagai tantangan pelayanan masyarakat yang membutuhkan kepemimpinan kuat dan inovatif.

Pengumuman hasil seleksi ini sekaligus menjadi ujian bagi komitmen reformasi birokrasi di Kabupaten Kampar. Publik berharap seluruh proses berjalan secara objektif dan profesional sehingga pejabat yang terpilih benar-benar merupakan figur terbaik untuk mengemban amanah rakyat.

Kini bola berada di tangan pengambil keputusan. Pertanyaannya, apakah hasil akhir nanti benar-benar mencerminkan prinsip meritokrasi, atau justru kembali memunculkan perdebatan di tengah masyarakat?

Masyarakat Kampar menunggu jawabannya.",https://www.tiktok.com/@radarindomedia/video/7649044038875663637,,,neutral,2026-06-11T16:37:53.235515,68.0,58.0,2.0,8425.0,0.5,neutral,0.505638837814331,no_clear_emotion,212.0,tiktok_master,False,False,True
tiktok,comment,7649044038875663637_comment_0,"tak faham.. kerjasama pas dgn bersatu berpecah dh. jadi, PN terdiri daripada parti apa",,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961448,4.0,0.0,0.0,0.0,0.0307166129350662,negative,0.8976112902164459,fear,4.0,tiktok_master,True,True,True
tiktok,comment,7649044038875663637_comment_1,[Sticker] Pening arrr..,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961475,0.0,0.0,0.0,0.0,0.5,neutral,0.9147176742553712,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_2,So Hadi making decision for PAS and Shamsuri for PN..🤔… where is the sync?🤷🏽‍♂️,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961480,0.0,0.0,0.0,0.0,0.5,neutral,0.7966606616973877,no_clear_emotion,0.0,tiktok_master,True,True,False
tiktok,comment,7649044038875663637_comment_3,aikk ingat ilang p hiking semenjak 2 menjak ni.. ada rupanya haha,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961484,0.0,0.0,0.0,0.0,0.0522241652011871,negative,0.8259194493293762,surprise,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_4,Terbaik Dr Sam 👍,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961487,0.0,0.0,0.0,0.0,0.5,neutral,0.7720804810523987,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_5,terbaik dr sam....wlu pon aku ic 06 aku nyokong dr sam mengemudi pn dan mengemudi negara malaysia,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961490,5.0,0.0,0.0,0.0,0.001144140958786,negative,0.9961861968040466,love,5.0,tiktok_master,False,True,False
tiktok,comment,7649044038875663637_comment_6,betul ke,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961493,0.0,0.0,0.0,0.0,0.5,neutral,0.4124554097652435,no_clear_emotion,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_7,terbaik dr sam...kasi sekolah tun faisal n the geng,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961496,8.0,0.0,0.0,0.0,0.5,neutral,0.8588362336158752,happy,8.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_8,🤣🤣🤣 bersatu kna games,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961499,1.0,0.0,0.0,0.0,0.1828058615326881,negative,0.3906471282243728,love,1.0,tiktok_master,False,True,False
tiktok,comment,7649044038875663637_comment_9,PAS tak boleh pakai,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961502,2.0,0.0,0.0,0.0,0.8876771956682205,positive,0.6255906522274017,no_clear_emotion,2.0,tiktok_master,True,False,False
tiktok,comment,7649044038875663637_comment_10,"semua nak pakai nama PN,, pas pakai logo pas la,,, baru hebat",,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961505,3.0,0.0,0.0,0.0,0.5,neutral,0.8074355721473694,happy,3.0,tiktok_master,True,True,False
tiktok,comment,7649044038875663637_comment_11,terbaik arhhh 🤲🏻💥 PNBEST#💚🟢🟩,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961508,2.0,0.0,0.0,0.0,0.9824704430997372,positive,0.9415681436657906,happy,2.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_12,"bersatu sdiri pun dah berpecah, skng tggl brape kerusi ye 😁",,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961511,1.0,0.0,0.0,0.0,0.5,neutral,0.5126650333404541,love,1.0,tiktok_master,False,True,True
tiktok,comment,7649044038875663637_comment_13,asik gaduh je,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961514,0.0,0.0,0.0,0.0,0.5,neutral,0.6618369817733765,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_14,ABIS PAS LEBIH MUTLAK KA?,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961517,0.0,0.0,0.0,0.0,0.5,neutral,0.7822888493537903,no_clear_emotion,0.0,tiktok_master,True,False,False
tiktok,comment,7649044038875663637_comment_15,bersatu kena game🤣🤣🤣🤣,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961520,0.0,0.0,0.0,0.0,0.1585221201181411,negative,0.4715929329395294,love,0.0,tiktok_master,False,True,False
tiktok,comment,7649044038875663637_comment_16,"BUBARLAH PN SUPAYA TIADA ISSUE YANG LAIN TIMBUL.. APA MAKSUD PUTUS HUBUNGAN TAPI MASIH BERGABUNG DI DALAM PN.. ADAKAH PAS MENGAMBIL JALAN SELAMAT JIKA MN TIDAK TERJADI, PAS MASIH ADA PN UNTUK DITERAJUI??",,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961523,3.0,0.0,0.0,0.0,0.5,neutral,0.997349500656128,fear,3.0,tiktok_master,True,True,True
tiktok,comment,7649044038875663637_comment_17,🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961526,1.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_18,😁😁😁,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961529,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_20,😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961535,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_21,👍👍👍👍👍👍 ..,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961538,0.0,0.0,0.0,0.0,0.8187334269285201,positive,0.395778089761734,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_22,👍👍👍,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961541,0.0,0.0,0.0,0.0,0.8714138269424438,positive,0.5713794231414795,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_23,nk Tanya....boleh ker permasyuran tanpa Undang yg 4 dan Tuanku Besar Tampin ....,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961543,13.0,0.0,0.0,0.0,0.5,neutral,0.997161626815796,surprise,13.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_24,bukan dia penaung PKR,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961546,5.0,0.0,0.0,0.0,0.0936906829476356,negative,0.6876977235078812,love,5.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_25,bagaimana nasib SI rais dgn musibad,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961549,2.0,0.0,0.0,0.0,0.5,neutral,0.8489454388618469,sadness,2.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_26,Kita nak tungku nazzarudin,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961552,6.0,0.0,0.0,0.0,0.5,neutral,0.8456111550331116,love,6.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_27,[Sticker],,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961555,1.0,0.0,0.0,0.0,0.5,neutral,0.638904333114624,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_28,Tahniah Yam Tunku Zain Abidin,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961558,1.0,0.0,0.0,0.0,0.5,neutral,0.904688835144043,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_30,keadilan untuk tuanku mukhriz....undi pada prn nanti,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961564,3.0,0.0,0.0,0.0,0.0026078760623932,negative,0.9913070797920228,love,3.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_31,Daulat Tuanku ..,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961567,3.0,0.0,0.0,0.0,0.0622629582881927,negative,0.7924568057060242,love,3.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_32,Lah,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961570,1.0,0.0,0.0,0.0,0.866959848999977,positive,0.5565328299999237,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_33,Tahniah Tengku Zain,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961573,1.0,0.0,0.0,0.0,0.5,neutral,0.8728121519088745,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_34,1,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961576,3.0,0.0,0.0,0.0,0.899997118115425,positive,0.6666570603847504,no_clear_emotion,3.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_35,Poning den..,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961579,0.0,0.0,0.0,0.0,0.5,neutral,0.8171082139015198,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_36,Pewaris yg Berhak,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961583,4.0,0.0,0.0,0.0,0.5,neutral,0.8296948075294495,no_clear_emotion,4.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_37,Dah agak…,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961586,1.0,0.0,0.0,0.0,0.173472386598587,negative,0.4217587113380432,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_38,peningla macam ni,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961589,1.0,0.0,0.0,0.0,0.5,neutral,0.7593951225280762,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_39,Rezeki drp ALLAH,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961592,2.0,0.0,0.0,0.0,0.5,neutral,0.4924584329128265,love,2.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_40,Daulat Tuanku Mukriz 🙏🏻,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,positive,2026-06-11T16:37:53.961595,0.0,0.0,0.0,0.0,0.8450027137994766,positive,0.4833423793315887,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_41,Daulat Tuanku,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961598,0.0,0.0,0.0,0.0,0.1336236432194709,negative,0.5545878559350967,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_42,DAULAT TUANKU MUHRIZ,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961601,0.0,0.0,0.0,0.0,0.5,neutral,0.5706477761268616,love,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_43,Daulat tuanku,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,negative,2026-06-11T16:37:53.961604,1.0,0.0,0.0,0.0,0.1336236432194709,negative,0.5545878559350967,love,1.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_44,terbaik..🥰🥰🥰🥰🥰,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961607,0.0,0.0,0.0,0.0,0.5,neutral,0.5869859457015991,happy,0.0,tiktok_master,False,False,False
tiktok,comment,7649044038875663637_comment_45,Tahniah,,https://www.tiktok.com/@radarindomedia/video/7649044038875663637,7649044038875663637,neutral,2026-06-11T16:37:53.961610,0.0,0.0,0.0,0.0,0.5,neutral,0.6609756946563721,no_clear_emotion,0.0,tiktok_master,False,False,False
