Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,_source_batch,_source_file,engagement_score,crawl_source_file,crawl_batch
x,post,2.0678260069964355e+18,"The office of Colombia's Attorney General has opened an investigation into former President ⁠Alvaro Uribe for crimes linked to the creation of a paramilitary group.

https://t.co/adIL4PgI77",https://x.com/staronline/status/2067826006996435340,,,neutral,2026-06-19 04:25:13+00:00,1,0,1,357,0.5,5,,,neutral,0.7973647713661194,english,Mixed/Urban,no_clear_emotion,0.0821484923362732,0.0192721597850322,0.0653999671339988,0.0494781285524368,0.1433036923408508,0.0399099141359329,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0678247438944422e+18,"The government is “doing, but not accelerating” its nuclear preparations and wants to ensure that any move is based on evidence.

https://t.co/R0xFSAPnE1",https://x.com/staronline/status/2067824743894442340,,,neutral,2026-06-19 04:20:11+00:00,0,0,1,350,0.5,4,,,neutral,0.8934578895568848,english,Mixed/Urban,happy,0.1319028288125991,0.1994206756353378,0.3073315322399139,0.0407989621162414,0.1381223797798156,0.0417871363461017,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0678234916723305e+18,"""The future of Europe – free, united ⁠and of course in peace – is being decided in ​our defence. That shows how ‌unique our situation is,"" Zelenskiy said.

https://t.co/yU0K5jhmK3",https://x.com/staronline/status/2067823491672330389,,,neutral,2026-06-19 04:15:13+00:00,0,1,1,346,0.5,5,,,neutral,0.5069736838340759,english,Mixed/Urban,happy,0.0175354704260826,0.0303896442055702,0.7701413631439209,0.010301399976015,0.1113862469792366,0.0246178675442934,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067820975320695e+18,"LPPKN is stepping up efforts to support modern Malaysian families amid rising social and economic pressures, including a sharp drop in fertility rates.

https://t.co/ORWJUnOp8P https://t.co/toqzPWvFBC",https://x.com/staronline/status/2067820975320694975,,,neutral,2026-06-19 04:05:13+00:00,1,0,1,334,0.5,5,,,neutral,0.7899305820465088,english,Mixed/Urban,happy,0.0714912116527557,0.1295518428087234,0.5152043104171753,0.0431322269141674,0.1611564755439758,0.0249684173613786,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0678194771530304e+18,"The case of a 44-year-old man accused of driving under the influence of drugs, resulting in an accident that killed a 10-year-old boy has been fixed for July 24.

https://t.co/LI88Qh8Rg0",https://x.com/staronline/status/2067819477153030452,,,negative,2026-06-19 03:59:16+00:00,0,0,1,259,0.1125103890895843,3,,,negative,0.6249653697013855,english,Mixed/Urban,anger,0.5797642469406128,0.0863284915685653,0.0798918753862381,0.1164886355400085,0.0302860122174024,0.0271030385047197,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0678171995200763e+18,"A teen who fell into a lake and his mother who rushed in to save him both drowned.

https://t.co/l1pGNsYk64",https://x.com/staronline/status/2067817199520076212,,,negative,2026-06-19 03:50:13+00:00,0,0,1,365,0.0978322327136993,4,,,negative,0.6738925576210022,english,Mixed/Urban,sadness,0.0381335951387882,0.0425432808697223,0.0110194170847535,0.8616358041763306,0.013049797154963,0.0200078543275594,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0678134182962831e+18,"Business owners in Johor Baru say there has been no panic buying despite concerns over supply shortages linked to the global energy crisis.

https://t.co/5c8ZadvTNA",https://x.com/staronline/status/2067813418296283205,,,neutral,2026-06-19 03:35:11+00:00,1,0,1,447,0.5,6,,,neutral,0.8603187203407288,english,Mixed/Urban,sadness,0.1048343554139137,0.1146541759371757,0.0225650612264871,0.6784650087356567,0.034404456615448,0.0200136583298444,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0674064940067436e+18,"Wawasan likely to mirror Bersatu’s Malay-centric model, says analyst

👇🧵",https://x.com/fmtoday/status/2067406494006743487,,,neutral,2026-06-18 00:38:13+00:00,1,0,1,1990,0.5,21,,,neutral,0.9428366422653198,english,Mixed/Urban,no_clear_emotion,0.2037071734666824,0.0515560209751129,0.2260623723268509,0.0139159578830003,0.0733703970909118,0.02656059153378,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.06740649572214e+18,"#FMTNews James Chin says the new party is basically reaching out to urban Malays or Muslims who are uncomfortable voting for a religious party like PAS.

Full Article: https://t.co/WcN71u0EAV",https://x.com/fmtoday/status/2067406495722139996,,,neutral,2026-06-18 00:38:13+00:00,0,0,1,611,0.5,7,,,neutral,0.9071058034896852,english,Mixed/Urban,anger,0.5460038185119629,0.2122701853513717,0.0717434659600257,0.0319140367209911,0.0698427557945251,0.0151354847475886,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067405370503635e+18,"Russia, Malaysia well-positioned to deepen ties, says Putin

👇🧵",https://x.com/fmtoday/status/2067405370503634999,,,neutral,2026-06-18 00:33:45+00:00,1,0,1,835,0.5,10,,,neutral,0.7704687714576721,english,Mixed/Urban,happy,0.041377019137144,0.0396301485598087,0.6465030312538147,0.0143115436658263,0.1939879059791565,0.0167863387614488,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067403741788287e+18,"Kenyataan Muhyiddin Bersatu lawan PAS untungkan PH-BN, kata penganalisis

👇🧵",https://x.com/fmtoday/status/2067403741788287053,,,neutral,2026-06-18 00:27:17+00:00,1,0,1,816,0.5,10,,,neutral,0.8627631068229675,english,Mixed/Urban,no_clear_emotion,0.0273906905204057,0.0108200525864958,0.1162668615579605,0.0110805463045835,0.0987467169761657,0.0213995333760976,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0674031265720077e+18,"Trump, Iran’s president sign deal to end Middle East war

👇🧵",https://x.com/fmtoday/status/2067403126572007710,,,neutral,2026-06-18 00:24:50+00:00,3,1,1,989,0.5,14,,,neutral,0.8103009462356567,english,Mixed/Urban,no_clear_emotion,0.0508584789931774,0.0199145916849374,0.1485510021448135,0.0173179190605878,0.1604195088148117,0.0207060761749744,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067401163855774e+18,"Kane scores twice as England beat Croatia to launch World Cup charge

👇🧵",https://x.com/fmtoday/status/2067401163855773871,,,neutral,2026-06-18 00:17:02+00:00,1,0,1,370,0.5,5,,,neutral,0.5516304969787598,english,Mixed/Urban,no_clear_emotion,0.0442534610629081,0.0415521077811718,0.1285019069910049,0.0246186777949333,0.0885936692357063,0.033126275986433,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672791603437245e+18,"Bersatu duo relieved of roles in PN

👇🧵",https://x.com/fmtoday/status/2067279160343724495,,,neutral,2026-06-17 16:12:14+00:00,3,1,1,5315,0.5,58,,,neutral,0.8527233600616455,english,Mixed/Urban,happy,0.020895617082715,0.0323269478976726,0.8565707206726074,0.0081660337746143,0.0488237105309963,0.0121127655729651,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0678067712978908e+18,"Influencers who promote online gambling platforms risk becoming “active accomplices” to illegal syndicates, with consumer groups warning that the growing number of gambling-related content online is increasingly targeting young social media users.

Federation of Malaysian Consumers Associations (Fomca) vice-president Indrani Thuraisingham urged parents and the public to remain vigilant, saying online gambling has evolved beyond a legal issue into a wider consumer protection and social concern.

Read more: https://t.co/jWQltXjSbL",https://x.com/staronline/status/2067806771297890794,,,neutral,2026-06-19 03:08:46+00:00,1,1,1,451,0.5,7,,,neutral,0.5431113243103027,english,Mixed/Urban,anger,0.4198245406150818,0.0313497222959995,0.2289225310087204,0.0144628137350082,0.1461040675640106,0.0159074366092681,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672430830588111e+18,"Stop making DAP the enemy, says Amanah leader  
#FMTNews https://t.co/BB20g45wf2",https://x.com/fmtoday/status/2067243083058811110,,,neutral,2026-06-17 13:48:53+00:00,1,1,1,776,0.5,10,,,neutral,0.5273768901824951,english,Mixed/Urban,anger,0.4494889378547668,0.0222436022013425,0.0896107479929924,0.0496750921010971,0.19401915371418,0.022389842197299,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672484404055537e+18,"Hamzah tiba untuk mesyuarat di ibu pejabat PAS

👇🧵",https://x.com/fmtoday/status/2067248440405553620,,,positive,2026-06-17 14:10:10+00:00,1,1,1,754,0.8640115469694137,10,,,positive,0.5467051565647125,multilingual,Unknown,no_clear_emotion,0.0275207795202732,0.0192097686231136,0.0747871026396751,0.0092624295502901,0.0492151863873004,0.0179088208824396,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672479281049439e+18,"PAS meets as Bersatu’s future comes under scrutiny

👇🧵",https://x.com/fmtoday/status/2067247928104943967,,,neutral,2026-06-17 14:08:08+00:00,0,0,1,1053,0.5,11,,,neutral,0.8942801356315613,english,Mixed/Urban,no_clear_emotion,0.0352998971939086,0.0319988951086998,0.2928952574729919,0.0176981166005134,0.1187799945473671,0.0324412807822227,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672442866688617e+18,"Jawab kritikan dengan rekod sendiri, kata penganalisis

👇🧵",https://x.com/fmtoday/status/2067244286668861753,,,negative,2026-06-17 13:53:40+00:00,0,0,1,1553,0.1744889840483665,16,,,negative,0.4183700531721115,multilingual,Unknown,no_clear_emotion,0.0081847794353961,0.0053054927848279,0.0088476166129112,0.0069305207580327,0.0351375080645084,0.0415864586830139,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672442887576947e+18,"#BeritaFMT Syaza Shukri berkata Onn Hafiz Ghazi perlu jawab kritikan politik berdasarkan rekod pentadbiran, bukan merujuk proses perkenan sultan dalam pelantikan kerajaan negeri.

Artikel Penuh: https://t.co/cAShQObLmg",https://x.com/fmtoday/status/2067244288757694729,,,neutral,2026-06-17 13:53:40+00:00,2,0,1,476,0.5,7,,,neutral,0.8660138249397278,english,Mixed/Urban,no_clear_emotion,0.1223815903067588,0.0201092455536127,0.0528087243437767,0.0260460563004016,0.2246036231517791,0.038862470537424,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067214836128465e+18,"Speaker has final say on opposition leader, says Kiandee

👇🧵",https://x.com/fmtoday/status/2067214836128464899,,,neutral,2026-06-17 11:56:38+00:00,1,0,1,1973,0.5,21,,,neutral,0.9343324899673462,english,Mixed/Urban,no_clear_emotion,0.0121824871748685,0.0065417625010013,0.029366010800004,0.0065207905136048,0.044188980013132,0.0239844042807817,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067214013084414e+18,"Bertenang urus kemelut PN, Bersatu diberitahu

👇🧵",https://x.com/fmtoday/status/2067214013084413981,,,neutral,2026-06-17 11:53:22+00:00,0,0,1,1167,0.5,12,,,neutral,0.830642580986023,english,Mixed/Urban,no_clear_emotion,0.0142798190936446,0.0155173987150192,0.0183333158493042,0.0191754680126905,0.0585405938327312,0.1952802240848541,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672116473585587e+18,"Diesel in West Malaysia down 30 sen

👇🧵",https://x.com/fmtoday/status/2067211647358558620,,,negative,2026-06-17 11:43:58+00:00,1,1,1,1190,0.1658160299062729,14,,,negative,0.4472799003124237,multilingual,Unknown,no_clear_emotion,0.0560775771737098,0.0111644370481371,0.0569395385682582,0.020721361041069,0.1514528542757034,0.018764741718769,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0677962709916797e+18,"#JohorPolls2025: Onn Hafiz said those under 40 make up nearly half Johor's population.

https://t.co/JHnJAWruKd",https://x.com/staronline/status/2067796270991679635,,,neutral,2026-06-19 02:27:03+00:00,0,0,1,268,0.5,3,,,neutral,0.9083783626556396,english,Mixed/Urban,love,0.0314156897366046,0.0181187149137258,0.0780248418450355,0.0270797573029994,0.5534461140632629,0.030047558248043,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0677951702218427e+18,"Onn Hafiz points to host of succesful policies by the state govt.

https://t.co/sJycvuZbep",https://x.com/staronline/status/2067795170221842570,,,positive,2026-06-19 02:22:41+00:00,0,0,1,298,0.9424240410327912,3,,,positive,0.8080801367759705,english,Mixed/Urban,happy,0.02010028809309,0.0317984223365783,0.7935035228729248,0.0094342185184359,0.0820591077208519,0.0186459012329578,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0677929421445983e+18,"Where exactly does the law draw the line between a car that is merely battered and one that has no business being driven at all? Is it actually illegal to drive a damaged car on Malaysian roads?

https://t.co/85RIM3xNn9",https://x.com/staronline/status/2067792942144598266,,,negative,2026-06-19 02:13:49+00:00,0,0,1,312,0.0966355562210083,4,,,negative,0.6778814792633057,english,Mixed/Urban,love,0.1452720761299133,0.0264576561748981,0.0395374372601509,0.3194158971309662,0.3791514635086059,0.0294110160320997,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067188675956605e+18,"Puad umum tak pertahan DUN Rengit atas faktor usia  
#BeritaFMT https://t.co/TZ5fNLE991",https://x.com/fmtoday/status/2067188675956604951,,,neutral,2026-06-17 10:12:41+00:00,1,0,1,804,0.5,10,,,neutral,0.8670300245285034,english,Mixed/Urban,fear,0.0673896446824073,0.3774693310260772,0.017757499590516,0.0606652982532978,0.035415131598711,0.320578396320343,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672110805360397e+18,"Don’t be misled by doctored DAP candidates poster, says Teo

👇🧵",https://x.com/fmtoday/status/2067211080536039671,,,neutral,2026-06-17 11:41:43+00:00,0,0,1,2445,0.5,25,,,neutral,0.7103587985038757,english,Mixed/Urban,love,0.211175724864006,0.0201823189854621,0.0784981995820999,0.0341574735939502,0.4001592993736267,0.0216384921222925,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0672020398563656e+18,"Answer critics with your track record, Onn Hafiz told

👇🧵",https://x.com/fmtoday/status/2067202039856365680,,,neutral,2026-06-17 11:05:47+00:00,0,0,1,683,0.5,7,,,neutral,0.7976912260055542,english,Mixed/Urban,no_clear_emotion,0.0217721350491046,0.0076586292125284,0.0203341469168663,0.0115634463727474,0.1336011886596679,0.0235411450266838,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671965933304302e+18,"Calm down, don’t speak in haste, Annuar tells Bersatu

👇🧵",https://x.com/fmtoday/status/2067196593330430242,,,neutral,2026-06-17 10:44:09+00:00,0,0,1,1098,0.5,11,,,neutral,0.8611984848976135,english,Mixed/Urban,love,0.2719732224941253,0.0299322474747896,0.0565899051725864,0.025726780295372,0.3253907263278961,0.0212356857955455,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671808303431885e+18,"PN may unravel amid PAS-Bersatu feud, says analyst

👇🧵",https://x.com/fmtoday/status/2067180830343188598,,,neutral,2026-06-17 09:41:30+00:00,3,0,1,3737,0.5,41,,,neutral,0.6545221209526062,english,Mixed/Urban,anger,0.5068678855895996,0.2333713918924331,0.0840934291481971,0.0349936969578266,0.0342892184853553,0.0176419522613286,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671755870018565e+18,"Investors more comfortable with dual 5G network, says EU envoy

👇🧵",https://x.com/fmtoday/status/2067175587001856420,,,neutral,2026-06-17 09:20:40+00:00,0,0,1,1645,0.5,17,,,neutral,0.6118080615997314,english,Mixed/Urban,happy,0.0160768236964941,0.0267832074314355,0.8700274229049683,0.0093472907319664,0.0495433546602726,0.0133386123925447,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067172090852307e+18,"#FMTNews Amanah vice-president Mahfuz Omar says Johor has benefitted significantly from its close cooperation with DAP and the federal government.

Full Article: https://t.co/g6H9wDyUQn",https://x.com/fmtoday/status/2067172090852307042,,,positive,2026-06-17 09:06:47+00:00,4,0,1,562,0.9097263216972352,10,,,positive,0.6990877389907837,english,Mixed/Urban,happy,0.0288821924477815,0.0227776411920785,0.4547991156578064,0.0199671629816293,0.3210026025772095,0.0269644260406494,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067157247231431e+18,"PN boleh terbubar jika PAS-Bersatu terus bertelagah, kata penganalisis
#BeritaFMT https://t.co/OHyEEvyopu",https://x.com/fmtoday/status/2067157247231430870,,,negative,2026-06-17 08:07:48+00:00,1,0,1,541,0.0846046596765518,7,,,negative,0.7179844677448273,multilingual,Unknown,love,0.0852203145623207,0.0407602749764919,0.2023726403713226,0.0258817374706268,0.3124873638153076,0.0391370542347431,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671476466793597e+18,"‘Keluar PN dulu jika mahu lawan kami’, PAS beritahu Bersatu
#BeritaFMT https://t.co/lMJuwMYGGt",https://x.com/fmtoday/status/2067147646679359707,,,negative,2026-06-17 07:29:39+00:00,1,1,1,949,0.0605709627270698,12,,,negative,0.7980967909097672,multilingual,Unknown,no_clear_emotion,0.0880152136087417,0.0203945022076368,0.0445273853838443,0.0521412119269371,0.3411825895309448,0.0464060753583908,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067169498017493e+18,"DAY 1: Larian Solo Solidariti Bersama DAK

Aktivis Neow Choo Seong memulakan larian solonya hari ini dari Taiping seawal jam 4 pagi.

#CitraFMT 
(1/3) https://t.co/8iQao6qOqb",https://x.com/fmtoday/status/2067169498017493051,,,positive,2026-06-17 08:56:29+00:00,3,0,1,2069,0.8570490151643753,24,,,positive,0.5234967172145844,multilingual,Unknown,no_clear_emotion,0.0407206416130065,0.0237342342734336,0.1090042889118194,0.0232793446630239,0.17658132314682,0.0406837724149227,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671696113056113e+18,(2/3) #CitraFMT https://t.co/nAcVPE88eI,https://x.com/fmtoday/status/2067169611305611346,,,neutral,2026-06-17 08:56:56+00:00,2,0,1,751,0.5,10,,,neutral,0.9081610441207886,english,Mixed/Urban,love,0.0901949033141136,0.0442298278212547,0.040984284132719,0.061811339110136,0.5122219920158386,0.0439612679183483,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671589632848527e+18,"Puad opts out of Johor polls

👇🧵",https://x.com/fmtoday/status/2067158963284852744,,,neutral,2026-06-17 08:14:37+00:00,0,0,1,2742,0.5,28,,,neutral,0.8788270354270935,english,Mixed/Urban,no_clear_emotion,0.0404731296002864,0.0108933141455054,0.0553092509508132,0.0165205411612987,0.2379292398691177,0.0189292468130588,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067153814353068e+18,"#BeritaFMT Bagaimanapun, Presiden Berjasa, Zamani Ibrahim berkata jumlah itu masih tertakluk rundingan dengan PAS.

Artikel Penuh: https://t.co/BUUt3goePL",https://x.com/fmtoday/status/2067153814353068054,,,negative,2026-06-17 07:54:09+00:00,2,0,1,785,0.0974367409944534,10,,,negative,0.6752108633518219,multilingual,Unknown,fear,0.0541266240179538,0.3788542747497558,0.0400692485272884,0.0252079460769891,0.034782551229,0.2825051248073578,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671493108491226e+18,"Army suspends grenade drills after death of 2 soldiers in Kedah

👇🧵",https://x.com/fmtoday/status/2067149310849122459,,,negative,2026-06-17 07:36:16+00:00,0,0,1,646,0.0650819823145866,7,,,negative,0.7830600589513779,multilingual,Unknown,anger,0.4130516350269317,0.0621041022241115,0.1452059596776962,0.094374805688858,0.0658536627888679,0.0215439554303884,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671474848169126e+18,"#BeritaFMT Naib Presiden PAS Mohd Amar Abdullah juga sifatkan Muhyiddin Yassin 'gopoh' apabila berkata Bersatu akan guna logo PN pada PRN Johor dan Negeri Sembilan.

Artikel Penuh: https://t.co/rWpoNtRlQi",https://x.com/fmtoday/status/2067147484816912676,,,negative,2026-06-17 07:29:00+00:00,1,0,1,799,0.1400619998574256,9,,,negative,0.5331266671419144,multilingual,Unknown,love,0.0411214940249919,0.0124521702527999,0.0766296312212944,0.0329302102327346,0.4507616758346557,0.0329095758497715,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067785088545219e+18,"PM cites energy security among possible collaborations.

https://t.co/dAnVH2fl6X",https://x.com/staronline/status/2067785088545219063,,,neutral,2026-06-19 01:42:37+00:00,0,0,1,243,0.5,3,,,neutral,0.5022695064544678,english,Mixed/Urban,no_clear_emotion,0.101156935095787,0.0823120400309562,0.2860533595085144,0.0153558868914842,0.0582808442413806,0.0536810383200645,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067132716697764e+18,"RTM apologises for disruption during France vs Senegal telecast

👇🧵",https://x.com/fmtoday/status/2067132716697764143,,,neutral,2026-06-17 06:30:19+00:00,6,0,1,3875,0.5,45,,,neutral,0.8226614594459534,english,Mixed/Urban,no_clear_emotion,0.033083476126194,0.0169260296970605,0.0436494424939155,0.0209876634180545,0.0531880035996437,0.022018713876605,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671305958855805e+18,"Perhaps he no longer glides past four defenders as often as he once did. Perhaps the bursts are shorter.  

But his understanding of space remains unmatched. His vision remains extraordinary. His touch remains immaculate. His decision-making remains devastating.",https://x.com/fmtoday/status/2067130595885580580,,,neutral,2026-06-17 06:21:54+00:00,1,0,1,1273,0.5,14,,,neutral,0.67878258228302,english,Mixed/Urban,sadness,0.0261152144521474,0.2692714631557464,0.0279249288141727,0.5926428437232971,0.0191469509154558,0.0525245256721973,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.067129309907882e+18,"Govt agency director among 13 nabbed in RM2.5mil graft probe
#FMTNews https://t.co/R4wVSCOuZR",https://x.com/fmtoday/status/2067129309907882057,,,neutral,2026-06-17 06:16:47+00:00,4,0,1,1009,0.5,15,,,neutral,0.6311632990837097,english,Mixed/Urban,no_clear_emotion,0.030000265687704,0.0164984837174415,0.0433142855763435,0.0250296723097562,0.1077572256326675,0.0278430916368961,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671305665003113e+18,"For days, this World Cup has buzzed with the brilliance of Kylian Mbappe and the power of Erling Haaland. Football’s next rulers have arrived, we were told. The throne would soon pass.  

Then Lionel Messi stepped onto the stage and delivered a reminder that echoed around the world today.",https://x.com/fmtoday/status/2067130566500311229,,,positive,2026-06-17 06:21:47+00:00,3,0,1,9418,0.985995328426361,98,,,positive,0.9533177614212036,english,Mixed/Urban,no_clear_emotion,0.0249250493943691,0.0375452190637588,0.0944119468331337,0.0166995916515588,0.1104224398732185,0.0565377436578273,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671232568602422e+18,"Pemimpin jangan bertindak impulsif, elak negara tanggung malang, titah Sultan Nazrin

👇🧵",https://x.com/fmtoday/status/2067123256860242197,,,neutral,2026-06-17 05:52:44+00:00,0,0,1,1817,0.5,19,,,neutral,0.805760383605957,english,Mixed/Urban,anger,0.3307273983955383,0.0198362916707992,0.0905679240822792,0.032129306346178,0.2491752356290817,0.0254027806222438,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
x,post,2.0671147180375084e+18,"Melaka road caves in after fibre optic works rupture pipe

👇🧵",https://x.com/fmtoday/status/2067114718037508297,,,neutral,2026-06-17 05:18:48+00:00,1,0,1,825,0.5,10,,,neutral,0.5346954464912415,english,Mixed/Urban,no_clear_emotion,0.1720851510763168,0.0327192656695842,0.1340154111385345,0.0357142724096775,0.122056171298027,0.027998736128211,Batch 4 — IG/TikTok/X,Combined_instagram_tiktok_x_20260621_125425.csv,,PRN_Johor_N9_master_20260621_185219.csv,master_base
