Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
youtube,comment,UgyU_M_VXUHhiK0aI5R4AaABAg,"Saya ulang, esok saya naik PM harini, esok (quota) minyak turun😂",,positive,,2,0,2,0,0.8542662501335143,222,,positive,0.5142208337783813,malay,Malay/Bumiputera,no_clear_emotion,0.06511660665273666,0.01951531507074833,0.03707267716526985,0.0271132979542017,0.06085735186934471,0.02847522683441639,"{'id': 'UC1P8RWNVrsYCFyXHzO0lruA', 'name': '@Hyperzan', 'thumbnails': [{'url': 'https://yt3.ggpht.com/-FhSI_eGzyf4Mqa_xAZ3eX-YUPdx7z017tVYXj6jTlYupk4BkSn6cD39iCNOSnU1pgHYAyqK=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyrTnsejcFooKwZbv54AaABAg,We Malaysians still should be happy with petrol subsidies although they reduce the quota. Compared to all other countries including our neighboring countries they have to endure price increase.,,neutral,,40,0,8,0,0.5,4088,,neutral,0.5854187607765198,english,Mixed/Urban,happy,0.020140351727604866,0.06351609528064728,0.8202283978462219,0.014915034174919128,0.03792226314544678,0.021922526881098747,"{'id': 'UCotvW4peJ_3DA64IRfwgQjQ', 'name': '@adrianchin2970', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kNrF7RPQify722IHGJMbvfNykb7IYjFG6R28CUDpfp0BM=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugz1SnXNSizQUFCDyHV4AaABAg,"3 Ciri munafik:
1.	Bercakap Bohong: Sengaja memutarbelitkan fakta atau menyampaikan berita yang tidak benar untuk kepentingan diri sendiri.
2.	Mungkir Janji: Sering memberikan janji tanpa niat untuk menunaikannya, atau dengan sengaja membatalkannya tanpa alasan yang sah.
3.	Khianat Amanah: Tidak menjaga tanggungjawab yang diberikan, sama ada dalam bentuk harta, rahsia, tugasan kerja, atau kepercayaan orang lain.",,negative,,2,0,6,0,0.08896116614341734,266,,negative,0.7034627795219421,malay,Malay/Bumiputera,anger,0.6153387427330017,0.04092971608042717,0.03303572162985802,0.04139145091176033,0.13182063400745392,0.015141475014388561,"{'id': 'UCBkt4FZobqmQDPv9GuqTkrQ', 'name': '@xjoejambul', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ITFEj9_FcK4lH6yAXS4Se82BwxvtJSjH5bIGCvsilaOOtipwptLlxN29_61zc-HebblSXMHbWM8=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugx_TuwS12wT5gmIM0h4AaABAg,😮😮😮😮😮😮,,positive,,0,0,0,0,0.8714138269424438,0,,positive,0.5713794231414795,multilingual,Unknown,love,0.06391202658414841,0.05975361168384552,0.07886680215597153,0.03636888787150383,0.6068737506866455,0.03935274854302406,"{'id': 'UC299lY69Jo2Jaj0Ilu70zxQ', 'name': '@syedadam8378', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kZLgsiw3lD2chVBHShBsZLa6TW9ajtuxoCp7EP6VfcCi6Fc2TYh4nTzTEWJ4SmYrfSOg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugx9ewA6Gt_41dlV9p54AaABAg,Start with 150,,neutral,,1,0,0,0,0.5,100,,neutral,0.6908263564109802,english,Mixed/Urban,no_clear_emotion,0.14467675983905792,0.08302273601293564,0.0991782546043396,0.05392792075872421,0.2388802170753479,0.07626135647296906,"{'id': 'UCVsiurXwkMXJMGmBrymelrQ', 'name': '@dharmaosman184', 'thumbnails': [{'url': 'https://yt3.ggpht.com/BU9nBOpYYSh9Grsdsffacs2-sof0x_Tgct3tIl0emjuhadzNLHKc1jancx6xrgo2--y6hNu0QA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxsdNW35Xpk4c39zIV4AaABAg,"Just kredit the cash amount into accounts, instead of continue with the system which more effiencent so that foreigners would not be able to enjoy budi 95.",,negative,,0,0,0,0,0.10709742307662964,0,,negative,0.6430085897445679,english,Mixed/Urban,anger,0.5871562361717224,0.17317555844783783,0.10548771917819977,0.021870659664273262,0.04308177903294563,0.014503436163067818,"{'id': 'UChrUeb58mdTuuisoYHgnx5g', 'name': '@user-gw9yx2wx5g', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_k739aDMVwootheNE-SU70Q6PV49DNMfThfln9ehoUj6nwAQ2xXtja-2_38o80wp_x2PL4=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgzCPJ2D6MNXaI3Gz0J4AaABAg,"Ok. Can accept for the time being.
Please double down on reducing wastages and fight corruption. 
If the government is really serious, the law should be change to include 5 strokes of rottan.",,neutral,,0,0,0,0,0.5,0,,neutral,0.634129524230957,english,Mixed/Urban,no_clear_emotion,0.13295163214206696,0.019819816574454308,0.09644138067960739,0.050019487738609314,0.3103031516075134,0.033338990062475204,"{'id': 'UC6yHPrKsT0IoDyWlW35hzGQ', 'name': '@Rapah-r7v', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugwv1KYDaoWFoIoUBX14AaABAg,"Is Malaysia importing or exporting crude oil and LNG?
With market price increased, Does exporting country like Malaysia and Brunei benefits or losses money?",,neutral,,1,0,3,0,0.5,133,,neutral,0.8384966254234314,english,Mixed/Urban,no_clear_emotion,0.089424267411232,0.026532553136348724,0.16630393266677856,0.031782787293195724,0.32370564341545105,0.026720065623521805,"{'id': 'UCxgJxDGHL80Hxrclkgt-IuA', 'name': '@NG-ct2rm', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_m0mxPlm-tq00nEHsGQ1J5fncgeihYHM-kfFPJo9K0=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugx8vPpgNVTI325S6zx4AaABAg,"Asyik rakyat je yg kena, 222 org tu tetap hidup mewah, blum masuk lagi peringkat Adun. Tambah lagi yg pegang jawatan besar GLC kerana politik",,neutral,,0,0,0,0,0.5,0,,neutral,0.7615328431129456,english,Mixed/Urban,no_clear_emotion,0.034939415752887726,0.07423441857099533,0.03801944851875305,0.033997710794210434,0.20273438096046448,0.14669224619865417,"{'id': 'UC2D8kvlQqrZsuEjz7ffDIUQ', 'name': '@kamaruddin9172', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_l6uZGJBHZrva_hqEh9kcborYukC5kQ6liDL42tVxpSbLA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugy3wiq10hbzbId9JcV4AaABAg,"If you don't have a car or motorbike registered under your name, or the road tax & insurance are not paid are you still entitled to Budi95?.",,neutral,,2,0,4,0,0.5,244,,neutral,0.6422845125198364,english,Mixed/Urban,fear,0.058445367962121964,0.632079541683197,0.1077374741435051,0.04015142843127251,0.04403643310070038,0.07438291609287262,"{'id': 'UCS4owDYa_Z8HXDvmoWyIyTw', 'name': '@whlawson5812', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lHq7nyOQOfims3HaL7WVdERI9RRMCkFIh5R21icJiVxc15lI8jurnAjKeeUVvfLfAcZw=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugw9uvsbviVNHKU8Nfh4AaABAg,"Forget subsidies for a second, do we even have sufficient oil coming in to refine ? All of our neighbors are having shortages",,negative,,11,0,0,0,0.03124440908432008,1100,,negative,0.8958519697189331,english,Mixed/Urban,fear,0.03853297233581543,0.8059391379356384,0.011209484189748764,0.10432121902704239,0.010189020074903965,0.021999161690473557,"{'id': 'UC54rbiYIY6orx_Ir9lFlk8g', 'name': '@oliverodell3105', 'thumbnails': [{'url': 'https://yt3.ggpht.com/Co0FdYHLTcC69gMHfi7_Jo-9a5qkCuznJ6BlG50SF83t75gra9lje_LfIRxGSnsUzJPu0uq1=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgzTmSLDcWo9JESlE7Z4AaABAg,Not everything in sync but pro govt gain than the layman.,,neutral,,0,0,0,0,0.5,0,,neutral,0.7209681868553162,english,Mixed/Urban,fear,0.03819708153605461,0.46796053647994995,0.19964762032032013,0.023560160771012306,0.09718833863735199,0.08430791646242142,"{'id': 'UCjfSCkxucR-54FIVCj4leoQ', 'name': '@anandajagadev6312', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mxB1eGM8v7J-9hDH5S6BauCFQTvF9H6VqrveRniGE=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgzWis4D1SzqSQXq6UV4AaABAg,"Corruption is Malaysia's tanjak gayong UNESCO heritage and tradition. They taught the Rome to build ships, flying silat warriors that builds pyramid. Hadi said they're destined to save kerajaan langit, alam bunian, middle earth & some even say realm of isekai. #menantuabah #ciumjilatsokmo #abahcirit",,negative,,0,0,0,0,0.08505220413208006,0,,negative,0.7164926528930664,english,Mixed/Urban,love,0.07234196364879608,0.02291005849838257,0.16815540194511414,0.01910061575472355,0.5439509153366089,0.012533082626760006,"{'id': 'UCp6RT0c7P4DbcbWgJmLZTZQ', 'name': '@NyonyaB', 'thumbnails': [{'url': 'https://yt3.ggpht.com/DDJldqSp88W6dpVeZkbhdY096Qj5DS6Spn1K0fEAnpmzIIFaoV7klluUkqEUU9btC4Azukg7k2U=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyHdJeYLLkZZtfXdjd4AaABAg,"hey government! why don't you fully optimized the public transports, with more rapid trips, and cover more areas",,neutral,,13,0,2,0,0.5,1322,,neutral,0.5720128417015076,english,Mixed/Urban,surprise,0.020569222047924995,0.17909814417362213,0.02050567977130413,0.13462266325950623,0.06361658871173859,0.523935854434967,"{'id': 'UCBGJ87xKraSCyWbrpiSGk5g', 'name': '@ashesfrombones', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mCLhSJMsMIvfwcVSYn9gaL4rezHMhdugWobLUkKi4=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyPecPcy9kRfpxYTJp4AaABAg,Why reduce our oil revenue has increase  why Abdul Rashid  didnt mention it,,neutral,,0,0,0,0,0.5,0,,neutral,0.5534288287162781,english,Mixed/Urban,surprise,0.025531083345413208,0.13332250714302063,0.02160232700407505,0.17371422052383423,0.03781416267156601,0.5131998658180237,"{'id': 'UCaiqJ0DQa9np9e9eNyOpT3Q', 'name': '@adversitykum6668', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kRQ2mYrQfdeMqzVanHsGmEJTzo8dg7irfAxpOSnWL5oB4=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,post,cNbqMWqfcZ0,"Jabatan Pengangkutan Jalan (JPJ) memaklumkan, pemegang lesen memandu yang tamat tempoh lebih 36 bulan, tidak layak menerima subsidi BUDI 95.


#JPJ #SubsidiRON95 #LesenMemandu #BUDI95 #BuletinTV3

====================

Dapatkan berita terkini, tepat dan sahih dengan ‘SUBSCRIBE’ YouTube Buletin TV3

IKUTI kami di:
Facebook : https://www.facebook.com/BuletinTV3Official/
Twitter : https://twitter.com/BuletinTV3
Instagram : https://www.instagram.com/buletintv3/
Website : https://www.buletintv3.my
TikTok : https://www.tiktok.com/@buletintv3
Telegram : https://t.me/BuletinTV3Official
Whatsapp Channel : https://bit.ly/3SZnJ5L
LUMI : https://bit.ly/3ZhzNBm

Lagi berita terkini dan komprehensif, layari www.buletintv3.my #BuletinTV3 #BeritaTerkini",https://www.youtube.com/watch?v=cNbqMWqfcZ0,neutral,2026-03-27 01:36:41+00:00,22,0,12,2659,0.5,60,60.659,neutral,0.8670153021812439,english,Mixed/Urban,fear,0.20300376415252686,0.3191750943660736,0.023808678612113,0.14798936247825623,0.027130788192152977,0.17751306295394897,,
youtube,post,sWMm9LCG71E,"Kerajaan menanggung subsidi petrol dan diesel, yang dianggarkan mencecah RM4 bilion sebulan di bawah program BUDI MADANI RON95 dan BUDI Diesel.


#BUDIMADANI #SubsidiPetrol #MOF #EkonomiMalaysia #BuletinTV3

====================

Dapatkan berita terkini, tepat dan sahih dengan ‘SUBSCRIBE’ YouTube Buletin TV3

IKUTI kami di:
Facebook : https://www.facebook.com/BuletinTV3Official/
Twitter : https://twitter.com/BuletinTV3
Instagram : https://www.instagram.com/buletintv3/
Website : https://www.buletintv3.my
TikTok : https://www.tiktok.com/@buletintv3
Telegram : https://t.me/BuletinTV3Official
Whatsapp Channel : https://bit.ly/3SZnJ5L
LUMI : https://bit.ly/3ZhzNBm

Lagi berita terkini dan komprehensif, layari www.buletintv3.my #BuletinTV3 #BeritaTerkini",https://www.youtube.com/watch?v=sWMm9LCG71E,positive,2026-03-27 01:36:01+00:00,16,0,7,1218,0.9932078421115875,35,38.218,positive,0.9773594737052917,malay,Malay/Bumiputera,no_clear_emotion,0.05320758372545242,0.027172068133950233,0.05543026328086853,0.038815565407276154,0.15583810210227966,0.05681929364800453,,
youtube,post,wLZLeXloCUA,"#BernamaNews: Prime Minister Datuk Seri Anwar Ibrahim has announced a series of strategic measures to address the ongoing energy challenges.

#digitalbernamatv #PMX #strategy #BUDI95",https://www.youtube.com/watch?v=wLZLeXloCUA,neutral,2026-03-26 16:38:34+00:00,2,0,0,425,0.5,6,2.425,neutral,0.8753025531768799,english,Mixed/Urban,happy,0.043628063052892685,0.06308354437351227,0.5577560663223267,0.023535214364528656,0.11345057934522629,0.03774760663509369,,
youtube,post,M7TIJMdjSlA,"Prime Minister Datuk Seri Anwar Ibrahim announced on Thursday (March 26) that the subsidised RON95 petrol price under the Budi95 will be adjusted to 200l per month beginning April 1.

He said the price of the subsidised petrol initiative will remain unchanged at RM1.99 per litre.

Read more at https://tinyurl.com/3jzvvh37 

WATCH MORE: https://thestartv.com/c/news
SUBSCRIBE: https://cutt.ly/TheStar
LIKE: https://fb.com/TheStarOnline",https://www.youtube.com/watch?v=M7TIJMdjSlA,neutral,2026-03-26 12:54:57+00:00,507,0,293,82817,0.5,1628,1468.817,neutral,0.9467164278030396,english,Mixed/Urban,no_clear_emotion,0.07890266925096512,0.03359567001461983,0.17610837519168854,0.05259742587804794,0.1912076622247696,0.05489721894264221,,
youtube,post,atVRR9wXzlM,"Orang ramai nyata lega dengan langkah kerajaan mengekalkan harga petrol bersubsidi dan menerima penerangan atas penyelarasan kelayakan yang diumumkan.


#PenyelarasanSementara #RON95 #SubsidiPetrol #BuletinTV3
====================

Dapatkan berita terkini, tepat dan sahih dengan ‘SUBSCRIBE’ YouTube Buletin TV3

IKUTI kami di:
Facebook : https://www.facebook.com/BuletinTV3Official/
Twitter : https://twitter.com/BuletinTV3
Instagram : https://www.instagram.com/buletintv3/
Website : https://www.buletintv3.my
TikTok : https://www.tiktok.com/@buletintv3
Telegram : https://t.me/BuletinTV3Official
Whatsapp Channel : https://bit.ly/3SZnJ5L
LUMI : https://bit.ly/3ZhzNBm

Lagi berita terkini dan komprehensif, layari www.buletintv3.my #BuletinTV3 #BeritaTerkini",https://www.youtube.com/watch?v=atVRR9wXzlM,neutral,2026-03-26 12:25:02+00:00,9,0,3,910,0.5,21,18.91,neutral,0.8195250034332275,english,Mixed/Urban,happy,0.04528583586215973,0.04617512971162796,0.3368048369884491,0.029690900817513466,0.14905168116092682,0.06126754730939865,,
youtube,comment,Ugzh93wIyfoDd6u6G5h4AaABAg,"tak akan kekal,satu hati nanti meledak harga dlm otak rakyat",,negative,,1,0,0,0,0.0004826366901397594,100,,negative,0.9983912110328674,malay,Malay/Bumiputera,anger,0.6981041431427002,0.04121769219636917,0.05697867274284363,0.08466030657291412,0.06993420422077179,0.008854452520608902,"{'id': 'UCFc7-efMlNwd2iBTH2wM4ng', 'name': '@The_Fighters-e7l', 'thumbnails': [{'url': 'https://yt3.ggpht.com/dXI6F953tBGj9DIIlIHq5OANqf1JWM5jaDIstb2fAif14s1TRXKGZFgaD4FbHCCWr37nrQqg4kI=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxJnUmNQ4mRHTZvZe94AaABAg,alhamdulilah kerajaan perihatin rakyat malaysia,,positive,,4,0,0,0,0.9157698974013329,400,,positive,0.7192329913377762,multilingual,Unknown,love,0.06364252418279648,0.042909540235996246,0.16957806050777435,0.044631682336330414,0.522983729839325,0.033838462084531784,"{'id': 'UC72erH5997Ws6iWrccHCOAA', 'name': '@nuraishaa', 'thumbnails': [{'url': 'https://yt3.ggpht.com/dG5CuU2Jll1GDMMvwGU3zm4bZlFS7F2TP5UFR3YV8DCn0nOvaNT4gH62NE9jORIVdLM5EnNB5w=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,post,jFsKa2y3vvk,"Prime Minister Anwar Ibrahim has confirmed Putrajaya’s move to reduce the standard monthly entitlement for subsidised RON95 petrol, priced at RM1.99 per litre, from 300 litres to 200 litres.

Announcing the matter during a special address today, Anwar said that while Malaysia has opted to maintain the price under the Budi95 subsidy scheme, the reduced ceiling limit will be enforced on April 1.

Source:   / 1doebsj6nr",https://www.youtube.com/watch?v=jFsKa2y3vvk,neutral,2026-03-26 12:16:31+00:00,227,0,137,29736,0.5,661,667.736,neutral,0.926345944404602,english,Mixed/Urban,happy,0.06301464885473251,0.06941020488739014,0.3799668848514557,0.043679483234882355,0.13274085521697998,0.052563801407814026,,
youtube,comment,UgwlQJFIvK_C7LcvfI94AaABAg,Budi madani dikurangkan rakyat boleh paham. Tapi korup sprm serta mafia koporat itu kami tak boleh terima.,,negative,,11,0,0,0,0.0004822075366973655,1100,,negative,0.998392641544342,malay,Malay/Bumiputera,anger,0.3117801249027252,0.03814336657524109,0.08199436217546463,0.06897007673978806,0.27439969778060913,0.037427399307489395,"{'id': 'UC36gzcMbtl_AZ68TukokSnQ', 'name': '@Samsung11115', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mA5iYFWQWr-erQfOrpRSPi7uAL1ykOBKRSbPBDp88Z1xyBT7Je5IKp6_AckwgwsDEc-Q=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugw7TAxzN6LnJ9VS5It4AaABAg,syukur alhamdulillah ...  teruskan prihatin ke puluhan jiwa di Malaysia ... agar Malaysia terus makmur dan sejahtera... puluhan juta jiwa pasti mendoakan yang terbaik buat negara ❤,,positive,,3,0,0,0,0.9994087874889372,300,,positive,0.9980292916297913,malay,Malay/Bumiputera,happy,0.04254886880517006,0.07427731156349182,0.7063774466514587,0.022290507331490517,0.12120926380157471,0.01500420831143856,"{'id': 'UC-VFEIgy_D-1z9CUkTLBzEg', 'name': '@azmil183', 'thumbnails': [{'url': 'https://yt3.ggpht.com/gAmRDuVfVbGWXS84ba4VsxJGFl7rp1TqSjyRckNLZpVxyUqbDqPN4-tAUC-TxcuKqAHS8bRYrA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgyBN5pDVoqInBoPBT54AaABAg,Alerrr BOOOTOOOhhhhh nmpk niat pmx sbnrnye nk mghapuskn segala jenis subsidi yg ade 😂😂😂mmg bapak jahnamkn kewangan rakyat bengong ni,,neutral,,4,0,0,0,0.5,400,,neutral,0.5279005169868469,english,Mixed/Urban,love,0.22391031682491302,0.07309681922197342,0.03796440362930298,0.2167893797159195,0.2795557379722595,0.03151082992553711,"{'id': 'UCnZo_BlRMmv1Qi7X6C4QICg', 'name': '@billyzulkarnain8452', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_k4lF1ZoQhsdkSPJNKgnkKVOXoG6K7IKEaXuZJv5N4k8g0=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugw_8KOF9dvqh0-mPiV4AaABAg,Petronas should start importing oil and fertiliser from russia. They have a pacific ocean port that exports oil.  Russia also sell their oil at a discount - around 20% off.,,neutral,,18,0,5,0,0.5,1855,,neutral,0.7397420406341553,english,Mixed/Urban,happy,0.01878117211163044,0.03783314675092697,0.8608947396278381,0.007726044859737158,0.03649189695715904,0.014319824986159801,"{'id': 'UC6CMoFuF32LhxepPIu5BrJQ', 'name': '@kokraymond205', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_nQoPNl3qZrv-2aVS28brPpTHZAcTRd3BMTEI0UGhUr1lM=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgwVAvU4zPsF0G7bKHx4AaABAg,Now It Begins,,neutral,,1,0,0,0,0.5,100,,neutral,0.7996752858161926,english,Mixed/Urban,no_clear_emotion,0.0510210283100605,0.055752500891685486,0.20566564798355103,0.013861428946256638,0.16809982061386108,0.06994335353374481,"{'id': 'UCeqZzJGWhb1w6rT4aSAutqA', 'name': '@javierstrive3356', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mFPfO6Wet6EkYP5hNxTJHCmuYzThu2lpkhZ8-yo4cLXLk=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugy_ZGgcte9f9C6lYdp4AaABAg,Keluarkan lah data petronas berapa untung bersih petronas export minyak masa ni.tak yahj nak sorok sorok,,neutral,,9,0,0,0,0.5,900,,neutral,0.7648375034332275,english,Mixed/Urban,no_clear_emotion,0.056699905544519424,0.15439383685588837,0.021780777722597122,0.035796791315078735,0.03985951840877533,0.3338440954685211,"{'id': 'UCkf4PLFaEOL4lGTonJJhNZw', 'name': '@balwin-v9s', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_l6LfiGUOovI1gGphSJuRe0J78AzT4UMRYC_hyCjtiSi8XqkNILzrxpVmBSvC9ns51YqA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxhnvukQLs7aYGRye94AaABAg,"Yang dok komen bingai bagai......ini krisis dunia, bukan krisis kecil..... kita kena siap siaga dengan sebarang kemungkinan...",,negative,,3,0,2,0,0.00048798322677612305,322,,negative,0.9983733892440796,malay,Malay/Bumiputera,fear,0.24374355375766754,0.3775339424610138,0.13514432311058044,0.021089984104037285,0.12144709378480911,0.018984394147992134,"{'id': 'UCO5mxX71irkQL3_kX1nP6_w', 'name': '@NurFaiz_98', 'thumbnails': [{'url': 'https://yt3.ggpht.com/P9JXdaBrmdkzsQzQAgdrrfaPR7JBFzXeHDkyETlBznOs5ypoFXbfCob6UovFnQ4k4o3RQYy2y7A=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,Ugz3hKeBKEZieaEGzsF4AaABAg,X kisah nk kurangkan. Janji telus jgn tipu2.,,neutral,,8,0,2,0,0.5,822,,neutral,0.9002190828323364,english,Mixed/Urban,love,0.0378892607986927,0.14313997328281403,0.11945179104804993,0.02881716564297676,0.41348955035209656,0.160509392619133,"{'id': 'UCxRD-avZY3JBtMc-8s7a0MQ', 'name': '@ezzatmohdazmi4704', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mt54l15-fEERSK_wpog2HT5EjIldVXe5Zny2BpqLc=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgybNfoYO11rNiJ5VKB4AaABAg,"Nak jimat petrol, bagi kita yg guna e scooter naik mrt tanpa had masa",,positive,,4,0,0,0,0.8086228713393211,400,,positive,0.3620762377977371,multilingual,Unknown,surprise,0.008488575927913189,0.03461850434541702,0.011791854165494442,0.03277089074254036,0.02507973089814186,0.8252828121185303,"{'id': 'UCOx4pVDATIj0uneu7KdhKNw', 'name': '@Vecnarus', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_nfdS30OFU0VMHe0Vbrc4mAIXnINFvVUV2GydwXyyqhlnPdW9JuCjp1B7pCuhg4jeC7Gw=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,post,PcDQ9HIPD1Q,"Kerajaan mengumumkan penyelarasan semula subsidi RON95, BUDI95 dengan harga dikekalkan pada RM1.99 seliter.

#BUDI95 #subsidiRON95 #ekonomi #kerajaan #bantuanmadani

======================

Ikuti kami di media sosial:
Facebook: https://www.facebook.com/BuletinTV9
Twitter: https://twitter.com/BuletinTV9
TikTok: https://www.tiktok.com/@buletintv9

#BeritaAnda #BuletinTV9 #JanjiHappy",https://www.youtube.com/watch?v=PcDQ9HIPD1Q,positive,2026-03-26 11:29:21+00:00,17,0,12,1545,0.9430249989032745,44,54.545,positive,0.8100833296775818,malay,Malay/Bumiputera,happy,0.019478406757116318,0.04118923097848892,0.8171190619468689,0.016494397073984146,0.04125230759382248,0.020734896883368492,,
youtube,post,VRNzWF2Qef8,"Had kelayakan pembelian petrol RON95 menerusi inisiatif BUDI95 diselaraskan kepada 200 liter sebulan bermula 1 April kata Perdana Menteri, Datuk Seri Anwar Ibrahim.

SUBSCRIBE now! @Astro Awani
https://www.youtube.com/c/astroawani?...

Berita lanjut di: http://grid.astroawani.com

Astro AWANI LIVE https://www.astroawani.com/video-terkini

Social Media:
FACEBOOK   / astroawani  
TWITTER   / 501awani  
INSTAGRAM   / 501awani  
TELEGRAM https://t.me/astroawani

#AWANInews",https://www.youtube.com/watch?v=VRNzWF2Qef8,neutral,2026-03-26 11:22:56+00:00,34,0,47,2207,0.5,103,177.207,neutral,0.9880083799362183,malay,Malay/Bumiputera,no_clear_emotion,0.05963003262877464,0.04523821175098419,0.09040102362632751,0.02940422296524048,0.11254041641950607,0.0504043884575367,,
youtube,post,3O7G9YtC0xo,"Susulan konflik berterusan di Asia Barat, kerajaan mengambil langkah penyelarasan kelayakan subsidi bersasar BUDI MADANI RON95 (BUDI95) daripada 300 liter kepada 200 liter sebulan berkuat kuasa, 1 April ini dengan harga kekal pada RM1.99 seliter.

#PMX #PerutusanKhas #PerangAsiaBarat #BuletinTV3 


====================

Dapatkan berita terkini, tepat dan sahih dengan ‘SUBSCRIBE’ YouTube Buletin TV3

IKUTI kami di:
Facebook : https://www.facebook.com/BuletinTV3Official/
Twitter : https://twitter.com/BuletinTV3
Instagram : https://www.instagram.com/buletintv3/
Website : https://www.buletintv3.my
TikTok : https://www.tiktok.com/@buletintv3
Telegram : https://t.me/BuletinTV3Official
Whatsapp Channel : https://bit.ly/3SZnJ5L
LUMI : https://bit.ly/3ZhzNBm

Lagi berita terkini dan komprehensif, layari www.buletintv3.my #BuletinTV3 #BeritaTerkini",https://www.youtube.com/watch?v=3O7G9YtC0xo,negative,2026-03-26 11:19:00+00:00,32,0,15,3445,0.0033494889736175315,81,80.445,negative,0.9888350367546082,malay,Malay/Bumiputera,no_clear_emotion,0.05963672697544098,0.03181653842329979,0.05916041508316994,0.03255165368318558,0.07896029204130173,0.0508481003344059,,
