Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7656724216250780946,"Ramai pelajar hanya mula mencari tuisyen apabila sudah mula tertinggal.
Jangan tunggu sehingga tutorial semakin susah, assignment semakin banyak, dan topik semakin sukar untuk difahami.
Di PesatEdu, kami membantu pelajar STPM melalui kelas online kumpulan kecil bersama guru berpengalaman supaya setiap pelajar mendapat perhatian dan bimbingan yang diperlukan.
✅ Guru Berpengalaman
✅ Kelas Kumpulan Kecil
✅ Belajar Dari Rumah
✅ Kelas Percubaan 7 Hari
📌 Tempat adalah terhad bagi memastikan kualiti pembelajaran.
📲 DM kami hari ini untuk maklumat lanjut.
#stpm #stpmstudent #form6students #stpmsem1 #PesatEdu",,,positive,2026-07-08 11:25:27.384607+00:00,129,88,6,5420,0.9994071602821349,277,https://www.tiktok.com/@tuition_pesat/video/7656724216250780946,https://www.tiktok.com/@tuition_pesat/video/7656724216250780946,video,328.42,,,,positive,0.9980238676071167,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.04253777489066124,0.11724244058132172,0.011969641782343388,0.724316418170929,0.047315564006567,0.03458341211080551
tiktok,post,7616922045850356999,"Gadis manis asal Ciamis bikin kagum KDM
#kangdedimulyadi #dedimulyadi #kdm #ciamis #gadis",,,neutral,2026-07-08 11:25:09.727377+00:00,290,1,6,12000,0.5,417,https://www.tiktok.com/@ujrenx/video/7616922045850356999,https://www.tiktok.com/@ujrenx/video/7616922045850356999,video,322.0,,,,neutral,0.8673425912857056,english,Mixed/Urban,Unknown,0.0,love,0.0305942315608263,0.01114862784743309,0.045628853142261505,0.011861887760460377,0.8480592966079712,0.01227741688489914
tiktok,post,7599143900334329109,Pendidikan Jasmani Tahun 5. Teknik Pacak Kepala 🤸🏻. HAAHAHAAH😂. #pjpk #gimnastik #skseribayu #fyppppppppppppppppppppppp,,,neutral,2026-07-08 11:25:07.090789+00:00,178,26,8,13100,0.5,343,https://www.tiktok.com/@madderih23/video/7599143900334329109,https://www.tiktok.com/@madderih23/video/7599143900334329109,video,267.1,,,,neutral,0.6434338688850403,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.02947859652340412,0.02359062433242798,0.052441664040088654,0.026375461369752884,0.1673193722963333,0.029805863276124
tiktok,post,7611080495031422226,just fun biar ga ngantuk aja saat break time #gurutiktok #ramadhanmubarok2026 #gurudanmurid #rekankerja,,,positive,2026-07-08 11:25:28.658894+00:00,37,97,0,2892,0.9020230263471603,162,https://www.tiktok.com/@cikgunurmala/video/7611080495031422226,https://www.tiktok.com/@cikgunurmala/video/7611080495031422226,video,233.892,,,,positive,0.6734100878238678,multilingual,Unknown,Unknown,0.0,love,0.2281082570552826,0.04052426666021347,0.08603652566671371,0.028004055842757225,0.4521619379520416,0.0179026760160923
tiktok,post,7659268535373401365,"""Kalau Sabah berani buat perubahan, takkan Tenang tak berani?""

Itulah yang saya percaya.

Malam tadi, ramai pimpinan bersama-sama berkongsi pandangan dan harapan dalam Ceramah Umum. Saya percaya, setiap perubahan besar bermula dengan keberanian rakyat untuk membuat pilihan.

Kalau anda tidak sempat hadir, saya jemput tonton video ini sampai habis. Dengar sendiri mesej yang ingin kami sampaikan kepada seluruh warga Tenang.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",,,negative,2026-07-08 11:24:56.175857+00:00,202,9,4,901,0.005026280879974365,224,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,https://www.tiktok.com/@cikgumala_johor/video/7659268535373401365,video,232.901,,,,negative,0.9832457304000854,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.01871105656027794,0.058107636868953705,0.02372557669878006,0.049496252089738846,0.15893234312534332,0.509075403213501
tiktok,post,7420746313807056133,"Lagu macam-macam norma ✨
. 
. 
#lagupembelajaran #pendidikanpancasila #kelas5 #gurusd #gurumurid",,,neutral,2026-07-08 11:25:06.436612+00:00,113,50,0,11100,0.5,274,https://www.tiktok.com/@widurids/video/7420746313807056133,https://www.tiktok.com/@widurids/video/7420746313807056133,video,224.1,,,,neutral,0.8032772541046143,english,Mixed/Urban,Unknown,0.0,love,0.10227728635072708,0.031241390854120255,0.06801138073205948,0.035369109362363815,0.5279067754745483,0.029733607545495033
tiktok,post,7646990578537975058,"✨ cara edit foto cahaya bersinar di belakang. 
efek senja lofi ig.
trend my flashlight tni. 
efek ig cahaya belakang. lofi dusk filter tutorial. lofi dusk instagram tutorial. cara menggunakan efek lofi dusk. efek lofi dusk ig. lofi dusk effect filter. cara pakai filter ig ai yang lagi viral. cara edit agar foto terlihat terang. flash effect lofi dusk. template efek lofi dusk. efek ig cahaya belakang. edit foto cahaya bersinar di belakang. bagaimana cara mengedit foto efek filter lofi dusk. tutorial foto efek filter lofi dusk. tutorial foto efek cahaya bersinar di belakang. bagaimana cara membuat foto rambut bercahaya. tutorial foto efek cahaya belakang lofi dusk instagram. tutorial foto tren lofi dusk. template foto efek cahaya belakang instagram. tutorial foto tren cahaya belakang instagram ✨🌙📸 sekarang filter lofi dusk dengan cahaya bersinar di belakang lagi viral banget di Indonesia 🇮🇩 karena hasil fotonya kelihatan dreamy, hangat, dan cinematic 😭💫 Efek ini bikin bagian belakang tubuh atau rambut terlihat bercahaya seperti terkena lampu flash dari belakang, sementara background tetap gelap dan penuh suasana malam 🖤✨ Foto couple, foto kejutan bawa bunga, atau foto duduk sendirian jadi terasa lebih emosional, romantis, dan aesthetic 🌹🌃 Cahaya belakangnya memberi kesan seperti momen rahasia yang tertangkap kamera, ada rasa nostalgia, tenang, tapi tetap punya vibe film lama 📷🥹 Kalau mau bikin versi AI lewat Gemini AI atau ChatGPT, cukup gunakan foto biasa lalu jelaskan suasana malam, backlight glow di belakang badan, rambut bercahaya, soft flash, grain halus, bayangan natural, tone hangat gelap, dan hasil seperti foto candid lofi dusk 🤖✨ AI akan membantu membuat cahaya lebih hidup, wajah tetap natural, dan keseluruhan foto terlihat seperti filter IG yang sedang ramai dipakai 📱🌙 Cocok banget buat yang suka foto dengan nuansa soft, romantic, mysterious, dan sedikit vintage 🖤💫 #hypicATETHAT #newfilter #hypic #hypiccreator #Godpic @hypic_global",,,negative,2026-07-08 11:24:58.413225+00:00,35,73,2,10000,0.0004839062690734641,210,https://www.tiktok.com/@k0576412/video/7646990578537975058,https://www.tiktok.com/@k0576412/video/7646990578537975058,video,197.0,,,,negative,0.9983869791030884,malay,Malay/Bumiputera,Unknown,0.0,love,0.052644502371549606,0.03788679465651512,0.3077186346054077,0.027276065200567245,0.526323676109314,0.022458059713244438
tiktok,post,7659598764407016724,"👀 ""Kak, OSIS itu galak ya?""
😥 ""Kalau aku salah nanti dimarahin nggak?""
🙋 ""Boleh minta bantuan ke kakak OSIS?""
🤔 ""Takut ganggu kalau banyak nanya...""

Eits... jangan langsung percaya sama anggapan itu dulu ya! 🤭✨

Kakak-kakak OSIS hadir bukan untuk membuat kalian merasa takut, melainkan untuk menjadi teman yang siap menemani perjalanan pertama kalian sebagai keluarga baru di sekolah ini. 💙

Hari-hari awal masuk sekolah memang sering kali terasa membingungkan. Lingkungan baru, teman-teman baru, guru baru, bahkan suasananya pun berbeda dari sebelumnya. Tapi tenang, kalian nggak perlu menghadapi semuanya sendirian. 🌼

Kami siap membantu setiap langkah kalian. 🤝
📍 Bingung mencari ruang kelas? Kami siap menunjukkan.
📅 Lupa jadwal kegiatan MPLS? Kami siap mengingatkan.
❓Masih bingung dengan aturan sekolah? Kami siap menjelaskan.
😊 Belum punya teman atau masih malu untuk memulai obrolan? Tenang, kami akan menemani sampai kalian merasa nyaman.

Jadi, jangan ragu untuk menyapa kami, bertanya, atau sekadar mengobrol. Karena tidak ada pertanyaan yang terlalu sepele untuk ditanyakan. Semua berhak merasa nyaman dan diterima di lingkungan sekolah ini. ✨

Mari kita ciptakan MPLS yang menyenangkan, penuh semangat, saling menghargai, dan tentunya menjadi pengalaman yang akan selalu dikenang. 🌈💫

Selamat datang di keluarga besar SMP Negeri 1 Pasuruan! 🏫🤍
Kami tidak sabar menyambut dan mengenal kalian semua.

Sampai bertemu di MPLS 2026! 👋🔥
Semangat memulai perjalanan baru, calon generasi hebat! 🌟💙",,,negative,2026-07-08 11:25:11.629682+00:00,118,34,3,1825,0.005051976442337014,173,https://www.tiktok.com/@osspansa/video/7659598764407016724,https://www.tiktok.com/@osspansa/video/7659598764407016724,video,196.825,,,,negative,0.9831600785255432,malay,Malay/Bumiputera,Unknown,0.0,anger,0.5897970795631409,0.1145707219839096,0.12010212242603302,0.02370547689497471,0.04770668223500252,0.03834386169910431
tiktok,post,7658273301998963989,"Cover song: Terasing
#Terasing #datosudirman 
Keyboardist: @Cikgu_Kaber_Khalifah
Respectful 4 yoU SiFu🫡🤝
Lama x jmpa sifu ambo next kita teruskan lagi💪 
""Maaf voice microphone tak memuaskan""🙏
#cikgukaber #kaberserulingbambu #iconpersissudirman",,,neutral,2026-07-08 11:25:26.382103+00:00,68,60,0,197,0.5,129,https://www.tiktok.com/@dzulmijie88/video/7658273301998963989,https://www.tiktok.com/@dzulmijie88/video/7658273301998963989,video,188.197,,,,neutral,0.7109737396240234,english,Mixed/Urban,Unknown,0.0,anger,0.3669491112232208,0.3636333644390106,0.04278169199824333,0.07560815662145615,0.1011042594909668,0.018578942865133286
tiktok,post,7656831021723176210,"Pn Normala Sudirman,atau lebih dekat dengan panggilan Cikgu Mala merupakan tokoh wanita yang tidak asing dalam arena dunia politik.Beliau juga seorang pendidik dan banyak terlibat dalam aktiviti kemasyarakatan membuat beliau disenangi ramai orang.

Seorang guru.
Seorang aktivis masyarakat.
Dan seorang pejuang yang sudah lama berada di medan politik.

Apa yang menarik tentang beliau bukanlah kerana ini kali pertama namanya muncul dalam pilihan raya.Bahkan,ini sudah masuk siri pilihan raya yang kelima buat beliau.

Beliau pernah menjadi calon PRK DUN Tenang pada tahun 2011. 
Kemudian bertanding di DUN Pemanis pada tahun 2013 dan 2018, 
seterusnya di DUN Kemelah pada tahun 2022, 
dan kini kembali ke DUN Tenang pada tahun 2026.

Bukan sedikit pengalaman politik yang dilalui.Ada kemenangan yang diimpikan bersama,ada kekalahan yang perlu diterima bersma.Ada waktu berada di pentas hadapan,ada ketika terpaksa meneruskan perjuangan tanpa jawatan dan tanpa kedudukan.

Tetapi di situlah aku melihat sesuatu yang istimewa.
Ramai orang boleh menjadi calon ketika musim pilihan raya.

Namun tidak semua orang mampu terus istiqamah berkhidmat kepada rakyat apabila pilihan raya sudah berlalu.

Semoga Allah SWT mempermudahkan segala urusan beliau sepanjang kempen ini berlangsung.Mudah-mudahan perjuangan ini diberkati serta diberikan kemenangan yang terbaik demi membawa suara dan kebajikan rakyat DUN Tenang.

Mohon doa dan sokongan seluruh warga DUN Tenang.

UNDILAH PERIKATAN NASIONAL
Normala Binti Sudirman (Cikgu Mala)
Calon N.05 DUN Tenang.
#fypシ #fypage #fypシ゚viral #fyp #fyppppppppppppppppppppppp",,,negative,2026-07-08 11:24:55.536712+00:00,178,4,0,1196,0.0004850149154663197,193,https://www.tiktok.com/@11sh112/video/7656831021723176210,https://www.tiktok.com/@11sh112/video/7656831021723176210,video,187.196,,,,negative,0.9983832836151123,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.03350433334708214,0.1764681041240692,0.045916710048913956,0.04902205988764763,0.11091060936450958,0.24688903987407684
tiktok,post,7562191538411818258,#belajarbareng #gurudansiswa #gurukontenkreator #gurukontenkreatorpendidikan #siswasma,,,neutral,2026-07-08 11:25:13.548750+00:00,113,27,2,4294,0.5,184,https://www.tiktok.com/@cikgunurmala/video/7562191538411818258,https://www.tiktok.com/@cikgunurmala/video/7562191538411818258,video,177.294,,,,neutral,0.9014952182769775,english,Mixed/Urban,Unknown,0.0,love,0.10008680075407028,0.037426549941301346,0.11573836207389832,0.043104346841573715,0.3499210774898529,0.037823986262083054
tiktok,post,7659335134696574216,Bantu sebarkan #CalonTenang #CikguMala,,,neutral,2026-07-08 11:24:57.774835+00:00,131,9,8,748,0.5,155,https://www.tiktok.com/@atiqahmohamad89/video/7659335134696574216,https://www.tiktok.com/@atiqahmohamad89/video/7659335134696574216,video,173.748,,,,neutral,0.8947093486785889,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.05606583505868912,0.014446495100855827,0.05250178277492523,0.019927870482206345,0.20749366283416748,0.024189608171582222
tiktok,post,7596541323184753928,#maladeby #fyp #surgauntukmu,,,neutral,2026-07-08 11:25:13.873173+00:00,91,5,15,23900,0.5,350,https://www.tiktok.com/@pessekithakku2/video/7596541323184753928,https://www.tiktok.com/@pessekithakku2/video/7596541323184753928,video,169.9,,,,neutral,0.9977139234542847,malay,Malay/Bumiputera,Unknown,0.0,love,0.05304756388068199,0.02903442643582821,0.03514762595295906,0.039058540016412735,0.7837120294570923,0.019245855510234833
tiktok,post,7660057427072634132,"Terima kasih banyak saya ucapkan kepada YB Dato’ Hajah Siti Zailah atau panggilan yang lebih mesra di hati saya, Kaklah. Beliau merupakan seorang sahabat lama yang sentiasa ada dan kali ini sudi hadir meluangkan masa demi memberikan kekuatan kepada saya di DUN Tenang.

Kehadiran Kaklah bukan sekadar memberi semangat kepada saya secara peribadi, malah amat mengharukan saya apabila beliau sama-sama menyantuni dan mengajak penduduk DUN Tenang untuk terus bersatu hati. 

Hubungan persahabatan yang matang begini sentiasa mengingatkan saya bahawa perjuangan ini adalah demi ukhuwah dan kesejahteraan bersama.

Buat seluruh warga DUN Tenang yang menyambut baik kehadiran kami, terima kasih atas senyuman, kemesraan, dan ruang masa yang diberikan. Sokongan anda semua adalah nadi kekuatan kami untuk terus melangkah dengan penuh keikhlasan.

Sama-sama kita bawa perubahan yang positif demi DUN Tenang yang kita tercintai.

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang"" 
""Jom Jaga Johor"" 

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",,,positive,2026-07-08 11:24:58.736172+00:00,136,2,8,482,0.9994081795215606,150,https://www.tiktok.com/@cikgumala_johor/video/7660057427072634132,https://www.tiktok.com/@cikgumala_johor/video/7660057427072634132,video,164.482,,,,positive,0.9980272650718689,malay,Malay/Bumiputera,Unknown,0.0,love,0.07806558907032013,0.06281430274248123,0.04987242445349693,0.1029190868139267,0.6061205863952637,0.0522286556661129
tiktok,post,7660059911967313172,"🎀মেয়েরা বলে যাও কিন্তু 🫵👀Maksudnya ""outfit cowok berwibawa"" buat ngatasin bad day ya?ভাংছোট হোক keliatan tegas + pede walau lagi_bad মমি বান্ধবীর টা খাবে un warnanya netral. Outfit yang berwibawa = bikin orang auto segan. ### *3 Formula Outfit Cowok Berwibawa Anti Bad Day* *1. Smart Casual CEO Mode* Buat kuliah, kerja, atau nongkrong tapi tetep disegani *Atasan*: Kemeja oxford polos warnaদবি:) navy, hitam, atau putih. Gulung lengan dikit. - *Bawahan*: Celana chino/ankle pants warna khaki, charcoal, atau hitam. No sobek-sobek. - *Sepatu*: Loafers, chelsea boots, atau sneakers putih bersih. *Extra*: Jam tangan kulit/steel + kacamata hitam. *Vibes*: Tenang tapi dominan. Bad day langsung minggir. *2. Monokrom Minimalist* Paling gampang tapi efeknya kuat - *Atasan*: Kaos crew neck/henley hitam fit di badan, jangan kebesaran - *Bawahan*: Celana bahan hitam atau jeans black wash slim fit -*Outer*: Overshirt atau chore jacket warna senada - *Sepatu*: Boots atau sneakers full black *Vibes*: Misterius, fokus, nggak banyak drama. *3. Old Money Clean Look* Keliatan mahal tanpa logo gede - *Atasan*: Polo shirt rapi atau kemeja linen warna earth tone: olive, cream, mocca - *Bawahan*: Celana bahan straight cut warna beige/off-white *Sepatu*: White sneakers premium atau penny loafers - *Extra*: Ikat pinggang kulit, rambut klimis rapi#foryou #100kviews #tiktokofficial #ইনশাআল্লাহ_যাবে_foryou_তে। @TikTok @TikTok Bangladesh",,,negative,2026-07-08 11:25:18.374598+00:00,75,10,11,687,0.00048131346702573463,102,https://www.tiktok.com/@alif.official05/video/7660059911967313172,https://www.tiktok.com/@alif.official05/video/7660059911967313172,video,128.687,,,,negative,0.9983956217765808,malay,Malay/Bumiputera,Unknown,0.0,love,0.11583058536052704,0.07613248378038406,0.20441588759422302,0.03478224575519562,0.309606671333313,0.03775961324572563
tiktok,post,7610790247210781973,"part 2!!!
mwehehe bener² dpet tenang dan seruu✨
aplgi kalau sama mereka @Jwulpa05 @acs @mahdiaaftr @ripaaa.sy @agskfthanly @silus2765 
#xyzbcafypシ #ziarohwali #withfriends",,,positive,2026-07-08 11:25:17.131033+00:00,72,10,11,2015,0.9350032269954681,113,https://www.tiktok.com/@vnaaaa_2/video/7610790247210781973,https://www.tiktok.com/@vnaaaa_2/video/7610790247210781973,video,127.015,,,,positive,0.7833440899848938,english,Mixed/Urban,Unknown,0.0,love,0.0839926078915596,0.032961077988147736,0.11682675033807755,0.026797039434313774,0.636099100112915,0.02085277810692787
tiktok,post,7659793502061989140,"Pangkah Cikgu Mala untuk Tenang ! 
#JohorPilihPN #JomJagaJohor",,,neutral,2026-07-08 11:24:54.902248+00:00,104,3,4,627,0.5,117,https://www.tiktok.com/@johor.kini/video/7659793502061989140,https://www.tiktok.com/@johor.kini/video/7659793502061989140,video,122.627,,,,neutral,0.8204017877578735,english,Mixed/Urban,Unknown,0.0,love,0.04702795669436455,0.011774049140512943,0.046607859432697296,0.023291701450943947,0.6457261443138123,0.019182968884706497
tiktok,post,7659066064386493716,"Alhamdulillah, selesai sudah satu hari yang penuh dengan pelbagai aktiviti dan pertemuan yang cukup bermakna.

Terima kasih kepada semua yang saya sempat jumpa hari ini. Setiap senyuman, teguran, pandangan dan doa yang diberikan saya hargai sepenuh hati. Inilah yang memberi semangat untuk saya terus berkhidmat dan berusaha sebaik mungkin.

Jom tengok sedikit rangkuman aktiviti saya sepanjang hari ini. 

🗳️ 𝙐𝙉𝘿𝙄 𝘾𝙄𝙆𝙂𝙐 𝙈𝘼𝙇𝘼

""Jom Jaga Tenang""
""Jom Jaga Johor""

#CikguMala
#BersamaMendidikMasyarakat
#TenangSejahtera
#BerkatPrihatinSejahtera",,,positive,2026-07-08 11:24:58.096617+00:00,90,5,6,502,0.9993987560272216,106,https://www.tiktok.com/@cikgumala_johor/video/7659066064386493716,https://www.tiktok.com/@cikgumala_johor/video/7659066064386493716,video,118.502,,,,positive,0.9979958534240723,malay,Malay/Bumiputera,Unknown,0.0,love,0.024690773338079453,0.024678027257323265,0.225765660405159,0.03103538043797016,0.5028048753738403,0.04020516201853752
tiktok,post,7576201035333537044,"Untuk seluruh guru mts n 3 cianjur selamat hari guru nasional, trimakasih telah mengajarkan kamii dengan penuh kasi sayang, kami minta maaf jikaa kami selaluuu berbuat kesalahan...... #harigurunasional2025 @MTs Negeri 3 Cianjur",,,positive,2026-07-08 11:25:07.395664+00:00,81,3,2,2658,0.994186133146286,112,https://www.tiktok.com/@ixcmtsn3cianjr/video/7576201035333537044,https://www.tiktok.com/@ixcmtsn3cianjr/video/7576201035333537044,video,95.658,,,,positive,0.9806204438209534,malay,Malay/Bumiputera,Unknown,0.0,love,0.09987503290176392,0.07266032695770264,0.0433216318488121,0.14354589581489563,0.5348933935165405,0.05208493396639824
tiktok,post,7634545093705354503,"kalian pasti bisa 🔥🔥🔥
sarangheyoooo💕💕💕",,,positive,2026-07-08 11:25:08.097731+00:00,44,20,3,1476,0.9872036635875701,81,https://www.tiktok.com/@cikgunurmala/video/7634545093705354503,https://www.tiktok.com/@cikgunurmala/video/7634545093705354503,video,94.476,,,,positive,0.9573455452919006,english,Mixed/Urban,Unknown,0.0,love,0.06327815353870392,0.05165666341781616,0.059953443706035614,0.05059399455785751,0.7230669856071472,0.027252091094851494
tiktok,post,7595045250842791175,"mood ku saat ngajar kelas 1 😤🥰😡😇😈😍 maafkan ibuk kalian ini yang gampang berubah jadi sumala ya nak 😭
#fyppppppppppppppppppppppp #fypシ゚ #gurusd #gurugenz #viraltiktok",,,neutral,2026-07-08 11:25:01.007894+00:00,69,0,7,2301,0.5,99,https://www.tiktok.com/@disinigitaa/video/7595045250842791175,https://www.tiktok.com/@disinigitaa/video/7595045250842791175,video,92.301,,,,neutral,0.647871196269989,malay,Malay/Bumiputera,Unknown,0.0,love,0.028286760672926903,0.04824916645884514,0.06211685389280319,0.06810163706541061,0.48815399408340454,0.09088911861181259
