Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,thumbnail_url,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,video_url,media_type
tiktok,comment,7604122050608827656_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@chalistaramadhani5/video/7604122050608827656,7604122050608827656,positive,2026-07-15 17:20:10.612421+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7604122050608827656_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@chalistaramadhani5/video/7604122050608827656,7604122050608827656,negative,2026-07-15 17:20:10.612457+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7646198113379552532_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@to.anu/video/7646198113379552532,7646198113379552532,positive,2026-07-15 17:20:11.234368+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7646198113379552532_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@to.anu/video/7646198113379552532,7646198113379552532,negative,2026-07-15 17:20:11.234408+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7547300934074764562_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@sem9gg/video/7547300934074764562,7547300934074764562,positive,2026-07-15 17:20:11.545720+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7547300934074764562_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@sem9gg/video/7547300934074764562,7547300934074764562,negative,2026-07-15 17:20:11.545742+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7661198796767890695_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@nikohumming0/video/7661198796767890695,7661198796767890695,positive,2026-07-15 17:20:12.305889+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7661198796767890695_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@nikohumming0/video/7661198796767890695,7661198796767890695,negative,2026-07-15 17:20:12.305904+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7651298693135518992_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@yaabegitulahh_/video/7651298693135518992,7651298693135518992,positive,2026-07-15 17:20:12.617341+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7651298693135518992_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@yaabegitulahh_/video/7651298693135518992,7651298693135518992,negative,2026-07-15 17:20:12.617387+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7644109339128646920_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@pakwietopan/video/7644109339128646920,7644109339128646920,positive,2026-07-15 17:20:12.938229+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7644109339128646920_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@pakwietopan/video/7644109339128646920,7644109339128646920,negative,2026-07-15 17:20:12.938261+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7651465730587905287_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@pasrasah/video/7651465730587905287,7651465730587905287,positive,2026-07-15 17:20:13.636320+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7651465730587905287_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@pasrasah/video/7651465730587905287,7651465730587905287,negative,2026-07-15 17:20:13.636340+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7515954762408414472_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@negeri_sembilan/video/7515954762408414472,7515954762408414472,positive,2026-07-15 17:20:14.615253+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7515954762408414472_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@negeri_sembilan/video/7515954762408414472,7515954762408414472,negative,2026-07-15 17:20:14.615294+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7258508344514678017_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@mygiftmall/video/7258508344514678017,7258508344514678017,positive,2026-07-15 17:20:15.237144+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7258508344514678017_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@mygiftmall/video/7258508344514678017,7258508344514678017,negative,2026-07-15 17:20:15.237188+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7464743798451571990_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@de.makaj/video/7464743798451571990,7464743798451571990,positive,2026-07-15 17:20:15.864825+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7464743798451571990_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@de.makaj/video/7464743798451571990,7464743798451571990,negative,2026-07-15 17:20:15.864847+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7642627732706200852_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@berita.ks/video/7642627732706200852,7642627732706200852,positive,2026-07-15 17:20:16.202708+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7642627732706200852_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@berita.ks/video/7642627732706200852,7642627732706200852,negative,2026-07-15 17:20:16.202729+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7285629592600120578_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@milo_ais.maps/video/7285629592600120578,7285629592600120578,positive,2026-07-15 17:20:16.830335+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7285629592600120578_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@milo_ais.maps/video/7285629592600120578,7285629592600120578,negative,2026-07-15 17:20:16.830370+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
tiktok,comment,7660132797696478482_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,,https://www.tiktok.com/@bapaksuamiorangofficial/video/7660132797696478482,7660132797696478482,positive,2026-07-15 17:20:17.873257+00:00,14,0,0,0,0.8714138269424438,14,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508,,
tiktok,comment,7660132797696478482_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,,https://www.tiktok.com/@bapaksuamiorangofficial/video/7660132797696478482,7660132797696478482,negative,2026-07-15 17:20:17.873279+00:00,1,0,0,0,0.11971611231565474,1,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879,,
