Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers
x,post,1665622093017370624,"RT @keluarsekejap: EP25 Keluar Sekejap: Jemputan ke PAU, UMNO kritik Rafizi, MENHAN Shangri-la Dialogue, Tan Sri Lim Kit Siang

Tonton atau…",https://x.com/Khairykj/status/1665622093017370624,,,neutral,Mon Jun 05 07:30:27 +0000 2023,38,17,6,30439,0.0,365,,
x,post,1663343687634669569,"RT @radzi_dr: Malaysia achieves a historic milestone, as the ""Behavioural Sciences for Better Health"" resolution was adopted at #WHA76! Res…",https://x.com/Khairykj/status/1663343687634669569,,,neutral,Tue May 30 00:36:53 +0000 2023,138,41,6,200965,0.0,2194,,
x,post,1993193897762476378,"RT @lim_weijiet: Quite extraordinary for a State Ruler to speak up on the recent JAC appointment. 

Hoping positive developments will follo…",https://x.com/SyedSaddiq/status/1993193897762476378,,,neutral,Tue Nov 25 05:43:51 +0000 2025,156,58,6,13446,0.0,354,,
x,post,1993193168805019970,RT @NewsBFM: The Singapore High Court has dismissed Standard Chartered Bank Singapore's bid to strike out a US$2.7 billion lawsuit linked t…,https://x.com/SyedSaddiq/status/1993193168805019970,,,neutral,Tue Nov 25 05:40:57 +0000 2025,238,111,6,69398,0.0,1048,,
x,post,1748187168521216382,"Dengan musuh politik DAP yang tidak henti-henti mencemburui GPS dan cuba untuk merampas Sarawak daripada GPS adalah lebih murni jika GPS bekerjasama dengan PN yang juga menjadi musuh politik kepada DAP. 

2/4",https://x.com/PASPusat/status/1748187168521216382,,,neutral,Fri Jan 19 03:34:35 +0000 2024,5,0,6,3987,0.0,50,,
x,post,1747874967398879610,"Serahkanlah urusan pentadbiran dan menjaga negara kepada kebijaksanaan Yang di-Pertuan Agong. 

Yakin bahawa apa jua keputusan yang akan dibuat semuanya adalah yang terbaik buat rakyat jelata kerana Raja dan rakyat berpisah tiada.

6/7",https://x.com/PASPusat/status/1747874967398879610,,,neutral,Thu Jan 18 06:54:00 +0000 2024,11,0,6,4987,0.0,66,,
x,post,1904748446416011264,"𝗣𝗢𝗗𝗖𝗔𝗦𝗧 𝗗𝗥 𝗠 𝗘𝗣 𝟯 [𝗘𝗗𝗜𝗦𝗜 𝗞𝗛𝗔𝗦 𝗥𝗔𝗬𝗔 𝗕𝗔𝗛𝗔𝗚𝗜𝗔𝗡 𝟭] | 𝗕𝗮𝘇𝗮𝗿 𝗥𝗮𝗺𝗮𝗱𝗮𝗻, 𝗣𝗲𝗺𝗶𝗻𝗴𝗴𝗶𝗿𝗮𝗻 𝗠𝗲𝗹𝗮𝘆𝘂 𝗱𝗮𝗻 𝗦𝗲𝗿𝗮𝗻𝗴𝗮𝗻 𝗦𝘂𝗯𝘂𝗵

https://t.co/IMBZVwiy6Y",https://x.com/chedetofficial/status/1904748446416011264,,,neutral,Wed Mar 26 04:13:12 +0000 2025,104,32,6,12995,0.0,271,,
x,post,2062690532875522207,"RT @bernamadotcom: Terkini‼️

📌DUN Negeri Sembilan dibubar berkuat kuasa esok

📌Pembahagian kerusi selesai, PH tanding semua 36 kerusi DUN…",https://x.com/anwaribrahim/status/2062690532875522207,,,neutral,Fri Jun 05 00:18:40 +0000 2026,145,71,6,22159,0.0,443,,
x,post,2061820567188275583,"RT @farhanfauzi_my: Hari ini, saya dimaklumkan mengenai kedatangan YAB Perdana Menteri, @anwaribrahim dan @drwanazizah yang meluangkan masa…",https://x.com/anwaribrahim/status/2061820567188275583,,,neutral,Tue Jun 02 14:41:44 +0000 2026,182,32,6,27019,0.0,490,,
x,post,2061603664037601450,"RT @MOFmalaysia: Sekalung tahniah diucapkan kepada YBhg. Tan Sri Johan Mahmood Merican, Ketua Setiausaha Perbendaharaan, atas penganugeraha…",https://x.com/anwaribrahim/status/2061603664037601450,,,neutral,Tue Jun 02 00:19:50 +0000 2026,48,10,6,60840,0.0,672,,
x,post,1403259077099020288,"Saya juga berkesempatan melihat proses pemberian vaksin di Pusat Pemberian Vaksin (PPV) pandu lalu di HPKK UKM yang dioperasikan secara bersama dengan kakitangan Hospital Canselor Tuanku Muhriz

(7/8) https://t.co/vNf5kNDDrR",https://x.com/MuhyiddinYassin/status/1403259077099020288,,,neutral,Fri Jun 11 07:53:29 +0000 2021,186,36,6,0,0.0,228,,
x,post,2054985893241311428,"RT @DrZulkifliHasan: HINA SAHABAT NABI SATU DOSA BESAR 

Tindakan menghina sahabat Nabi Muhammad SAW adalah haram dan berdosa besar.

Menca…",https://x.com/NgaKorMing/status/2054985893241311428,,,neutral,Thu May 14 18:03:11 +0000 2026,175,65,6,3783,0.0,283,,
x,post,1656181102112030722,RT @keluarsekejap: #KeluarSekejap Ep17 - @Khairykj dan @ShahrilHamdan membincangkan topik Proklamasi Orang Melayu yang diterajui Tun Dr. Ma…,https://x.com/Khairykj/status/1656181102112030722,,,neutral,Wed May 10 06:15:19 +0000 2023,55,14,6,23347,0.0,308,,
x,post,1655844393432285184,"Kenaikan OPR: BNM perlukan punca kuasa beri keterangan kepada JK Kewangan Parlimen dan dijelaskan kepada rakyat.

Ikuti Episod 17 #KeluarSekejap  di:

YouTube: https://t.co/4lHl5VGLDp
Spotify: https://t.co/kVwbKUQef3
Apple: https://t.co/MQn0RSZIoZ

Please subscribe, share &amp; like! https://t.co/ZUwHFzInHV",https://x.com/Khairykj/status/1655844393432285184,,,neutral,Tue May 09 07:57:22 +0000 2023,52,22,6,28388,0.0,363,,
x,post,1403259070090407937,"Alhamdulillah sejak bermulanya pandemik ini sehinggalah sekarang, Kerajaan terus komited membiayai pelbagai kemudahan dan peruntukan di bawah Ordinan Darurat bagi memastikan sistem penjagaan kesihatan negara kita dapat meneruskan fungsinya pada tahap yang optimum.

(6/8)",https://x.com/MuhyiddinYassin/status/1403259070090407937,,,neutral,Fri Jun 11 07:53:28 +0000 2021,89,6,6,0,0.0,101,,
x,post,2053749547403485316,"RT @KEADILAN: 🚩 6 Hari Lagi!

Pasakkan semangat, bulatkan tekad.

Masanya untuk kita menyusun kembali kekuatan bakal tiba.

Jangan lupa!

K…",https://x.com/NgaKorMing/status/2053749547403485316,,,neutral,Mon May 11 08:10:23 +0000 2026,26,7,6,2538,0.0,64,,
x,post,2041008694062981381,"Dijemput seluruh anak perantau Terengganu untuk terus memeriahkan Rumah Terbuka Aidilfitri Perantau Terengganu 2026 yang diadakan di beberapa lokasi terpilih di seluruh negara.

Alhamdulillah, semalam telah berlangsung dengan jayanya jamuan raya anak Terengganu di Pulau Pinang dan Johor. Terima kasih buat yang hadir. 

Imbas kod QR yang disediakan untuk pendaftaran bagi lokasi seterusnya. Semoga kehadiran anda semua akan terus menyerikan majlis serta memperkukuh silaturahim sesama anak Terengganu walau di mana jua berada.",https://x.com/DrAhmadSamsuri/status/2041008694062981381,,,neutral,Mon Apr 06 04:22:47 +0000 2026,18,4,6,1598,0.0,43,,
x,post,1983501802386456710,"Demi RM1 juta untuk Muar, saya sahut cabaran Boss Primavalet !

Bring it on 💪 

🔽 13jam di Ironman Langkawi = RM1juta untuk Muar.

1 pintu rezeki ditutup, 10 lagi dibuka.

Alhamdulillah. https://t.co/UiwW4g6AYd",https://x.com/SyedSaddiq/status/1983501802386456710,,,neutral,Wed Oct 29 11:50:56 +0000 2025,165,26,6,19366,0.0,390,,
x,post,1978114913215148289,"RT @MalaysiaGazette: Syed Saddiq Dedah Ada Persepsi ""You Touch, You R***l, You Stay! Jangan Asyik Fikir Sekolah Terbaik 

#malaysiagazette…",https://x.com/SyedSaddiq/status/1978114913215148289,,,neutral,Tue Oct 14 15:05:21 +0000 2025,32,8,6,8368,0.0,129,,
x,post,2039335175231045949,"Wacana untuk mengembalikan kegemilangan tamadun Islam dan Alam Melayu mesti berasaskan kepada penilaian yang jujur terhadap kapasiti semasa kita hari ini merangkumi pelbagai aspek.

Tidak cukup untuk kita sekadar meraikan sejarah lalu, sebaliknya perlu bersungguh-sungguh membina semula asas yang pernah menjadikan kita relevan di persada global suatu ketika dahulu.

Dalam hal ini, sekurang-kurangnya terdapat lima perkara penting yang perlu kita berikan perhatian.

Pertama, hubungan antara Islam dan identiti Melayu perlu diperkukuh secara substantif, bukan hanya simbolik. Dahulu, Islam bukan sekadar ritual, tetapi berfungsi sebagai kerangka tadbir urus, ekonomi dan budaya. Kita mesti menterjemahkan secara praktikal prinsip-prinsip Islam dalam kehidupan masyarakat hari ini melalui pembangunan dasar awam.

Kedua, pembaharuan pendidikan serta tradisi keilmuan. Sebelum ini, rantau ini telah melahirkan ramai ulamak, ilmuwan dan pusat pengajian yang memiliki hubungan dengan dunia luar. Penting bagi kita untuk membina semula budaya intelektual meliputi pemikiran kritis, penyelidikan dan penguasaan pelbagai ilmu moden.

Ketiga, pembentukan semula jaringan global. Alam Melayu pada masa lalu kuat disebabkan oleh keterhubungan melalui perdagangan, ilmu dan diplomasi. Dalam konteks hari ini, kita mesti mempunyai kedudukan dalam rantaian nilai global, kerjasama pendidikan dan pengaruh dalam wacana antarabangsa. 

Keempat, peranan Bahasa Melayu sebagai bahasa ilmu dan perpaduan. Bahasa bukan sekadar alat komunikasi, tetapi ia membentuk cara fikir. Sekiranya bahasa kita lemah dalam bidang ilmu yang penting, kita akan selamanya bergantung kepada bahasa dan cara fikir luar. 

Kelima, pengurusan cabaran kontemporari dengan kematangan. Proses Islamisasi memerlukan keseimbangan. Kita tidak boleh terlalu tegas sehingga mengabaikan realiti semasa dan tidak terlalu longgar sehingga kehilangan asas. Ini memerlukan dialog berterusan antara ulamak, akademia dan penggubal dasar agar dapat membetuk pendirian dan sikap yang sejajar dalam sesuatu isu.

Hakikatnya, semua ini bukan kerja sehari dua. Ia menuntut kesungguhan, kekuatan institusi dan keazaman politik yang mesti digembleng secara besar-besaran walaupun kadangkala ianya tidak mudah. Inilah antara hasrat besar di sebalik penganjuran Ijtima’ Antarabangsa Perpaduan Ummah dan Himpunan Alam Melayu yang akan bermula esok.

Saya mewakili Kerajaan Negeri Terengganu mengucapkan selamat datang kepada semua tetamu dari dalam dan luar negara. Buat rakyat negeri ini, saya menjemput semua untuk bersama-sama hadir bukan sekadar memeriahkan, tetapi mengambil manfaat daripada program yang penuh makna ini.

Mudah-mudahan segala usaha ini diberkati oleh Allah SWT, dan menjadi langkah awal ke arah kebangkitan yang bermaruah.",https://x.com/DrAhmadSamsuri/status/2039335175231045949,,,neutral,Wed Apr 01 13:32:49 +0000 2026,16,3,6,477,0.0,29,,
x,post,1647102177436123136,My analysis for ⁦@ISEAS⁩ as published by ⁦@SCMPNews⁩: Malaysia’s Anwar has to navigate dangerous undercurrents ahead of key state elections. https://t.co/s5e7ZQnS8w,https://x.com/Khairykj/status/1647102177436123136,,,neutral,Sat Apr 15 04:58:55 +0000 2023,52,19,6,25226,0.0,329,,
x,post,1646068628494876672,RT @ISEAS: Fulcrum Commentary by @Khairykj - Malaysian Prime Minister Anwar Ibrahim has secured some breathing space after the passing of h…,https://x.com/Khairykj/status/1646068628494876672,,,neutral,Wed Apr 12 08:31:58 +0000 2023,10,11,6,18545,0.0,212,,
x,post,1645449802413666304,"“Bagi mereka yg melihat dari luar, nak sebut bhw kerajaan boleh buka untuk rundingan, itu menjadi ayat yang paling panas, contentious…”

Ikuti podcast Ep 11 @KeluarSekejap di https://https://t.co/3eprcohEPK atau tonton di https://t.co/e5GosPOQ0G. Please like, subscribe &amp; share. https://t.co/BsScSFqqvG",https://x.com/Khairykj/status/1645449802413666304,,,neutral,Mon Apr 10 15:32:58 +0000 2023,68,7,6,30223,0.0,383,,
x,post,1644202853903503362,"“Ini adalah satu research gap yang sangat menarik dan @CentreMY_ membuat keputusan untuk pursue the research…”

Ikuti Ep 10 Keluar Sekejap di podcast https://t.co/sxmndLdzNy. Boleh juga ditonton di https://t.co/OpYWOD8w0I. Please follow, subscribe and share! https://t.co/O1iCzAXqRq",https://x.com/Khairykj/status/1644202853903503362,,,neutral,Fri Apr 07 04:58:02 +0000 2023,33,7,6,24208,0.0,288,,
x,post,2053514017285832892,"Malaysia utk rakyat Malaysia! 

DAP yg kini berusia 60 thn tetap berjuang utk seluruh rakyat Malaysia tanpa kira kaum atau ugama.

Negara kita memerlukan parti politik yg bekerja, berbakti &amp; berjasa, bukan puak Assabiyah yg kyusuk dgn fahaman perkauman atau tunggang ugama.

Ayuh! https://t.co/Eh5ywfTo4f",https://x.com/NgaKorMing/status/2053514017285832892,,,neutral,Sun May 10 16:34:28 +0000 2026,21,4,6,635,0.0,37,,
x,post,1355105774125658112,"Usia persahabatan kami bkn baru. Lama, dr zmn pemuda PAS.

Smbg amanah jemaah di peringkat negeri, sampailah skrg.

Dlm pemuda dl, Ustaz Ahmad Yahya jd ketua, sy pnh jd timbalannya.

Skrg dia PJ, sy timbalannya.

Ada apa2 perkara yg prlu sy rujuk, kami akn luangkan masa berjumpa https://t.co/OQ3JcQosTp",https://x.com/SanusiMNor/status/1355105774125658112,,,neutral,Fri Jan 29 10:49:27 +0000 2021,113,15,6,0,0.0,134,,
x,post,1361099401410740224,"Nak tau dak apa persamaan awak dengan kek? 

Kek tu kita potong sama-sama, makan sama-sama. 

Hidup kita ni juga sama. Berjuang sama-sama, susah senang sama-sama, masuk syurga juga nanti sama-sama. InsyaAllah. https://t.co/7YWoOhhXqy",https://x.com/SanusiMNor/status/1361099401410740224,,,neutral,Sun Feb 14 23:45:59 +0000 2021,117,16,6,0,0.0,139,,
x,post,1925913749522653322,"RT @amirxabdhadi: Jangan lupa esok. Berkumpul kita di hadapan Sogo, KL. Jam 8 malam. Kita tuntut #UndurAzamBaki https://t.co/XqAYlKUygK",https://x.com/partimuda/status/1925913749522653322,,,neutral,Fri May 23 13:56:34 +0000 2025,60,32,6,4334,0.0,141,,
x,post,1925905425427300743,"RT @amirxabdhadi: Mahasiswa yang lawan rasuah disiasat. Kes rasuah dah berbulan tak ada tindakan.

Ayuh turun dan lawan!

SOGO, Sabtu (esok…",https://x.com/partimuda/status/1925905425427300743,,,neutral,Fri May 23 13:23:29 +0000 2025,53,31,6,11881,0.0,208,,
x,post,1642884453663129600,"“…iaitu khususnya adakah peguam2 baru DS Najib yg dilantik sebelum keputusan Mahkamah Persekutuan tahun lepas diberi masa yg mencukupi”

Ikuti podcast Ep 9 di https://t.co/i1Vex0DtqC atau tonton di https://t.co/LYTLGu4DIr. Terus like, subscribe dan kongsikan ruang ini 🙏 https://t.co/HWvCLynO01",https://x.com/Khairykj/status/1642884453663129600,,,neutral,Mon Apr 03 13:39:11 +0000 2023,35,6,6,24656,0.0,293,,
x,post,1640997042821689344,"“Kita ambil perkembangan positif yang dibuat oleh pihak Pembangkang/PN iaitu buat kali pertama, ada Kabinet Bayangan…?”

Ikuti Ep 8 Keluar Sekejap di podcast https://t.co/2bTBS5Jrzm. Boleh juga ditonton di https://t.co/ECG8H0crYL. Please follow, subscribe and share! https://t.co/pNtGCobumc",https://x.com/Khairykj/status/1640997042821689344,,,neutral,Wed Mar 29 08:39:17 +0000 2023,29,5,6,20293,0.0,242,,
x,post,1378968798934544387,Joint Statement on the 23rd Annual Leaders Consultation between Sultan and Yang Di-Pertuan of Brunei Darussalam 🇧🇳 and The Prime Minister of Malaysia 🇲🇾 2/2 https://t.co/eeRQpIzP1a,https://x.com/MuhyiddinYassin/status/1378968798934544387,,,neutral,Mon Apr 05 07:12:36 +0000 2021,89,43,6,0,0.0,138,,
x,post,1854704339203641594,"Congratulations to DAP National Chairman Sdr Lim Guan Eng for his win in the defamation suit against Tan Sri Muhyiddin Yassin! 📷📷📷

Tan Sri Muhyiddin Yassin has been ordered to pay RM1.35 million in damages for defaming Sdr Lim over the revocation of AlBukhary Foundation's tax exemption.

High Court Judicial Commissioner Roz Mawar Rozain ruled this morning that the former finance minister had successfully proven his case against the former prime minister.

She also noted that Sdr Lim has proven to be a reliable and credible witness throughout this case and that the evidence has demonstrated that the allegations were false, defamatory and against our nation's social fabric.

Congratulations are also in order for Sdr Lim's lawyer Guok Ngek Seong and his team 📷",https://x.com/dapmalaysia/status/1854704339203641594,,,neutral,Fri Nov 08 01:55:47 +0000 2024,273,49,6,6846,0.0,396,,
x,post,1826537439726633473,"Saya dan delegasi JKPK Alam Sekitar, Sains dan Perladangan mengadakan kunjungan ke Malaysian Green Technology and Climate Change Corporation (MGTC) dan Agensi Nuklear Malaysia. 

Kunjungan ini bertujuan melihat dengan lebih rapat amalan terbaik dalam penggunaan teknologi hijau mahupun teknologi nuklear dalam agenda pembangunan negara yang lestari merangkumi pelbagai sektor termasuklah usaha mempromosikan teknologi hijau dan kelesatarian alam sekitar. 

Dalam masa yang sama, JKPK mendalami isu-isu keselamatan khususnya dalam penggunaan teknologi nuklear di Malaysia. Ini termasuk mengawal selia penggunaan bahan radioaktif, memastikan pematuhan kepada piawaian keselamatan antarabangsa bagi tujuan meningkatkan kesedaran mengenai keselamatan nuklear.

Alhamdulillah, terima kasih atas layanan pihak MGTC dan Agensi Nuklear Malaysia yang memastikan kunjungan ini berjalan dengan lancar dan sempurna. 

#TITM 
#ParlimenMalaysia 
#MalaysiaSejahtera 
#AlamSekitarTanggungjawabBersama",https://x.com/titm_official/status/1826537439726633473,,,neutral,Thu Aug 22 08:30:35 +0000 2024,45,12,6,1690,0.0,79,,
x,post,2029129001688830194,"Sempena bulan Ramadhan ini, bersempena dengan Infaq Kesum yang telah dimulakan pada awal Ramadhan, Kesum juga memperkenalkan beberapa set menu baru untuk dinikmati oleh para pengunjung.

Set kombo makanan baru ini turut tersedia kepada orang awam untuk bersedekah kepada mereka yang memerlukan menerusi inisiatif Infaq Kesum.

Untuk menyumbang kepada Infaq Kesum, boleh layari laman web https://t.co/2LGscC0Kwd dan menyumbang dengan beberapa cara:

1) Kepada senarai penerima yang telah dikenalpasti oleh Kesum (tersedia di laman web rasmi).

2) Penyumbang sendiri mencalonkan penerima berdasarkan maklumat yang diperoleh dan dikenali.

3) Sumbangan kepada Kesum tetapi penerima ditentukan sendiri oleh pihak Kesum.

Terima kasih kepada semua yang telah menyumbang sepanjang Ramadhan ini. Semoga segala usaha dan sumbangan ini meringankan beban mereka yang memerlukan.",https://x.com/rafiziramli/status/2029129001688830194,,,neutral,Wed Mar 04 09:37:08 +0000 2026,383,112,6,13587,0.0,636,,
x,post,1744907827528036666,"Kita serahkan kepada pihak berkuasa untuk membuat siasatan menurut undang-undang yang sedia ada. Semua pihak dinasihatkan tidak membuat apa-apa spekulasi yang boleh menggangu siasatan pihak berkuasa.

YB USTAZ AHMAD FADHLI SHAARI
Ketua Penerangan PAS

3/3",https://x.com/PASPusat/status/1744907827528036666,,,neutral,Wed Jan 10 02:23:39 +0000 2024,61,6,6,10175,0.0,174,,
x,post,1363411265062756353,"A) Fasa 1 (Februari – April 2021): untuk kumpulan petugas barisan hadapan melibatkan 500,000 orang.",https://x.com/MuhyiddinYassin/status/1363411265062756353,,,neutral,Sun Feb 21 08:52:31 +0000 2021,226,83,6,0,0.0,315,,
x,post,1963886391030624554,"RT @SinarOnline: Syed Saddiq antara 19 wakil Malaysia hangatkan Ironman Dunia

SERAMAI 19 atlet negara bersedia untuk menghangatkan pentas…",https://x.com/SyedSaddiq/status/1963886391030624554,,,neutral,Fri Sep 05 08:46:17 +0000 2025,12,5,6,5706,0.0,80,,
x,post,1899288865447592002,RT @malaysiakini: Police are awaiting further instructions from the Attorney-General’s Chambers (AGC) on the case involving Youth and Sport…,https://x.com/hannahyeoh/status/1899288865447592002,,,neutral,Tue Mar 11 02:38:47 +0000 2025,10,4,6,4191,0.0,61,,
x,post,1898655025930678707,Congratulations Jeneath!,https://x.com/hannahyeoh/status/1898655025930678707,,,neutral,Sun Mar 09 08:40:08 +0000 2025,123,13,6,6321,0.0,205,,
x,post,1744199567128813883,"FASA RELIEF : KHIDMAT MALAYSIA TERUS KOMITED MEMBANTU MANGSA BANJIR DI KELANTAN

Kira-kira 300 orang petugas dan sukarelawan telah berkumpul di perkarangan Pusat Khidmat Parlimen Rantau Panjang semalam https://t.co/IdYFATkRGq",https://x.com/PASPusat/status/1744199567128813883,,,neutral,Mon Jan 08 03:29:17 +0000 2024,48,11,6,2265,0.0,87,,
x,post,1827550005080842607,"Knowledge

https://t.co/SQ4lf4rEPt",https://x.com/chedetofficial/status/1827550005080842607,,,neutral,Sun Aug 25 03:34:10 +0000 2024,165,44,6,12087,0.0,335,,
x,post,2027330766083141798,"Sejarah politik Terengganu mengajar bahawa ketegangan dan pilih kasih hanya melahirkan kitaran dendam yang tidak berkesudahan. Apabila diberi amanah mentadbir, pendekatan yang diambil jelas. Hentikan budaya balas membalas, berlaku adil kepada semua tanpa mengira latar politik.

Kepimpinan bukan untuk menyambung dendam lama, tetapi untuk meredakan luka dan membina semula kepercayaan rakyat.",https://x.com/DrAhmadSamsuri/status/2027330766083141798,,,neutral,Fri Feb 27 10:31:35 +0000 2026,126,31,6,4651,0.0,209,,
x,post,1743609337338270170,"Tahniah Kerajaan Negeri Kedah atas pencapaian dan iltizam politik yang mengangkat martabat negeri Kedah ini. Jalannya cukup panjang, namun cukup meyakinkan.

Biar jasa jadi kenangan!

#AdilPrihatinBerkebajikan

7/7",https://x.com/PASPusat/status/1743609337338270170,,,neutral,Sat Jan 06 12:23:55 +0000 2024,17,1,6,8504,0.0,109,,
x,post,1344165752383762433,"Belantara yang mendamaikan. 

Tidur di khemah di hutan umpama hotel 5 bintang! 

Suasana HIJAU, bunyi cengkerik, unggas sahut menyahut, dan deruan air yang sangat mendamaikan. 

Solat tengah hujan bawah khemah, ‘A’ dok nitik atas pala. Masa terbaik untuk muhasabah diri. https://t.co/Bg03lpszoZ",https://x.com/SanusiMNor/status/1344165752383762433,,,neutral,Wed Dec 30 06:17:43 +0000 2020,52,6,6,0,0.0,64,,
x,post,2026158075020034447,"إِنَّا ِلِلَّٰهِ وَإِنَّا إِلَيْهِ رَاجِعُونَ

اللَّهُمَّ اغْفِرْ لَهُ وَارْحَمْهُ وَعَافِهِ وَاعْفُ عَنْهُ
""Ya Allah! Ampunilah dia, berilah dia rahmat-Mu, kesejahteraan, serta maafkanlah kesalahannya.""

Takziah diucapkan kepada seluruh ahli keluarga atas pemergian allahyarham Ustaz Haji Mohamad bin A Bakar, ayahanda kepada Dr. Zulkifli Mohamad Al-Bakri, mantan Menteri di Jabatan Perdana Menteri (Hal Ehwal Agama).

Semoga Allah SWT mencucuri rahmat ke atas roh allahyarham, mengampunkan segala dosanya serta menempatkannya dalam kalangan hamba-Nya yang beriman dan beroleh husnul khatimah.

Al-Fatihah.",https://x.com/DrAhmadSamsuri/status/2026158075020034447,,,neutral,Tue Feb 24 04:51:43 +0000 2026,113,19,6,4002,0.0,178,,
x,post,2025886878193553785,"Sidang Dewan Rakyat hari ini berbangkit persoalan oleh beberapa Ahli Parlimen Perikatan Nasional berkaitan penyakit talesemia dan kaedah rawatan Gene-Theraphy di negara kita, pelan penyelenggaraan berkala dan solusi kepada kerosakan jalan yang berulang, strategi jangka panjang untuk industri automotif dan langkah Kerajaan meringankan beban rakyat dengan kos kenderaan yang meningkat. 

Moga setiap persoalan  ini mendapat jawapan dan penyelesaian terbaik.",https://x.com/DrAhmadSamsuri/status/2025886878193553785,,,neutral,Mon Feb 23 10:54:05 +0000 2026,37,5,6,2115,0.0,69,,
x,post,1888255516373287174,"RT @AdamAdli: Petang tadi ambil peluang untuk bersama dalam Malaysia Sarong Music Run 2025 di KLCC, acara unik yang menggabungkan kecergasa…",https://x.com/hannahyeoh/status/1888255516373287174,,,neutral,Sat Feb 08 15:56:11 +0000 2025,159,31,6,7921,0.0,275,,
x,post,1887823847225020798,"RT @GobindSinghDeo: Perayaan Thaipusam di Malaysia tahun ini sudah pun menjadi istimewa dengan kunjungan Perdana Menteri, YAB Dato’ Seri An…",https://x.com/hannahyeoh/status/1887823847225020798,,,neutral,Fri Feb 07 11:20:53 +0000 2025,179,26,6,9271,0.0,303,,
x,post,2019686512808587759,"𝗣𝗢𝗗𝗖𝗔𝗦𝗧 𝗬𝗕𝗠 #𝟯𝟰:
𝗣𝗶𝗹𝗶𝗵𝗮𝗻𝗿𝗮𝘆𝗮 𝗗𝗮𝘁𝘂𝗸 𝗕𝗮𝗻𝗱𝗮𝗿 𝗞𝗟, 𝗞𝗼𝘀 𝗕𝗶𝗻𝗮 𝟭 𝗕𝗶𝗹𝗶𝗸 𝗗𝗮𝗿𝗷𝗮𝗵 & 𝗧𝗮𝗽𝗶𝘀𝗮𝗻 𝗦𝗣𝗥𝗠

Malam ini, (𝟲 𝗙𝗲𝗯𝗿𝘂𝗮𝗿𝗶), 𝗷𝗮𝗺 𝟵 𝗺𝗮𝗹𝗮𝗺 di Podcast YBM, saya akan berkongsi satu strategi yang baik untuk PAS untuk mengambil alih Selangor dan juga Wilayah Persekutuan melalui pilihan raya Datuk Bandar Kuala Lumpur. 

Saya juga akan ulas mengenai kos untuk membina 1 bilik darjah, sebenarnya dah boleh beli 3 buah rumah teres.

Juga mengenai tapisan-tapisan SPRM yang bolos dan tak cukup syarat, kalau saya tak sentuh bila ceplos-ceplos menuduh saya telah berlaku biadab kepada Perdana Menteri. 

Jumpa 9 malam ini di Podcast YBM #34 yang boleh ditonton di saluran YouTube dan TikTok saya.",https://x.com/rafiziramli/status/2019686512808587759,,,neutral,Fri Feb 06 08:16:03 +0000 2026,91,19,6,5768,0.0,173,,
x,post,1796039377077891468,https://t.co/na8LFlnBJH,https://x.com/chedetofficial/status/1796039377077891468,,,neutral,Thu May 30 04:42:10 +0000 2024,232,39,6,21338,0.0,490,,
x,post,2057335426218877086,"RT @DSAmirHamzah: 18 Mei 2026, Bayan Lepas: Mengadakan lawatan kerja ke Bangunan Intel PG18, bagi meninjau perkembangan projek pembungkusan…",https://x.com/anwaribrahim/status/2057335426218877086,,,neutral,Thu May 21 05:39:23 +0000 2026,37,8,6,6955,0.0,120,,
x,post,2048048243200909486,RT @NewsBFM: UMW Aerospace has delivered its first fully Malaysia-made rear fan case to Rolls-Royce — a critical engine part previously man…,https://x.com/NgaKorMing/status/2048048243200909486,,,neutral,Sat Apr 25 14:35:26 +0000 2026,648,184,6,31354,0.0,1151,,
x,post,1883144415553945619,RT @tzafrul_aziz: Patik dengan penuh rasa hormat menjunjung kasih di atas perkenan Duli Yang Maha Mulia Sultan Sharafuddin Idris Shah Al-Ha…,https://x.com/hannahyeoh/status/1883144415553945619,,,neutral,Sat Jan 25 13:26:30 +0000 2025,126,9,6,26546,0.0,406,,
x,post,1814219635048456256,"Bersama dengan jentera PAS Kawasan Kubang Kerian dalam majlis taklimat bersempena PRK Nenggiri tidak lama lama lagi. 

Alhamdulillah, jelas kelihatan semangat dan motivasi para jentera berada ditahap tinggi. https://t.co/3T7pEEpKOp",https://x.com/titm_official/status/1814219635048456256,,,neutral,Fri Jul 19 08:44:02 +0000 2024,54,6,6,1183,0.0,77,,
x,post,1592844373536178176,"Ramah mesra bersama para penduduk Desa Moccis, Desa Impian &amp; Avanthi Residences petang tadi. Pelbagai persoalan &amp; masalah peringkat Parlimen mahupun nasional telah dibincangkan. Terima kasih atas kesudian meluangkan masa bersama.

#KJ4SB 
#KitaJagaSungaiBuloh https://t.co/lDGK6SdqRo",https://x.com/Khairykj/status/1592844373536178176,,,neutral,Wed Nov 16 11:37:46 +0000 2022,127,47,6,0,0.0,180,,
