Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,thumbnail_url,engagement_score,author,author_followers
facebook,post,666008161553201,"KEADILAN KEMUKA TOKOH PELBAGAI BIDANG DAN LATAR BELAKANG SEBAGAI CALON-CALON BARU 

KEADILAN memandang tinggi harapan dan kehendak rakyat supaya parti-parti politik menampilkan gabungan calon-calon dari pelbagai latar belakang yang berwibawa. 

Cabaran menguruskan negara (sebahagian besarnya akibat dari masalah-masalah yang diwariskan oleh UMNO/BN) yang semakin rumit memerlukan kepakaran dan pengalaman dalam pelbagai bidang, agar ahli parlimen dan jemaah menteri berupaya memegang amanah dengan kompeten. 

KEADILAN sedar bahawa pengundi-pengundi tidak lagi menilai parti semata-mata tetapi menitikberatkan juga keterampilan calon dari pelbagai latar belakang dan kepakaran. 

Kami mengalu-alukan dan berterima kasih atas sambutan orang ramai yang tampil menawarkan diri untuk bertanding bersama-sama KEADILAN kali ini. 

Saya berbesar hati memperkenalkan enam orang tokoh dari pelbagai latar belakang dan bidang yang telah tampil menyahut cabaran KEADILAN untuk menawarkan khidmat kepada rakyat dalam PRU15 ini. 

DA TO’ ZAINAL AZMAN ABU SEMAN 
Dato’ Zainal Azman Abu Seman adalah mantan pegawai kanan perkhidmatan awam. 

Antara jawatan-jawatan kanan yang pernah disandang adalah Timbalan Ketua Pengarah, Jabatan Perkhidmatan Awam (JPA), Ketua Setiausaha (KSU) Kementerian Pertanian dan Agrotani dan Setiausaha (SUK) Kerajaan Negeri Perak. �
Beliau adalah lulusan Universiti Putra Malaysia (UPM) dan ijazah lanjutan dari Universiti Kebangsaan Malaysia (UKM) dan Institut Tadbiran Awam Negara (INTAN). 

Beliau juga mempunyai pengalaman yang luas dalam bidang pentadbiran dalam pelbagai agensi kerajaan, selain dari menghadiri pelbagai kursus profesional di University of Columbia, National University of Singapore (NUS) dan pelbagai universiti antarabangsa yang lain. 

Beliau akan bertanding di Perak. 

DATUK DR HASSAN BASRI AWANG MAT DAHAN 

Bekas Naib Canselor Universiti Sultan Zainal Abidin (UniSZA) dan Timbalan Presiden Pertubuhan IKRAM Malaysia. 

Latar belakang pendidikan dalam Bahasa Arab dan berkelulusan Sarjana Muda (kepujian) Universiti Kuwait (1987); Sarjana (Kesusasteraan) Universiti St Andrews, Scotland (1992); dan mendapat Ijazah Doktor Falsafah (PhD) dari Universiti Edinburgh, Scotland (2000). 

Datuk Dr Hassan mempunyai sejarah yang panjang dalam dunia akademik termasuk sebagai pensyarah di Universiti Malaya (1987-2011) sebelum dilantik sebagai Pengarah Jabatan Pengajian Malaysia, Cairo University Mesir (2007-2001). 

Beliau juga berkhidmat sebagai profesor di Fakulti Bahasa dan Komunikasi Universiti Pendidikan Sultan Idris, Tanjung Malim seterusnya dilantik Timbalan Naib Canselor (Hal Ehwal Pelajar dan Alumni) Universiti Sains Islam Malaysia (USIM). 

Jawatan terakhir ialah sebagai Naib Canselor Universiti Sultan Zainal Abidin (UniSZA). Beliau akan bertanding di Pahang. 

DR. NORAISHAH MYDIN BINTI HAJI ABDUL AZIZ 
Pensyarah Kanan di Jabatan Parasitologi, Fakulti Perubatan Universiti Malaya merupakan seorang tokoh profesional berkelainan upaya yang menjadi aktivis pesakit-pesakit spina bifida. 

Beliau yang menghidap spina bifida sejak kecil mendapat Ijazah Sarjana Muda Sains dari UKM. Selepas lulus Sarjana dalam bidang genetik, Dr Noraisah melanjutkan pelajaran di University of London di peringkat Doktor Falsafah dalm bidang biokteknologi perubatan (pengkhususan developmental neurobiology). 

Kehadiran beliau di pentas politik pilihanraya menjadi lambang iltizam KEADILAN untuk mengangkat sumbangan golongan kelainan upaya dalam masyarakat. 

Beliau akan bertanding di Wilayah Persekutuan. 

USTAZ NIK OMAR NIK ABDUL AZIZ 

Ustaz Nik Omar adalah nama yang tidak asing lagi di pentas ilmuwan agama nasional. 

Beliau merupakan anak kepada bekas Menteri Besar Kelantan yang juga bekas Mursyidul Am Parti Islam Se-Malaysia (PAS), Tuan Guru Dato' Haji Nik Abdul Aziz bin Nik Mat. Beliau juga merupakan bekas Yang di-Pertua Yayasan Dakwah Islamiah Malaysia. 

Ustaz Nik Omar adalah lulusan Universiti Al-Azhar, Mesir dalam bidang usuluddin hadith. Seterusnya beliau melanjutkan pendidikan di peringkat sarjana di Universiti Yarmouk, Jordan dalam bidang syariah. Beliau kini adalah calon doktor falsafah di Universiti Pattani, Thailand. 

Beliau akan bertanding di Perak. 

SAIPOLYAZAN YUSOP 

Saipolyazan Yusop adalah bekas Ketua Pegawai Eksekutif Lembaga Zakat Selangor. Beliau kini adalah pengurusan kanan UEM Edgenta Berhad sebagai Country Head (Saudi). 

Beliau mempunyai pengalaman yang luas dalam bidang korporat selama 30 tahun, termasuk sebagai Head of Aset and Facilities Management (Bin Laden Group/Alborj Internasional), Head of Planning and Development (Celcom Axiata Berhad) dan pernah bertugas di PETRONAS. 

Beliau mempunyai ijazah sarjana muda kejuruteraan elektrikal dan elektronik dari Universiti Teknologi Malaysia. 

Beliau akan bertanding di Selangor. 

JUFITRI JOHA 

Jufitri Joha adalah bekas presiden Majlis Belia Malaysia. 

Beliau yang berkelulusan ijazah sarjana dari University of Durham, UK aktif dalam pertubuhan bukan kerajaan sejak dua dekad yang lepas. Selain penglibatan di dalam Majlis Belia Malaysia, beliau juga merupakan mantan Naib Presiden ABIM dan ahli lembaga Commonwealth Alliance of Youth Work Association (CAYWA). 

Beliau juga adalah perunding pendidikan. Jufitri akan bertanding di Negeri Sembilan. 

FATHIN AMELINA FAZLIE 

Fathin yang berusia 28 tahun adalah salah seorang calon muda dari kalangan siswa yang diketengahkan dalam PRU15. 

Beliau kini adalah calon doktor falsafah di Universiti Malaya. Bidang kajian beliau adalah rangka pentadbiran berkenaan isu-isu pendatang tanpa izin di Sabah. 

Fathin mendapat ijazah ekonomi dari Universiti Malaysia Sabah sebelum melanjutkan pelajaran di peringkat sarjana ekonomi di Universiti Malaya. 
Fathin akan bertanding di Perlis. 

ANWAR IBRAHIM

#KitaBoleh #PakatanHarapan #Harapan",https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,,,neutral,2022-10-26T08:48:05+00:00,0,0,238,0,0.0,238,,714.0,,
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjE5OTc0MDk5NjcyMDA0Mw==,PH memang unik. Rugi besar kalau rakyat Malaysia terlepas peluang memurtabatkan DSAI sbg PM Malaysia,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T12:20:03.000Z,50,0,14,0,0.0,78,,,拉希迪,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNDQ1NTg3MDI0MzE1MTM2,Amin ya rabbal alamin moga dgn limpah kurnia rahmat allah phdsai d rakan setia yg sewaktu dgn nya diberi kelancaran kejayaan kemenangan di pru 15 ini ...dsai pm 10 terbaik anugerah allahswt buat negara ku malaysia tercinta...amin,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T10:37:20.000Z,34,0,2,0,0.0,38,,,Rastam Mohd Alif,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjY3MTI1NTIxNjg1NDY2,"Alhamdulillah …
Terbaik PH, kita doakan calon2 baru PH yg berkelibar ini akan mendapat kemenangan besar 
InnSyaAllah…..",,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:28:41.000Z,32,0,1,0,0.0,34,,,Abd Razak Sulaiman,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMTI0Mjg1NzE2OTYyMjgyOA==,Terbaikkkk calon calon PH,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T11:16:35.000Z,30,0,0,0,0.0,30,,,Aris Remigius,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMzE5MjE0Nzc5NDM4MTI4MA==,Alhamdulillah......rakyat memang ternanti2 cerdik pandai mentadbir negara.......bukan kumpulan berok dan monyet yang terjerit2 dalam parliamen........,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:34:40.000Z,26,0,0,0,0.0,26,,,Zainuddin Mohd Jamil,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjgxMzI4OTczMTczNDc3,Ustaz Nik Omar bertanding Di Perak. Woww. Menarik ! Mungkinkah Di Gerik ???,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:15:33.000Z,26,0,8,0,0.0,42,,,Khairul Rado,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMjk0MTMyNTI5OTQ5NTI2Mg==,"Calon calon profesional dan berkaliber...
Insyaallah PH DSAI boleh menang PRU15",,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T11:25:39.000Z,25,0,0,0,0.0,25,,,Mosasa Sasa,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMjk5NTc1MjA3MDcyMzg1Mw==,Terbaik PKR memberi peluang kepada rakyat biasa,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:12:18.000Z,21,0,0,0,0.0,21,,,Sara Viji Sara,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMzMzOTI4NDI4OTcxOTgxMw==,Alhamdulillah syukur...moga Allah memberi kemenangan buat semua calon PH yg bertanding,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T10:27:00.000Z,16,0,4,0,0.0,24,,,Ana Ana,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjkxMzczMDk1NjU4OTY4,"UNO for Kuale Kangsor !! 

Legasi Tok Guru, Insyaallah bakal jd suara rakyat Perak",,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T10:16:03.000Z,15,0,0,0,0.0,15,,,Alwi Syafi'i,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNTI5NTQyODQyMzI3MzYz,Abd Razak Sulaiman aminn..yra,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T23:16:21.000Z,0,0,0,0,0.0,0,,,Hanifarizah Yaacob,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjg0NjE3MjYyODEyOTYy,Rastam Mohd Alif in syaa Allah,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T11:41:02.000Z,0,0,0,0,0.0,0,,,Nor Sharudin,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNTI0OTI2NTQyNDEwNTQ5,Rastam Mohd Alif calon Dari petani moden .....bertanding di Hulu Langat,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-27T00:02:38.000Z,0,0,0,0,0.0,0,,,Mohd Suriga,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjc1MTU3MDIzOTYxODUw,Barisan terbaik yang diketengahkan. Tahniah PKR,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:33:24.000Z,13,0,0,0,0.0,13,,,Mohd Zulfadli,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfODk1NzI5MDI1MTQ2Mzgy,TERBAIK DSAI PH RR,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T11:24:13.000Z,13,0,0,0,0.0,13,,,Mosasa Sasa,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNDk4NDkyMjQ1NDk4OTY1,Terbaik DSAI,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:16:04.000Z,11,0,0,0,0.0,11,,,Mohd Yusoff,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNzc4MjUxNjk2NTgzNTk1,Terbaik PKR,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:38:22.000Z,10,0,0,0,0.0,10,,,Ezra Azrin,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNDg0MzIzNjUzNDU2Nzcw,Tahniah.. semua calon educated dan layak 👍,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:11:40.000Z,6,0,0,0,0.0,6,,,Cik Liza,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMTgyNTk4MTY4NDQzMDU5NQ==,Terbaik PH.mantap2 semua calon dari pelbagai bidang.Alhamdulillah semoga boleh berkhidmat untuk rakyat.,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:00:41.000Z,7,0,0,0,0.0,7,,,Zaza Zakaria,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfODU3OTYyMTM1MzU4NzQ5,"Kualiti dan integrity harapan rakyat,Mantap",,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T11:05:36.000Z,6,0,0,0,0.0,6,,,Mathew Bong,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMzIzNTg0NzA3OTk4ODg1MA==,Great candidates...,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T12:11:47.000Z,5,0,0,0,0.0,5,,,Kok Soon Looi,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNTIyOTk1MTA1OTQxMjI1,Padu calon2. Semoga memberi manfaat kpd rakyat 👏👏👍👍,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:07:12.000Z,6,0,0,0,0.0,6,,,Masriah Dahlan,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMTQyMTE0Nzg5MTcwODYwNg==,Saya harap UNO dapat bertanding di Kuala Kangsar,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T09:08:49.000Z,6,0,1,0,0.0,8,,,Aman Hakim,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNTMzODI0NzQxOTI3MTM5,"Ya Zi Di betul Tuan, kita DSAI sendiri mengetuai pakatan harapan, buka PRU 14. Yg ketua masa itu Tun Mahathir",,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T12:21:32.000Z,1,0,0,0,0.0,1,,,Felix Pirus Masri,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNDg3ODA5MTI2NzI2ODQ1,Ya Zi Di amin ya rabbal alamin,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T12:58:40.000Z,0,0,0,0,0.0,0,,,Rastam Mohd Alif,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMzM2MDE5MTU5NDI2ODI3MA==,Ya Zi Di dari pm5 sampai pm9 gagal pm10 mesti gagal punya 🤣🤣🤣,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T13:44:32.000Z,1,0,0,0,0.0,1,,,Shirley Siew,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMTk5ODA4MTkwNzI0OTEwOA==,Ya Zi Di pm tepi aja la,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T22:22:30.000Z,0,0,1,0,0.0,2,,,Rashidan Che Rus,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMjE3NDU2MjgyOTQxODQxMw==,Ya Zi Di .Maaf 22 bulan amat menakutkan dgn perangai DAP......TUN M pun kalah dgn Dap,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T22:45:56.000Z,1,0,7,0,0.0,15,,,Zakaria Ngah,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNjMwMjI5MDMxOTI5NTMz,Zakaria Ngah telur 8.50 sepapan n ayam 6 ringgit skilo zaman dlu...sngat menakutkn...skrg 10.50 skilo ayam...telur 13 sepapan...fuhhh lega,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T22:51:06.000Z,0,0,0,0,0.0,0,,,Hafizuddin Abd Rahman,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfODk2NDE0MDgxMzQxOTE3,Hafizuddin Abd Rahman .hidup kita jgn fikirkan dunia saja.... InshaaAllah tiada lagi yg mati kelaparan di Malaysia....semua org terasa....fikir tentang Islam dan bangsa kita lenih mahal dari kos sara hidup....Rezeki Allsh luas.,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T22:54:18.000Z,1,0,0,0,0.0,1,,,Zakaria Ngah,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfMTIyNzAyNjQ0Nzg1OTI4Ng==,Zakaria Ngah ye...dah brape org yg kluar islam sejak 22 bulan tu tuan?...ada statistik x?,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T22:55:14.000Z,0,0,0,0,0.0,0,,,Hafizuddin Abd Rahman,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNDM3NjI0ODA1MTg4MjAy,Hafizuddin Abd Rahman .isu dia bukan madalah keluar islam saja....kalau islam tapi hidup umat islam mcm yahudi pun masalah juga.....jgn risau kalau kita dan anak cucu kita tidak kaya raya.....tapi risaulah dgn akidah mereka.....kajian menunjukkan umat islam di Malaysia...tak sampai 20 persen jga solat....perangai rakyat mengikut pemimpinnya....,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T23:00:29.000Z,0,0,0,0,0.0,0,,,Zakaria Ngah,0.0
facebook,comment,Y29tbWVudDo2NjYwMDgxNjE1NTMyMDFfNzk2NTk0NzY0OTgwNzQx,Zakaria Ngah nyatakn statistik umat islam yg terpesong akidah selama 22 buln tu tuan...mudah nk compare,,https://www.facebook.com/KeadilanRakyat/posts/pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,pfbid02B6WekyGMBimEcyzUJnKJXQPH2gxfaUHA7aotnpA8GZzFT8C2xFBbYLjTJJYCxBRQl,neutral,2022-10-26T23:01:28.000Z,0,0,0,0,0.0,0,,,Hafizuddin Abd Rahman,0.0
