Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,Parent_Post_URL,Parent_Post_ID,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,SeedCode,SeedLabel,SeedQuery
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3MzE4MTM2Mjk4MzM=,Cari pasangan cari nama asli jangan pakai nama orang lain seperti Ercika. Nama aslinya Nadia Aulia.,,neutral,2026-06-11 16:11:48+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Armin Laseho,0.0,neutral,0.8884732127189636,english,Mixed/Urban,love,0.0814255625009536,0.0169082283973693,0.0325391143560409,0.0256126206368207,0.7100186347961426,0.023788446560502,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3NDI3MjAyOTU0MDk=,Terimakasih bapak baik,,positive,2026-06-11 16:27:19+00:00,1,0,0,0,0.8732435941696166,1,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Minggirjo Minggirjo,0.0,positive,0.5774786472320557,multilingual,Unknown,no_clear_emotion,0.1519219130277633,0.1286475658416748,0.1172744631767273,0.0926599130034446,0.1862484067678451,0.1336829960346222,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3Njc5NTY5NTk1NTI=,semuga berbahagia dengan belahan hatimu dan saya ikut senang jika kalian rukun2selalu,,positive,2026-06-11 17:05:46+00:00,1,0,1,0,0.9993995249271392,3,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Khus Sosi,0.0,positive,0.9979984164237976,malay,Malay/Bumiputera,love,0.0539127476513385,0.0437426306307315,0.3828228712081909,0.0286576207727193,0.4490169882774353,0.0173875670880079,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3MzQxOTM2Mjk1OTU=,Semoga lekas sembuh kang,,negative,2026-06-11 16:15:19+00:00,0,0,0,0,0.0980702251195907,0,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Anak Rantu,0.0,negative,0.6730992496013641,multilingual,Unknown,no_clear_emotion,0.1328619122505188,0.0415800809860229,0.1273224055767059,0.0290537942200899,0.2350570112466812,0.0247963536530733,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3ODMzNTAyOTEzNDY=,Semuga kamu juga bahagia ya,,neutral,2026-06-11 17:28:28+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Sampang Madura,0.0,neutral,0.711919903755188,english,Mixed/Urban,love,0.1294057220220565,0.0795694962143898,0.0604329705238342,0.039881519973278,0.4075916409492492,0.0527063123881816,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3MzIyNDAyOTY0NTc=,Iya sayang selamat menikmati kopi,,neutral,2026-06-11 16:12:20+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Minggirjo Minggirjo,0.0,neutral,0.7977250814437866,malay,Malay/Bumiputera,love,0.084643542766571,0.024306396022439,0.0595050640404224,0.0314984172582626,0.7124989628791809,0.0160425212234258,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3Nzg0NDM2MjUxNzA=,"Iya mudah""an bahagia",,neutral,2026-06-11 17:20:40+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Giri Putra,0.0,neutral,0.7276102900505066,english,Mixed/Urban,love,0.102105475962162,0.0319877304136753,0.1025345921516418,0.0355655141174793,0.4331003427505493,0.0293364655226469,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3NTI3NjM2Mjc3Mzg=,Selamat menikmati kebahagiaan iya,,neutral,2026-06-11 16:42:30+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Bitobi Belu,0.0,neutral,0.6898449659347534,english,Mixed/Urban,no_clear_emotion,0.1177452653646469,0.1263599395751953,0.1367834061384201,0.0747434347867965,0.1907106786966323,0.1384265571832656,,,
facebook,comment,Y29tbWVudDoxNTQ3NzE3NjUwMjk3OTE2XzE1NDc3MzE4MTAyOTY1MDA=,Sama2sayang,,positive,2026-06-11 16:11:49+00:00,0,0,0,0,0.9958584904670716,0,,https://www.facebook.com/groups/1472380007831681/posts/1547717650297916/,1547717650297916,Astra Jingga,0.0,positive,0.9861949682235718,malay,Malay/Bumiputera,no_clear_emotion,0.1513753086328506,0.1404632329940796,0.118364006280899,0.0971911922097206,0.1587343961000442,0.1345188617706298,,,
facebook,post,1476961041140184,"DHPP berdiri teguh bersama PAS dalam setiap keputusan yang dibuat demi memastikan perjuangan parti terus berlandaskan prinsip, integriti dan kepentingan rakyat.

Keputusan menghentikan kerjasama dengan Bersatu adalah satu pendirian politik yang perlu dihormati dan dilihat dalam konteks memperkukuhkan hala tuju perjuangan serta memperjelaskan identiti dan agenda parti.

Sebagai sayap yang mewakili masyarakat bukan Islam dalam PAS, DHPP akan terus komited memperjuangkan perpaduan, keharmonian serta dasar yang memberi manfaat kepada seluruh rakyat Malaysia tanpa mengira kaum dan agama.

Kami yakin bahawa kekuatan sesebuah perjuangan terletak pada kejelasan prinsip dan kesatuan saf kepimpinan. DHPP akan terus berdiri teguh bersama PAS dalam menghadapi cabaran politik semasa dan mendukung setiap usaha ke arah membina sebuah negara yang lebih adil, stabil dan sejahtera.

DHPP Berdiri Teguh Bersama PAS.
Satu Matlamat • Satu Perjuangan • PAS For All",https://www.facebook.com/reel/1050979564182751/,positive,2026-06-10 00:58:13+00:00,0,0,260,0,0.9566567361354829,260,780.0,,,,,positive,0.8555224537849426,malay,Malay/Bumiputera,happy,0.0679965242743492,0.041800782084465,0.3941805958747864,0.03710912540555,0.355055570602417,0.0241603888571262,,,
facebook,post,1577686403927586,"Pas Negeri Sembilan akan mempertahankan semua kerusi Dewan Undangan Negeri (DUN) yang dimenanginya menjelang Pilihan Raya Negeri (PRN) akan datang. 

Pesuruhjaya Pas Negeri Sembilan, Mohd. Fairuz Mohd. Isa berkata, bagaimanapun pemilihan calon masih dalam peringkat perbincangan parti. 

Menurutnya, fokus utama ketika ini adalah memastikan kerusi yang dimiliki dapat terus dipertahankan oleh parti tersebut. 

“Kerusi yang ada mesti dipertahankan. Cuma sama ada calon yang bertanding nanti orang yang sama atau..

https://www.utusan.com.my/berita/2026/06/pas-ns-kekal-mahu-pertahan-kerusi-dun/",https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,neutral,2026-06-08 05:19:42+00:00,0,0,62,0,0.5,62,186.0,,,,,neutral,0.8793233036994934,malay,Malay/Bumiputera,no_clear_emotion,0.0403291620314121,0.0919763073325157,0.1200412809848785,0.0352076105773448,0.099453181028366,0.0579578429460525,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzEwMTc4MjY1NDM5MjU2NTc=,Islam subur bersama Pas,,neutral,2026-06-08 05:27:19+00:00,6,0,3,0,0.5,12,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Mohd Shah Haron,0.0,neutral,0.8461741209030151,english,Mixed/Urban,no_clear_emotion,0.1327958554029464,0.0988462045788765,0.1746209263801574,0.0570135526359081,0.2224659770727157,0.0759698897600174,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzIxNjI5NDk1NTQ1NjEyNzM=,Jgn mimpi la.. 😂..,,neutral,2026-06-08 13:56:28+00:00,3,0,0,0,0.5,3,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Fareez Adnan,0.0,neutral,0.7699363827705383,english,Mixed/Urban,love,0.0577894933521747,0.1030451729893684,0.1256256699562072,0.0354647785425186,0.5733190178871155,0.0370640344917774,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzEwNDYyOTYyNDc4MjA0NDA=,Bolih tak de masalah nk pertahankan.cuma rkyat n9 nak tanya..pas sokong ke pemecatan yam tuan muhris?..jwb dgn jelas,,negative,2026-06-08 13:07:49+00:00,3,0,3,0,0.0817150801420211,9,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Asa'ad Asa'ad Asa'ad,0.0,negative,0.7276163995265961,multilingual,Unknown,surprise,0.0203286595642566,0.0678519681096077,0.0152819221839308,0.0294262412935495,0.0811375379562377,0.4704610109329223,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzEwMDc4NTkxNjQ5NzM0OTQ=,Moga kemenangan buat PAS,,positive,2026-06-08 06:02:21+00:00,4,0,0,0,0.8477742761373519,4,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Inche Curry,0.0,positive,0.4925809204578399,multilingual,Unknown,love,0.2211917340755462,0.0694336593151092,0.1104699745774269,0.0402353517711162,0.3082992136478424,0.0440027080476284,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzE2Njc1NTE5NTQ1NzMxOTg=,"TOK GURU HJ HADI PATUT SILATURRAHIM DENGAN TAN SRI MUHYIDDIN
TAK ELOK SAMA2 ISLAM,BERPECAH,DAP NANTI SERONOK",,negative,2026-06-08 05:37:46+00:00,2,0,1,0,0.0398166418075561,4,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,ذو الفقار عبد الله,0.0,negative,0.8672778606414795,multilingual,Unknown,fear,0.0839078798890113,0.5701890587806702,0.0184793807566165,0.0551418364048004,0.0153112830594182,0.2288031429052353,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzEzNDY3ODczNzA2ODE3NTU=,Hapuskan parti ajaran sesat..syiah....,,neutral,2026-06-08 12:16:45+00:00,2,0,0,0,0.5,2,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Ajis Benji,0.0,neutral,0.7866941094398499,english,Mixed/Urban,anger,0.6307408213615417,0.0722347497940063,0.0829413384199142,0.0371907167136669,0.0658568069338798,0.0277698449790477,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzE2MjY1NjQwNjE3NjkyMTA=,Terbaekk 4 penjuru kali ni n9,,neutral,2026-06-09 03:11:16+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Tok Ahlong,0.0,neutral,0.8299967646598816,english,Mixed/Urban,no_clear_emotion,0.0190559960901737,0.0107472110539674,0.0237786266952753,0.0096854818984866,0.0754546076059341,0.054832249879837,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzM5NDUzNzQwNDU3NjU1NzI=,X bgi undi pd PAS bkn bermakna x islam..islam tetap subur dlm negara kita ni..tpi sejak akhir² ni bila masing² ada kuasa..para² sahabat nabi pun dorg hina..itu semua seolah² membuka ruang pd yg bkn islam mencemuh islam itu sendiri..so fikir2kan..,,negative,2026-06-10 11:41:57+00:00,0,0,3,0,0.0005062222480773,6,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Mustapa Md Din,0.0,negative,0.9983125925064088,malay,Malay/Bumiputera,love,0.1415203362703323,0.0316576473414897,0.0480038821697235,0.0536348596215248,0.5776051878929138,0.0239510480314493,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzE1NDUzMTM1MDM2MDkwNzQ=,Xde function,,neutral,2026-06-08 05:40:44+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Nazri D Anwar,0.0,neutral,0.6407463550567627,english,Mixed/Urban,no_clear_emotion,0.1938934177160263,0.1216229274868965,0.1094941571354866,0.0636046081781387,0.1586575210094452,0.0920505300164222,,,
facebook,comment,Y29tbWVudDoxNTc3Njg2NDAzOTI3NTg2XzEwNDQ5MzA4MTc4Nzc4ODQ=,Terbaik....bertanding solo.. insyaallah,,positive,2026-06-08 16:47:00+00:00,1,0,0,0,0.9802530094981192,1,,https://www.facebook.com/pasnegeri9/posts/pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,pfbid02PQ57RcvENUGUs3uy7d69xyW92eWskMx1WUMAi7Pg72r1VTfgikW8nSw5cicS6rbsl,Shafek Rohaya,0.0,positive,0.9341766983270644,multilingual,Unknown,no_clear_emotion,0.0243546869605779,0.0376246161758899,0.1995504051446914,0.0129985865205526,0.3206284344196319,0.0574988797307014,,,
facebook,post,1578406770522216,"1. PAS tidak mengambil keputusan berdasarkan sentimen atau kepentingan jangka pendek, sebaliknya berdasarkan penilaian terhadap kemampuan sesuatu kerjasama untuk mencapai matlamat yang lebih besar iaitu penyatuan ummah dan kestabilan politik negara. Ia bukan menggembirakan tetapi ia ubat pahit yang perlu ditelan demi kemaslahatan yang lebih besar.

2. Perkara yang paling utama bagi PAS ialah penyatuan ummah. Apabila BERSATU di dalam Mesyuarat Majlis Tertinggi Perikatan Nasional mengambil sikap menentang kemasukan parti-parti seperti BERJASA, PEJUANG, IMAN dan PUTRA walaupun kertas cadangan sudah disiapkan, tindakan tersebut jelas merosakkan gagasan penyatuan yang dihasratkan selama ini.

3. Ditambah pula dengan kronologi sikap BERSATU di Perlis dan Negeri Sembilan, keadaan itu telah menjejaskan moral jentera PAS untuk terus bekerja bersama BERSATU dalam pilihan raya akan datang.

4. Kedudukan PAS dan BERSATU dalam Perikatan Nasional akan diuruskan mengikut peruntukan perlembagaan dan saluran yang sewajarnya. Sudah tentu PAS dan BERSATU tidak boleh terus berada di bawah payung yang sama berikutan keputusan yang dibuat semalam.

YB Ustaz Fadhli Shaari
Ketua Penerangan PAS Pusat
09hb Jun 2026",https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,negative,2026-06-09 00:35:18+00:00,0,0,20,0,0.0006801009178161,20,60.0,,,,,negative,0.9977329969406128,malay,Malay/Bumiputera,anger,0.3256218135356903,0.1540683209896087,0.1619099676609039,0.0444720424711704,0.1257661134004593,0.0259070731699466,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzE0NzI0MTMxMjA4NzIxNzA=,Yoko.. 😂.. ummah mano tu.. byk kali dah dongar ummah² ni.. tp camtu yo.. melayu menjahanamkan melayu gak,,neutral,2026-06-09 01:47:22+00:00,1,0,0,0,0.5,1,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Fareez Adnan,0.0,neutral,0.8091190457344055,english,Mixed/Urban,anger,0.3936025500297546,0.0204796437174081,0.0698949545621872,0.032569620758295,0.2974750101566314,0.02362603507936,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2Xzk3NDUzNzM2NTM0NDI0NQ==,Keputusan yang tepat... Dulu ada pemimpin mereka kata.. PAS... Parti Ajaran Sesat... So berpisah itu betul... Cari Sahabat lain Yang faham peraturan dan adab adab bersahabat.,,negative,2026-06-09 02:42:37+00:00,0,0,3,0,0.0005352079868316,6,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Mohd Ehwan Supaat,0.0,negative,0.9982159733772278,malay,Malay/Bumiputera,anger,0.3833612501621246,0.019241165369749,0.062522180378437,0.0356301069259643,0.2234590947628021,0.0255925618112087,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzIyNjI2NzczNzc0NzI5OTM=,"Dua ciri ulama su’ yang paling berbahaya di dalam masyarakat kita pada hari ini ialah ulama su’ yang menyesatkan orang ramai dengan ajaran sesat dan kedua, ulama su’ yang menjadi tukang sebar fitnah.

Golongan pertama ini menyesatkan orang ramai dengan ajaran dan fatwa-fatwa mereka yang salah.

Ulama-ulama demikian suka mentafsir ayat-ayat al-Quran serta hadis-hadis nabi mengikut nafsu sendiri.

Apa yang sebenarnya `haram’ menurut Allah swt dikatakan `halal’, dan sebaliknya.

Ulama su’ jenis kedua adalah ulama yang menjadi penyebar fitnah. Rasulullah SAW pernah bersabda:

“Akan datang suatu zaman di mana agama Islam hanya tinggal namanya sahaja, dan al-Quran pula hanya tinggal huruf dan tulisannya. Masjid-masjidnya cantik dan megah, tetapi sunyi daripada petunjuk. Ulama mereka adalah manusia yang paling jahat di antara yang ada di bawah langit. Daripada para ulama ini muncul bermacam-macam fitnah dan (fitnah itu) kembali ke dalam lingkungan mereka.” (Hadis Riwayat Baihaqi)",,negative,2026-06-09 19:22:45+00:00,0,0,0,0,0.0005028069019317,0,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Jailani Kenk,0.0,negative,0.9983239769935608,malay,Malay/Bumiputera,anger,0.569835901260376,0.0210642572492361,0.075000524520874,0.0318832322955131,0.1331595480442047,0.0165356174111366,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzEyNDQ2NDQ2MDc1Nzk5NzY=,Kami faham,,positive,2026-06-09 00:46:53+00:00,1,0,0,0,0.8278677612543106,1,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Norli Liza,0.0,positive,0.426225870847702,multilingual,Unknown,love,0.2886112034320831,0.0660339370369911,0.0785876512527465,0.0373468287289142,0.3579128384590149,0.0339098274707794,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzI3ODcwNzYxMzI1ODY2Njk3,Kami faham dan patuh keputusan PAS Pusat,,positive,2026-06-09 00:43:00+00:00,1,0,1,0,0.999148792028427,3,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Kuyau Norizan,0.0,positive,0.9971626400947572,malay,Malay/Bumiputera,love,0.0481732860207557,0.0129125174134969,0.0493513233959674,0.0271393060684204,0.7918230891227722,0.0212556477636098,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzIyNDMzNjI1NDMxNjY1MTg=,Pasni dia bg dalil boleh kerjasama dgn umdap plak,,positive,2026-06-09 01:48:16+00:00,0,0,3,0,0.9932632386684416,6,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Muhannad Jamil,0.0,positive,0.977544128894806,malay,Malay/Bumiputera,love,0.0485878251492977,0.0095013827085495,0.062029842287302,0.0148006994277238,0.60868901014328,0.0188719481229782,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzI3MzExOTAwMTA1MDg4MzYy,"Alhamdulillah Itulah yang sebaiknya.
Mantap dan terbaik.
Kekal berprinsip demi penyatuan ummah ke arah lebih baik dan segar bersama mereka yang ikhlas berjuang dan jujur.
Hanya PAS Harapan Rakyat Malaysia .
Pas for All.",,positive,2026-06-09 01:31:48+00:00,0,0,0,0,0.9994084656238555,0,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Apek Garry,0.0,positive,0.9980282187461852,malay,Malay/Bumiputera,happy,0.04791259765625,0.0486575067043304,0.8069134950637817,0.00977773219347,0.044279433786869,0.0115014761686325,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2Xzk4NjAxOTIxNDIzMTczNg==,Kami dengar dan ikut perintah,,positive,2026-06-09 02:26:36+00:00,0,0,0,0,0.9860648691654204,0,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Ab Halim,0.0,positive,0.9535495638847352,malay,Malay/Bumiputera,no_clear_emotion,0.1849196106195449,0.0882174223661422,0.1199326142668724,0.0662785246968269,0.2173525094985962,0.0660598799586296,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2XzIwNjQwMDY4Nzc0ODc3OTY=,Jalan terus...takbirrr,,neutral,2026-06-09 00:53:42+00:00,0,0,0,0,0.5,0,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Ismail Mahat,0.0,neutral,0.7885522842407227,english,Mixed/Urban,no_clear_emotion,0.132386028766632,0.069370150566101,0.1220194995403289,0.0566875599324703,0.2668758034706116,0.0531218312680721,,,
facebook,comment,Y29tbWVudDoxNTc4NDA2NzcwNTIyMjE2Xzk3NzExMTQzODQzMjUwMQ==,,,neutral,2026-06-09 03:00:57+00:00,2,0,0,0,0.5,2,,https://www.facebook.com/pasnegeri9/posts/pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,pfbid02vmczLGZHwJekjQx5fjBf6NqWaGWsZCLupFq3dfe95k7JqbcMjJtgdQqBtwHd81yxl,Lan Lah,0.0,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0,,,
facebook,post,1472624231573865,"RM86,639 LAGI DIPERLUKAN UNTUK MEMASTIKAN GERAK KERJA SANTUNI RAKYAT DAPAT DILAKSANAKAN DENGAN LANCAR

🎯 Sasaran Dana: RM100,000
✅ Dana Terkumpul: RM13,360.79
📌 Baki Diperlukan: RM86,639.21

Assalamualaikum.

Pilihanraya semakin hampir dan gerak kerja Muslimat sedang giat dilaksanakan di lapangan.

Dana ini diperlukan bagi menyokong:

✅ Pelancaran Jentera Muslimat
✅ Program Santuni Pengundi di media sosial & akar umbi
☑️ Penamaan Calon
☑️ Hari Undi Awal & Hari Mengundi

Setiap sumbangan, walau sekecil mana sekalipun, membantu menggerakkan usaha dakwah dan khidmat kepada masyarakat.

🌷 Kalah atau menang, Muslimat PAS tidak pernah berhenti menyantuni rakyat.

📲 Sumbang sekarang:
👉 https://toyyibpay.com/Dana-Pilihanraya-Muslimat-N9

🏦 Bank Islam
0501 2010 0702 79
Rujukan: PRaya

📩 Kongsikan resit sumbangan kepada:
📞 Nabilah: 011-1328 3652
📞 Fasilah: 011-5111 7205

""Dan apa sahaja yang kamu infaqkan, maka Allah akan menggantikannya, dan Dia lah sebaik-baik Pemberi Rezeki.""
(Surah Saba': 39)

#danapilihanraya
#InfaqPerjuangan
#MuslimatPrihatin
#nismilankitotawan",https://www.facebook.com/muslimatpasn9/posts/pfbid0HvGiNKBL5zK3EX6Xu5fqdV4tjUyfqeSTgsxG4qucAJZ6H6SnHrSRnZqGDhwAv7rnl,negative,2026-06-05 07:58:09+00:00,0,0,18,0,0.0016414582729339,18,54.0,,,,,negative,0.9945284724235536,malay,Malay/Bumiputera,no_clear_emotion,0.0452699363231658,0.1686176657676696,0.1265026926994323,0.0434663109481334,0.1015481799840927,0.1058053448796272,,,
