Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,SourceName,PostID,SourceID,Jenis_Suara
news,post,0df3724f4ef84927,"Canadian Investment Regulatory Organization Trading Halt – ADZ. VANCOUVER, BC, June 15, 2026 /CNW/ &#8211; The following issues have been halted by CIRO Company: Adamera Minerals Corp.  TSX-Venture Symbol: ADZ  All Issues: Yes  Reason: Improper dissemination of news  Halt Time (ET): 11:05 AM  CIRO can make a decision to impose a temporary suspension (halt) of trading in a security of a publicly-listed company. [&#8230;]
The post Canadian Investment Regulatory Organization Trading Halt &#8211; ADZ appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/15/canadian-investment-regulatory-organization-trading-halt-adz/,,2026-06-15T15:15:00+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,themalaysianreserve.com,india,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,c32565444749adf7,"Trump says oil tankers resuming movement through Strait of Hormuz. (Photo by Mandel NGAN / AFP)

HAMILTON (Canada) &#8212; US President Donald Trump&#160;(picture) on Monday said that ships carrying oil are beginning to move out of the Strait of Hormuz after the US and Iran declared that they have reached an agreement to end the war,&#160; Anadolu Ajansi reported. &#8220;Ships are starting to move, many loaded up with Oil, out of [&#8230;]
The post Trump says oil tankers resuming movement through Strait of Hormuz appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/15/trump-says-oil-tankers-resuming-movement-through-strait-of-hormuz/,,2026-06-15T15:12:50+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,themalaysianreserve.com,india,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,1af095f7af559a35,"Hubungan baik dengan kuasa besar tak gadai prinsip negara - PM. MUAR: Hubungan baik dengan kuasa besar dunia seperti China dan Amerika Syarikat tidak pernah menghakis pendirian Malaysia dalam mempertahankan prinsip nasional berkaitan isu di peringkat antarabangsa, kata Perdana Menteri, Datuk Seri Anwar Ibrahim.",https://www.bharian.com.my/berita/nasional/2026/06/1572477/hubungan-baik-dengan-kuasa-besar-tak-gadai-prinsip-negara-pm,,2026-06-16T00:11:31+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,62b4e6e984866ad1,Untung bersih Astro merosot dengan ketara kepada hanya RM1.56 juta. KUALA LUMPUR: Keuntungan bersih Astro Malaysia Holdings Bhd bagi suku pertama berakhir 30 April 2026 menjunam 88 peratus kepada RM1.56 juta berbanding RM13.47 juta yang diraih dalam tempoh yang sama tahun sebelumnya.,https://www.bharian.com.my/bisnes/korporat/2026/06/1572464/untung-bersih-astro-merosot-dengan-ketara-kepada-hanya-rm156-juta,,2026-06-15T23:28:31+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,3b5f32c15663f28d,"Hubungan Malaysia-Timor Leste sangat baik, kata Presiden Ramos-Horta. PETALING JAYA: Presiden Timor-Leste, Jose Ramos-Horta menyifatkan hubungan diplomatik antara Dili dengan Kuala Lumpur sebagai sangat baik, selain memuji kedudukan global Malaysia dalam aspek keselamatan, kebebasan dan demokrasi.",https://www.bharian.com.my/berita/nasional/2026/06/1572460/hubungan-malaysia-timor-leste-sangat-baik-kata-presiden-ramos-horta,,2026-06-15T23:23:02+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,38d8fe8b428629a7,"PERKESO, 7-Eleven Malaysia jalin kerjasama bantu Orang Berinsurans kembali bekerja. IPOH: Pertubuhan Keselamatan Sosial (PERKESO) dan 7-Eleven Malaysia Holdings Bhd (7-Eleven Malaysia) menjalin kerjasama strategik bagi membuka lebih banyak peluang pekerjaan kepada Orang Berinsurans (OB) yang sedang menjalani proses pemulihan untuk kembali bekerja.",https://www.bharian.com.my/berita/nasional/2026/06/1572405/perkeso-7-eleven-malaysia-jalin-kerjasama-bantu-orang-berinsurans,,2026-06-15T20:47:44+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,5fffa435ccbb0353,"Bursa Malaysia meningkat, sentimen bertambah baik susulan perjanjian sementara AS-Iran buka Selat Hormuz. KUALA LUMPUR: Indeks utama Bursa Malaysia ditutup tinggi pada Isnin, seiring dengan prestasi ekuiti serantau apabila sentimen risiko geopolitik bertambah baik susulan perjanjian sementara antara Amerika Syarikat (AS) dan Iran untuk membuka semula Selat Hormuz, kata penganalisis.",https://www.bharian.com.my/bisnes/pasaran/2026/06/1572403/bursa-malaysia-meningkat-sentimen-bertambah-baik-susulan-perjanjian,,2026-06-15T20:47:15+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,fe890954dab491b5,Untung bersih ASTRO merosot ketara kepada RM1.56 juta sahaja. Kuala Lumpur: Keuntungan bersih ASTRO Malaysia Holdings Bhd bagi suku pertama berakhir 30 April 2026 menjunam 88 peratus kepada RM1.56 juta berbanding RM13.47 juta yang diraih dalam tempoh yang sama tahun sebelumnya.,https://www.hmetro.com.my/bisnes/2026/06/1370567/untung-bersih-astro-merosot-ketara-kepada-rm156-juta-sahaja,,2026-06-16T00:29:06+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,hmetro.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,8f2829af5cb5a0ed,"Malaysia sambut baik persefahaman dicapai AS-Iran ke arah tamatkan permusuhan - PM. Kuala Lumpur: Perdana Menteri mengalu-alukan persefahaman yang dicapai antara Amerika Syarikat (AS) dan Iran ke arah menamatkan permusuhan, selain menyifatkannya sebagai langkah penting dalam usaha meredakan ketegangan di rantau Asia Barat.",https://www.hmetro.com.my/mutakhir/2026/06/1370540/malaysia-sambut-baik-persefahaman-dicapai-iran-ke-arah-tamatkan-permusuhan,,2026-06-15T23:09:28+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,hmetro.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,b2bc85431c7ec082,"MoU AS-Iran langkah penting reda ketegangan di Asia Barat - Wisma Putra. Putrajaya: Malaysia menyambut baik pengumuman Memorandum Persefahaman (MoU) antara Amerika Syarikat (AS) dan Iran, dan menyifatkannya sebagai langkah penting ke arah meredakan ketegangan di Asia Barat serta mewujudkan asas bagi mencapai penyelesaian yang komprehensif dan berkekalan.",https://www.hmetro.com.my/mutakhir/2026/06/1370462/mou-iran-langkah-penting-reda-ketegangan-di-asia-barat-wisma-putra,,2026-06-15T18:31:43+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,hmetro.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,1576de90bd28eba3,"Malaysia gesa perjanjian damai AS-Iran dicapai dengan niat baik. PETALING JAYA: Malaysia menggesa Amerika Syarikat (AS) dan Iran supaya memeterai perjanjian perdamaian dengan niat baik tanpa berlengah dan menterjemahkan persefahaman dicapai kepada penyelesaian damai yang berkekalan. Perdana Menteri, Datuk Seri Anwar Ibrahim berkata, beliau mengalu-alukan persefahaman yang dicapai antara kedua-dua iaitu AS dan Iran ke arah menamatkan permusuhan. Katanya, persefahaman itu juga membawa kepada ... Read more
The post Malaysia gesa perjanjian damai AS-Iran dicapai dengan niat baik appeared first on Utusan Malaysia.",https://www.utusan.com.my/nasional/2026/06/malaysia-gesa-perjanjian-damai-as-iran-dicapai-dengan-niat-baik/?utm_source=rss&utm_medium=rss&utm_campaign=malaysia-gesa-perjanjian-damai-as-iran-dicapai-dengan-niat-baik,,2026-06-15T13:45:42+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,utusan.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,927752dae2ee1d11,"Anak sifatkan ayah, mak sebagai pasangan setia hingga hujung nyawa. PASIR PUTEH: Hubungan erat sepasang suami isteri warga emas dari Kampung Pek, Machang yang sentiasa bersama ke mana sahaja umpana setia hujung nyawa apabila mereka berdua maut dalam kemalangan di Jalan Selising-Tok Bok, berhampiran simpang Kampung Sungai Durian di sini, pagi tadi. Dalam kejadian pukul 7.40 pagi, Mohamad Shaufi Awang Kecik, 69, dan isteri Kamarsah ... Read more
The post Anak sifatkan ayah, mak sebagai pasangan setia hingga hujung nyawa appeared first on Utusan Malaysia.",https://www.utusan.com.my/berita/2026/06/anak-sifatkan-ayah-mak-sebagai-pasangan-setia-hingga-hujung-nyawa/?utm_source=rss&utm_medium=rss&utm_campaign=anak-sifatkan-ayah-mak-sebagai-pasangan-setia-hingga-hujung-nyawa,,2026-06-15T13:05:15+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,utusan.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,a24f7f878d9713e2,"2 menteri Israel kecam perjanjian damai AS-Iran. BAITULMUQADDIS: Dua menteri kanan berhaluan kanan keras Israel pada Isnin mengecam perjanjian antara Amerika Syarikat (AS) dan Iran untuk menamatkan perang di Asia Barat, termasuk di Lubnan. Mereka  menegaskan bahawa Israel tidak terikat dengan perjanjian tersebut. &#8220;Perjanjian Trump tidak mengikat kami. Kkami bukan pihak dalam perjanjian ini. Ia tidak menjamin keselamatan kami,&#8221; kata Menteri Keselamatan ... Read more
The post 2 menteri Israel kecam perjanjian damai AS-Iran appeared first on Utusan Malaysia.",https://www.utusan.com.my/luar-negara/2026/06/2-menteri-israel-kecam-perjanjian-damai-as-iran/?utm_source=rss&utm_medium=rss&utm_campaign=2-menteri-israel-kecam-perjanjian-damai-as-iran,,2026-06-15T12:33:51+00:00,0,0,0,0,0.0,0,IN6,tamil,india,Komuniti India / Tamil,utusan.com.my,melayu,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,,,,
news,post,96c9b8ff6adc273f,"Petros tasked to study potential gas and hydrogen resources across Sarawak, says Abang Johari. KUCHING (June 15): Petroleum Sarawak Berhad (Petros) has been tasked with carrying out further studies on the potential existence of natural gas resources in several areas of Sarawak, including Mukah, Lawas and Gedong, to support the state&#8217;s green energy transition agenda. Premier Datuk Patinggi Tan Sri Abang Johari Tun Openg said there were early indications [...]
The post Petros tasked to study potential gas and hydrogen resources across Sarawak, says Abang Johari appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/15/petros-tasked-to-study-potential-gas-and-hydrogen-resources-across-sarawak-says-abang-johari/,,2026-06-15T12:30:00+00:00,0,0,0,0,0.0,0,IN7,tamil,india,Komuniti India / Tamil,theborneopost.com,india,"MIC OR ""Malaysian Indian"" OR Hindu temple Seremban when:30d",google_news_rss,,,,
news,post,8bdb69bc1b283d77,"Sarawak’s stance on Rohingya refugees in 2017 proved to be right move, says minister. KUCHING (June 15): Sarawak&#8217;s decision not to welcome Rohingya refugees in 2017 has proven to be right in light of issues now faced in the Peninsula, said Minister for Tourism, Creative Industry and Performing Arts Datuk Seri Abdul Karim Rahman Hamzah. &#8220;Looking at the situation today, we can see that our vision in 2017 was [...]
The post Sarawak’s stance on Rohingya refugees in 2017 proved to be right move, says minister appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/15/sarawaks-stance-on-rohingya-refugees-in-2017-proved-to-be-right-move-says-minister/,,2026-06-15T11:01:02+00:00,0,0,0,0,0.0,0,IN7,tamil,india,Komuniti India / Tamil,theborneopost.com,india,"MIC OR ""Malaysian Indian"" OR Hindu temple Seremban when:30d",google_news_rss,,,,
news,post,140143b19387ac4e,"Sabah records 5.9 pct drop in drug abuse cases in 2025, says AADK. KOTA KINABALU (June 15): Sabah has recorded a 5.9 per cent decrease in the rate of drug or substance addicts and abusers in 2025, said National Anti-Drug Agency (AADK) director-general Datuk Ruslin Jusoh. He said based on statistics, 8,665 people were recorded as involved in substance abuse in 2025, compared with 9,207 cases in 2024. [...]
The post Sabah records 5.9 pct drop in drug abuse cases in 2025, says AADK appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/15/sabah-records-5-9-pct-drop-in-drug-abuse-cases-in-2025-says-aadk/,,2026-06-15T10:14:08+00:00,0,0,0,0,0.0,0,IN7,tamil,india,Komuniti India / Tamil,theborneopost.com,india,"MIC OR ""Malaysian Indian"" OR Hindu temple Seremban when:30d",google_news_rss,,,,
news,post,25e7ad1d221bae7b,"Fazzrudin urges patience over FAS football devt plans. KUCHING (June 15): Football Association of Sarawak (FAS) president Datuk Fazzrudin Abdul Rahman has called on parties not to jump to conclusions regarding the association&#8217;s football development initiatives in the state. His remarks came in response to a media report quoting an unnamed source who reportedly warned that any professional football competition must remain within [...]
The post Fazzrudin urges patience over FAS football devt plans appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/15/fazzrudin-urges-patience-over-fas-football-devt-plans/,,2026-06-15T10:00:17+00:00,0,0,0,0,0.0,0,IN7,tamil,india,Komuniti India / Tamil,theborneopost.com,india,"MIC OR ""Malaysian Indian"" OR Hindu temple Seremban when:30d",google_news_rss,,,,
news,post,78dc2cbd247c056e,"Search for man feared drowned in Sungai Baram called off after eight days with no leads. MARUDI (June 15): The search and rescue (SAR) operation for an Orang Ulu man feared drowned in Sungai Baram was called off on Sunday after eight days. Fire and Rescue Department (Bomba) operation commander Kebing Ngau led teams out to comb the river for Maxwell Laing Michael, 37, from Kampung Long Lama from 9am on [...]
The post Search for man feared drowned in Sungai Baram called off after eight days with no leads appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/15/search-for-man-feared-drowned-in-sungai-baram-called-off-after-eight-days-with-no-leads/,,2026-06-15T09:49:35+00:00,0,0,0,0,0.0,0,IN7,tamil,india,Komuniti India / Tamil,theborneopost.com,india,"MIC OR ""Malaysian Indian"" OR Hindu temple Seremban when:30d",google_news_rss,,,,
news,post,0352344a9b651091,Negri Sembilan MB meets Tuanku Muhriz amid state poll speculation. Negri Sembilan MB meets Tuanku Muhriz amid state poll speculation&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMitwFBVV95cUxOektZbFhKWDZ5Z1ZIVjJ3RkJ0Wk91NzdUVHp3b0RBU1h0anJPM2xsa0c1SFd4eHBkeERCYlpJbmo1ekZGdldwZ3ZYMlROclhZMl9FNHcySGJwN08zUURpcmZCVjhacjc1bUZMaHVzR0ZURnJGcEtTcWVKQXZFWklYS05PN3U0MGRjZ1VPSjdnRlhCR2gzY1dFUC1SeWZCZFZEaUw2bDlXSXVfRVAwOVVuSllaTGRfazjSAbwBQVVfeXFMTmZ5V0wtVFFwZ2xyMFZSdDRDY0lkcXFCd3k5Vjl2a3NoSlZjeG9oc0Q5d1o0eDNqR3dTUHJpM0FzckxmaGo2dVk2Qzh0VTR5Z1ZfQWotQnVsNTZTSWtXLWVCT0hrVUt2ZDZFNi1tZFd6czVxQlI4ZWNNUDQwVm1Yc0JJRkRraWFCV2YzeE5aLWhNeXExX3pSci01c0NoNE1pSm1tWk9kd2V4OXJqdUpDMGJDNlpPN2tIME8yVFo?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,news.google.com,india,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,7e51eb28009ca305,"SNAPSHOT | Zaid joins PAS; BN to contest Johor, N Sembilan polls with own logo. KINI SNAPSHOT | What's going on in the news today, with updates at 11am, 2pm, and 6pm.",https://www.malaysiakini.com/news/777414,,2026-06-14T03:21:55+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,961ef30c4d0143e5,"Masalah AirBorneo hanya sementara, kata Abang Jo. Premier Sarawak berkata AirBorneo bertujuan memperkukuh peranan negeri dalam ekonomi Asean di samping meningkatkan akses perniagaan kepada pasaran serantau.",https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/06/15/masalah-airborneo-hanya-sementara-kata-abang-jo,,2026-06-15T13:07:57+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,freemalaysiatoday.com,india,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,341bbe89767c40d2,"Sultan Pahang yakin pendidikan tahfiz mampu lahirkan pakar, pemimpin dalam bidang strategik. KUANTAN: Sultan Pahang, Al-Sultan Abdullah Ri’ayatuddin Al-Mustafa Billah Shah yakin pendidikan tahfiz di negeri ini mampu melahirkan generasi huffaz yang bukan sahaja cemerlang dalam bidang agama, malah menjadi pakar dan pemimpin dalam pelbagai bidang strategik pada masa depan.",https://www.bharian.com.my/berita/nasional/2026/06/1572475/sultan-pahang-yakin-pendidikan-tahfiz-mampu-lahirkan-pakar-pemimpin,,2026-06-16T00:05:00+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,325f552e9c4f6d3b,Sarawak jalankan kajian terperinci potensi gas ditemui di beberapa kawasan di negeri berkenaan - Premier. KUCHING: Kerajaan Sarawak menerusi Petroleum Sarawak Berhad (PETROS) akan menjalankan kajian terperinci bagi mengenal pasti potensi sumber gas asli dan hidrogen semula jadi yang dipercayai wujud di beberapa kawasan di negeri ini.,https://www.bharian.com.my/berita/nasional/2026/06/1572426/sarawak-jalankan-kajian-terperinci-potensi-gas-ditemui-di-beberapa,,2026-06-15T21:28:19+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,c537f49795ade240,"Tuduhan EXCO Kedah sangat berat, KPT pertimbang ambil tindakan undang-undang. KUALA LUMPUR: Kementerian Pendidikan Tinggi (KPT) memandang serius beberapa tuduhan berkaitan sistem kemasukan ke universiti awam (UA) yang terus diulang oleh Ahli Dewan Undangan Negeri (ADUN) Jitra, Dr Haim Hilman Abdullah.",https://www.bharian.com.my/berita/nasional/2026/06/1572378/tuduhan-exco-kedah-sangat-berat-kpt-pertimbang-ambil-tindakan-undang,,2026-06-15T18:55:28+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,bharian.com.my,melayu,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,160747084519d7ab,"11,000 individu di Selangor hilang kerja sejak Januari - Exco. Shah Alam: Seramai 11,000 individu di negeri ini hilang kerja sejak Januari lalu, kata Exco Sumber Manusia dan Pembasmian Kemiskinan negeri, V Papparaidu.",https://www.hmetro.com.my/mutakhir/2026/06/1370483/11000-individu-di-selangor-hilang-kerja-sejak-januari-exco,,2026-06-15T19:31:31+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,hmetro.com.my,melayu,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,4d38f4af1e976b69,"KPT pandang serius tuduhan tidak berasas Haim Hilman, teliti tindakan perundangan. Putrajaya: Kementerian Pendidikan Tinggi (KPT) memandang serius beberapa tuduhan tidak berasas Ahli Dewan Undangan Negeri (ADUN) Jitra Dr Haim Hilman Abdullah berkaitan sistem kemasukan ke Universiti Awam (UA) dan sedang meneliti prosedur perundangan sewajarnya.",https://www.hmetro.com.my/mutakhir/2026/06/1370478/kpt-pandang-serius-tuduhan-tidak-berasas-haim-hilman-teliti-tindakan,,2026-06-15T19:12:38+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,hmetro.com.my,melayu,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,af76ccceb155c5f0,"Gedong, pantai Oya dan Lawas simpan khazanah gas, PETROS mula kajian terperinci. Kuching: Kerajaan Sarawak menerusi Petroleum Sarawak Berhad (PETROS) akan menjalankan kajian terperinci bagi mengenal pasti potensi sumber gas asli dan hidrogen semula jadi yang dipercayai wujud di beberapa kawasan di negeri ini.",https://www.hmetro.com.my/mutakhir/2026/06/1370468/gedong-pantai-oya-dan-lawas-simpan-khazanah-gas-petros-mula-kajian,,2026-06-15T18:44:48+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,hmetro.com.my,melayu,"""Gunasekaren"" OR ""V. Gunasekaran"" Negeri Sembilan when:30d",google_news_rss,,,,
news,post,a2503e53004a82e4,"Over 1,500 strong: Protest for Orang Asli and Asal rights. Over 1,500 strong: Protest for Orang Asli and Asal rights&nbsp;&nbsp;greenpeace.org",https://news.google.com/rss/articles/CBMipwFBVV95cUxQY1c1REJwWWc3THNiM3VaN2gyRkw5RmtLVF9FbEFvNTZlNzlicTNxZEJibloyVFNIc09KNThEdFl3RVZ0MDRBcldsU0VyRE41UDEtTHVBeFlBcDUwcjBrRzdpRjdWSENjaVZOLVZfblhqaC1iNzgtUHl5aFhGbDFzUngwYVpBcE1oRGJlOVNrWTRhU1paRzVWSWdNQTlHU095TWtQQjZ2aw?oc=5,,2026-06-12T12:49:25+00:00,0,0,0,0,0.0,0,OT1,bm,lain,"Lain-lain (OA, Sikh, dll.)",news.google.com,lain,"""Orang Asli"" OR ""Kampung Orang Asli"" ""Negeri Sembilan"" when:30d",google_news_rss,,,,
news,post,4643a95c327d4100,"SNAPSHOT | Polls win rests on parties' strength, not timing - Khaled; ministry denies seizing Orang Asli land. SNAPSHOT | Polls win rests on parties' strength, not timing - Khaled; ministry denies seizing Orang Asli land&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9XZVJGLWlvS0xsMVIyUjVTdDVHN2dYcmdoSEJFYzU5VUdTd3RCMEhzTjJxNzVEeWV2c2Q4dXgyd05sLXRGOUZNcnF0SUVXOWdJOUE?oc=5,,2026-06-13T06:16:28+00:00,0,0,0,0,0.0,0,OT1,bm,lain,"Lain-lain (OA, Sikh, dll.)",news.google.com,lain,"""Orang Asli"" OR ""Kampung Orang Asli"" ""Negeri Sembilan"" when:30d",google_news_rss,,,,
news,post,efaec3a780302372,"Staggered polls may boost voter focus in Johor, Negeri Sembilan elections | Sinar Daily. Staggered polls may boost voter focus in Johor, Negeri Sembilan elections | Sinar Daily&nbsp;&nbsp;Sinar Daily",https://news.google.com/rss/articles/CBMixwFBVV95cUxPSG1UUEE2Y2ZrTjdudUYtdDF4cGVHekJrYllBaUYyeUlNTlZpUC1yekdkNENrNk0xa011ank4TTZWLUo1VlhQeGpoTFBxX0x4SE45RXNXbnpWZUxDYi1qX002VWVzWHB0eTJoem5oY1ZSR1lGTm1VMnU3NUVTQmVHWGYyRWRNV1cwb0FYVUk5OVBxT19pS01wZFR6TmhhS1VXeGNVUExkNlRhY3FuNUtXMmJCUkhIckEwUXppb2VfZ2lYanNhZW5F0gFWQVVfeXFMTUZ2SWNMdFhxN1BFSzJSVEd1dGtqSE52dm1MUlp4Mi1KSlZQejlBVGJKRklybm1rMV81SFhiSzNfT096eU5hMHFlb3kwRWZ0SHhja1NHQXc?oc=5,,2026-06-12T09:07:00+00:00,0,0,0,0,0.0,0,OT1,bm,lain,"Lain-lain (OA, Sikh, dll.)",news.google.com,lain,"""Orang Asli"" OR ""Kampung Orang Asli"" ""Negeri Sembilan"" when:30d",google_news_rss,,,,
news,post,d9a2da0dad3dd869,Siti Kasim: 10 ways PMX has derailed ‘korban’ spirit for political theatrics with 260 cows as trade-offs. Siti Kasim: 10 ways PMX has derailed ‘korban’ spirit for political theatrics with 260 cows as trade-offs&nbsp;&nbsp;Focus Malaysia,https://news.google.com/rss/articles/CBMixgFBVV95cUxNV3V5akxXZmlHY3pQZXNDN2NwdHZxWmJ5dUdEN2JQZm0wUW9QeVh5cUhidkVHSnJfVmxWb2RsV2djTThvN3Q4QXZLTHItY0wxMjJfdzJfaTBPZV9HR1RVd3ZVYWZOVGo5REk5d2tvbFNyLWJZNWJZTXlVeFFucmhqLWYwVFJaaVpKNTZ0ZU1NVVlOZ2Jmb3hVeGIwNkVNT2lrWHlhMmRuV214Z0kxNzI1QkFkeWRmWXBUWHJHanpPeGs2NVRPVXc?oc=5,,2026-05-31T07:00:00+00:00,0,0,0,0,0.0,0,OT1,bm,lain,"Lain-lain (OA, Sikh, dll.)",news.google.com,lain,"""Orang Asli"" OR ""Kampung Orang Asli"" ""Negeri Sembilan"" when:30d",google_news_rss,,,,
news,post,183cbf8378105e8a,"Special EC meeting today to decide key dates for Johor, Negeri Sembilan polls. Special EC meeting today to decide key dates for Johor, Negeri Sembilan polls&nbsp;&nbsp;The Malaysian Reserve",https://news.google.com/rss/articles/CBMivAFBVV95cUxNaWtmZ2VzNWpURFhJMFZpcnQ2WlpWOVNFdGJrVExRZUk4MTRWR1NvRUR2TFlZV2Qydjk4WjlMOGo0Rm81dFdrTHkxMUxsSDc4ZnZjS2ZRVmVPcGZuVlBOZzBVanNsbG53YkZ4eDc4d0NTdGZZckJJYUR3N3NPdDVNTWVEM2pZOTFLU3IzcWdZU3J6QTZpSmxWMlhTcG5Bc2dvQU9nMTFRXzZyeWdkZFhfeU9FVVFqVnRsRVRNbQ?oc=5,,2026-06-12T01:15:00+00:00,0,0,0,0,0.0,0,OT1,bm,lain,"Lain-lain (OA, Sikh, dll.)",news.google.com,lain,"""Orang Asli"" OR ""Kampung Orang Asli"" ""Negeri Sembilan"" when:30d",google_news_rss,,,,
news,post,4568dfb8e241869d,Sanjeevan slams PN chairman over delay in appointing Negeri Sembilan chief. Sanjeevan slams PN chairman over delay in appointing Negeri Sembilan chief&nbsp;&nbsp;MSN,https://news.google.com/rss/articles/CBMi1wJBVV95cUxNR2hjMGRCSk1mNEwxakgzWDFPd2QxVXV5UGJhaXpvMWRPUDNOOXFkeHEyRk9jZlAtaHVTek9CZUFHb1B3MkE5d0RGeEhpOUJaejdOMUFJRzVhMmRPd0szS2xjUE1ibmJXYkMwMWhiUlRldXpxN054aXZOT0ZOWTIwbDh1T2w1c3JwS1NlV1gyZ1RNcVhxbFlleldKUUpNZDdWbVVIV3laTER1ZDFNZEtRVGozTndldnNqeFRRT2hnVGc4YXpwMVRvTkNPRG1TbTQwa2g1R2N0NGJ3V0xsZmVaX3lBM1ZaQjB6N0I0Nzk4YzAtT3dfcm5reDQyZVhRM0tPTlR4ZFZfeXlnSDMtUlBxNjlsUGZ2aktuREZsVXJfcXNINmY5THFRd3ROc1RoWl92ZkM3bGFOZEgxZ1hZckFPb2pqWjBWR1dETzZjcmlrRmlvSTBucEpv?oc=5,,2026-06-12T11:14:30+00:00,0,0,0,0,0.0,0,OT1,bm,lain,"Lain-lain (OA, Sikh, dll.)",news.google.com,lain,"""Orang Asli"" OR ""Kampung Orang Asli"" ""Negeri Sembilan"" when:30d",google_news_rss,,,,
