Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,SourceName,PostID,SourceID
news,post,e5959de08abede99,Mohd Nidzam Jamil. Mohd Nidzam Jamil&nbsp;&nbsp;Transfermarkt,https://news.google.com/rss/articles/CBMijAJBVV95cUxQREx6d3Rid3ZoUm9QR0JmWlJXT3ZRbTBRWDFJQUxLZDlGaWlvZ05TM09wMEVNVDlONFRJc3VyNVBhMmp6X3BDd21SY0I1VzBvT09wdEc1alViY3pFUmtDUGNpbXd2c05uTUhjSDMwcEZZYm5iZ3ZQMXlWa3hMR2haRFNkWDhObGtyd2E3OTg3cnlPZlhSYjkwXzdfbEswUnVYMjg3d05YR3k3VTRHelVqRkpiUEdHR3dEUDdoekVTZ1g4NExPck15VFhkZ2prWG9HN1Qzdm5CME5UVHpIMTFBeUpMWFR2MUtPTFRSbXExRU01YmoxdGtWMkZhX1B2Sl9wam4xUVdzSVFfdlZX?oc=5,,2026-06-04T20:51:41+00:00,0,0,0,0,0.0,0,MY6,bm,melayu,Komuniti Melayu,news.google.com,melayu,"FELDA OR getah OR RISDA OR ""Felda Serting"" ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,164d19eae7d32c01,"Major updates for Negeri Sembilan folks: No more ""Tan Sri"" for Isa Samad, Tunku Zain fills recently vacated title. Major updates for Negeri Sembilan folks: No more ""Tan Sri"" for Isa Samad, Tunku Zain fills recently vacated title&nbsp;&nbsp;MSN",https://news.google.com/rss/articles/CBMi9gFBVV95cUxQaVBUZ0dydHpENU5wS01sWGtpOVhGT0pId2R3SEY0YlZBbWVYRkRDaU54QVNuaG1PS0RVU0l4QVJEZjJIM294aG9vVUFGQzZ2Z05NVUtUcnBydUxpbWI2VzljZnYyN1NWX2JmbFh4aHlXMGh6TnRvTkpwdjR4b3lhbUNfYUt4c1FqenNldUtnZFJzVmZBbVFzLTRCR0QtWDNKLTdEMHJLaEZCMXRkR0VkTldmZW1mLXZ6aU1idXFfY29yZ2J1RHpIdXJPaEphOHYwdEM3VWdQNGwyeFRaVFZINnJBdjBFSjQxSDA3blgxN1ROZlhoVUE?oc=5,,2026-06-11T13:10:05+00:00,0,0,0,0,0.0,0,MY6,bm,melayu,Komuniti Melayu,news.google.com,melayu,"FELDA OR getah OR RISDA OR ""Felda Serting"" ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,d4d764d4694f29bc,"Nelayan OKU maut dipukul. TAWAU: Nelayan yang juga orang kurang upaya (OKU) penglihatan maut, dipercayai dipukul menggunakan batang pokok bakau ketika melakukan kerja pembaikan rumah di FELDA Umas, dekat sini.",https://www.bharian.com.my/berita/kes/2026/06/1571193/nelayan-oku-maut-dipukul,,2026-06-13T12:51:21+00:00,0,0,0,0,0.0,0,MY6,bm,melayu,Komuniti Melayu,bharian.com.my,melayu,"FELDA OR getah OR RISDA OR ""Felda Serting"" ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,513292e230fee0bd,"OKU maut dipercayai dipukul 2 lelaki warga asing. Tawau: Seorang nelayan orang kurang upaya (OKU) penglihatan maut dipercayai dipukul dengan batang pokok bakau dalam pertengkaran ketika kerja pembaikan rumah di Felda Umas, dekat sini, kelmarin.",https://www.hmetro.com.my/mutakhir/2026/06/1369369/oku-maut-dipercayai-dipukul-2-lelaki-warga-asing,,2026-06-13T13:06:54+00:00,0,0,0,0,0.0,0,MY6,bm,melayu,Komuniti Melayu,hmetro.com.my,melayu,"FELDA OR getah OR RISDA OR ""Felda Serting"" ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,9a0750a23a2915f0,"Tuanku Muhriz performs Friday prayers at Masjid Kariah Gunung Pasir, Seri Menanti. Tuanku Muhriz performs Friday prayers at Masjid Kariah Gunung Pasir, Seri Menanti&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMiygFBVV95cUxOak1UTUpCVGI1eE5FOWRPajhlZ3Y4eldaNXFyWE5zWGV3UGcxTmFwbnNsbk4wTy04ZnJ6OFVKaURqal9tZjYwYThENzh5QnNXSzhua3c4VVBLRm93eFZlQ255X2lvYy1nZWhwNFRpaHoxbWpyY09EQnFDZUlFdTNDOVdCUVpRbUdIendfdXpVWXhLSTE2ek9Bc1VBYkptZEF0ekV4d1V0MWNBOTV1ZWxsbm15M3JDUlFzaEtCQ3V6dlF2VG0tS19XbFBR?oc=5,,2026-06-05T08:30:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,807dd2887a050894,PM increases Malaysian Youth Council allocation to RM5mil. PM increases Malaysian Youth Council allocation to RM5mil&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiugFBVV95cUxQb3pab0dSU2gxMm9ZNjUwd1FWOGMyZ1cwdUR4dk1JS29lX3FIQ2RpR1BfUkpMNVdxNnY3MkFSQkQtU2hSZXRQaUR2LUVhU3FjR1cwb0Z2RC13NzhEZFNqTC1WTzZOcENFRS1KQ0diZUpmSi16MXkwcmdoTmx0cmdCbi1jbUZJTmhiQUNOSUdaZ0xzS3JIbUJSNVBfOTAtV1hiTUM2X25MaHBGN2p4ZVFKOHIyb180MjRFVXc?oc=5,,2026-05-15T07:00:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,b6b287c13e8bbe23,"MTD Group, MTD Properties Strengthen Community Ties With Aidiladha Contribution. MTD Group, MTD Properties Strengthen Community Ties With Aidiladha Contribution&nbsp;&nbsp;Bernama",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1oRG1oTFZMdm1BdWdEWFJQd0s4M2M3dEx3UEpVWEk4dG0wN0V6Tk8xbThGZVF2dEhkTzlHUXZObU1wUGlldE1rcTlXci05MWNaNlVXNkZFX3QtVDhlM0E?oc=5,,2026-05-27T22:26:17+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,b6dd1768ddd23576,"Anwar: PH gearing up for Johor, Negeri Sembilan polls. Anwar: PH gearing up for Johor, Negeri Sembilan polls&nbsp;&nbsp;The Malaysian Reserve",https://news.google.com/rss/articles/CBMimwFBVV95cUxQTWtIQmUtU3JYUW1VSnc2QWVOMTFfcUdvdkN3VTFWSkZ5ZkdQMVprRkZWWjlGZUhEQk9JUDBrLWhLZXcwdERjZWhaUFlaLTdFSHN2THh0VWVTWTNTUGk0bU5GTktHaUJHc1YxaUxuTndRbUVDVmV6cDhfRG9NWnNDMk1FdC1qWl8ydVhRX1pFa3ZCbW5vME1ONExjUQ?oc=5,,2026-06-05T11:13:12+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,82229c57f8e5eed1,"Zakat should uplift people, not enrich a few – Anwar. Zakat should uplift people, not enrich a few – Anwar&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMivwFBVV95cUxPS0JrNENlRmxqRXEzV3ZKSnc4U3hvTk80LUJuNmlHZnlINlY0VWVXSXk0eWYtQXVFTjEteDVBQklXNzNmSHA2eHh6SFhBOHpiMk00UmoyV28tNFRPeGI1NDJxQ096UTdFWjNmV2U5V01ZMEs2aDdxbTRKS0FnbE84bE9Fb3luNWg3ZEw2UjIzRXBmaEVTdTVidWk4eDZyOE1pTzhhQjFIRUNRWXlNSGlLS25iYlg0OUVzS2FzWk13d9IBsgFBVV95cUxOckl1RlRLcFgtZU9WclZwaG5iRHVaTGIzR0MwM3g1WC1kQUVrdXBnNmNRWHpWd1dkVWVPdHA5Qi1FeDZ4WjVfYU5pUFZoRGEwdF9RaS1CU0ZxbWxNSjk4ejNlazZSdkJVeThuZFNFcDNxc1FNeTEwdW92dHVJblZ5d3lRWTJjZDVvNEplelhSWlRudThuUVgwOHN0MDU5NEg3Mkx0RGZBRmtTSjMyRWFnVEZ3?oc=5,,2026-05-15T07:00:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,c4b75a1c87ae1dd5,Tuanku Muhriz performs Friday prayers at Masjid Kariah Gunung Pasir in Seri Menanti. Tuanku Muhriz performs Friday prayers at Masjid Kariah Gunung Pasir in Seri Menanti&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOeU5LWkNycVFVNXdNbWM4TWZpNzc2MzM0cEdzNFVHYjM2LWNaU2Jqd1hIN2IxOGFwcW0yWEJSNHZBdFVBQkRsWmtOYTZtN1dCc1FOQ010dzFfZmFpSW8zQ04yUURySmtzYTZTU3RjWVA1OFFSaDhodmlSN0RMMEhBMmo4azk0Z1EwQkd0cUdlYnFoRmkyQ2FHSWVnQkVmQ3FQOWVVc1lxVkNTd1JGd0gtRGVyc1o4US1NVHJGVXF1YzhjSGFmOU1VVDdMSjZ1aWVYRTdoMXRuLVTSAd4BQVVfeXFMT011MUNiZjlRcnNhSjM4Qkp2Vmt2LTBZdE00dkM5U1FxeUlYQ0lkTHJwZi1MOXJJREtWV3pVSUYyZEJKc3FabERibUNENE5YV0hldnFKU0lweTFUVFNoYi1pcWI0RXczWnV2MGF3Z2kyb3ZHTlFYQ2U0NE96RmFZNXgwTE5sclBpX21PZEsycDMtdFlGcUxqTVQ0S1NGNVZPUE1BeTB1VW1UUzBUR0ZGczJFZmtKcE1sT0RrVEt3aHoyck1nT1ZLYUlRcmFxVzcxc0ViejBRNW45aGZ3Ql9R?oc=5,,2026-06-05T09:33:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,4098db5e2fff8ecd,Negeri Sembilan DAP to keep over half of its incumbents for state polls. Negeri Sembilan DAP to keep over half of its incumbents for state polls&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWVdESW5HUElnUm9iZ0FXb2tVTWVYZ21VajRiV3RsT1hFV0JhSTJWZ0tPVEd6d1diNHY5cFh1bFYtS3ROak5KOGdMdFk4MUg2dUE5MFdZTjZfWWZfdmtWcU1UZUJtLXZVcGxfcGgwby0zbW4yNVFGRTFqSkVDVVZLSlZINGpiak5aVXNFRndJeGk1ZDVXVjNnaXBfMm5MUjRGd3JSWVFvdjRVT3pnY2VRaC1vdGFyS3B4S3hMZEZtRnNuODI1OWFSetIBzgFBVV95cUxPOURmYjhoMldWa0Zkb3E2RkVGNV9JbDI1Q19IZFNKTXhfSk1xaWNFRUtRZUZVWXdYMnVweTlEZklJbnlZdUFkTUpRYmJyTjhRR2Q1dTNwZmg1WXVWWE5YWjMxVmQ3aFVGUXRheDhuSEtEXzFQOVRoSzVKaGpHamItS2ltbk5mS1dxLWh3ZTFGdTdjUG41LTladW9JN1RaQ19uUWFOal9KMkJQQ3FsN1RBNFROUmZiMk9hWDBtUHRyTjN0cTJJMWtQNjFiYVo4UQ?oc=5,,2026-06-10T08:07:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,4910902561908c13,"High Court halts Negeri Sembilan DKU meeting, bars chiefs from removing secretary Raja Norazli. High Court halts Negeri Sembilan DKU meeting, bars chiefs from removing secretary Raja Norazli&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNYVpmU3JMaUEzMVVxaHo4NFNIYnU0SE5iN2RNR0RkSU40WFhjTktQcXhkYk5LZ2JOVnc3TDJlVWw3MUtCR2NlT0Y4NjBZcS0tMHBSakRLZDJJRm5Cd1FvVFhTeXVzaUlmVnZPSnFhZkhNZk9BcUFuclZRX2hWU1RQcU9XTFZlWjhjSmVnT2dRbFdRRk0zUGpWY1YwZTVScUZPeHA5TDJqQUJCSE9URkJHd3l1N01JSkR6WVFVUXpIamdfY1M2QXg5OWFZYUtDTlh5M2s5ODdfT0p3b3p5bDVHbHJacmtRUdIB6wFBVV95cUxNU2ZfcVdxYUsydUhWY0NmdE44bUZoYzZKSnEyaFUteE1MNGdCNjBDRWtERWZYenEtTWJWT0xmYXlNbHpUTXFJdnpxUlVmbzNyeHlaTFVxNUtiWVl1ZjFXeXRGOG16YjU2YWY5QzRjS0lSbU5nSGZENDZCc2R3WHREanE5eEJ5NGQwcFBnbU4yNEZ6WFBhN0U5WTBwQnBxQ2JzaURKMURLdFExTlJGNUdWM01EeDZxM2tVSF9xWV91SEQ4SUl5RV82TTFKQWJITTNBaXZxUjNyTnZmUk1SMXB0RjNqSXpOQkhVMUg0?oc=5,,2026-06-05T04:45:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,83df3cbc0451dc20,Former Terentang Assemblyman Tan Sri Mohd Yazid Baba Dies At 92. Former Terentang Assemblyman Tan Sri Mohd Yazid Baba Dies At 92&nbsp;&nbsp;Bernama,https://news.google.com/rss/articles/CBMiXEFVX3lxTE02b0EzQ0swc1E0SW14RlRzZ0JDSkVzV1NBVEJxNFFGUDhsMVpxX0hsSmZGWnBDeEdJandQT2N6a1BZME1ZSHV3SmZQVTR5bl9uTmV4Q1hYNTVqY2kz?oc=5,,2026-05-31T08:48:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,bb239ece6d6572c2,"On national Youth Day, Anwar announces RM5m allocation for Youth Council. On national Youth Day, Anwar announces RM5m allocation for Youth Council&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOMnZUUUpMamI5NUZPVXRIazVPb05kU2hvYlhYZ2h1Z282VWNIb1VQYmxRbUFGMGZneHF3ejhMUmxwSGFtR0otX2ZvNVJLWnlmSklQajVNdzA3OHpRbzgzcmhRbWN2NkJYbTZaWUd3ZldRdTlpSTM0RXVfU1dCVF9BdTZSMFduWFVhTXlvX2FFSDhPTkpQcFN3R2NxWWtYRDlnb0dNZnNQcFczenlGeG0tSjhxakJVU1poNlNTRk1fN1dCc0dJUmp3WtIBzgFBVV95cUxNNF80cVVCMENEQTJpOFU5Rjh6MVBodEt0MVNfTHhGMnNLdzhwQmluVEsxbjNrakhJdVZMcXQtcDhfWTZLMkVKNzAzdkVObmpVZzBjT0dWcVhzeng1TmF2Sy1qWTlFNDVTdDJFVkhETWNfMU93Q2JuWXpPdkpBMTVjS202RktKaDRaNjdSN3lFX3oyQWZyUlZLX3U1cUhEb2ZfV3htOWxwRlU5LXBBU3dBUVFVNXp5WHlsWHNaVmlyTDR4cDd1ckJkX0VNYTFDUQ?oc=5,,2026-05-15T07:00:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,a3cd200956717f0b,"Tuanku Muhriz is still Negeri Sembilan Ruler, Anwar says despite Melaka hotel proclamation. Tuanku Muhriz is still Negeri Sembilan Ruler, Anwar says despite Melaka hotel proclamation&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi4AFBVV95cUxNZmt5WE80d040clFvRC1qVE5NRFlkSUUzNS03Z2dQOEs5YXNQZ2tHZHJfMEtGbnNMRE96Qk1Xb3dOTFo1el82THFaQ2dPVnVxMmYzNWdzTmpoMGR3eFJXdjJZWjF4U2tBOVhKM0NJX3k0VzlPQXpncWEtSDVxT2tnTkVsNlBMNVhZcVpTN0lvN2x0anViWjljRkhwcm1SVkoxU0dfb2cwWFgteXlfc3hWZ3NfWE1XbXBKellIS3lKZEVxRG5sY2JRTUhpdHJudDNKMWd0bnFzLVBjcGhCLS1JbNIB5gFBVV95cUxNRENwUFk3RWtlbUVMcUVMTTlBM2Z5cTA5NmlJOEFkYmxhQlpTU01WRGttR09EeGlTM1dpT3pUb3EwTlY4ZjdVaEJBemxHa2JCbnFyRWRTNHd2bjdkazZiREU4U2FCY1dFNTJxMFFaNXpOQld4TUJURUQ1aUY3bEN3ekFIRFdXeXBMcWRNWDk0alVGbGxqQ3RxODd4QUFJYTByVGNfSlRDRWJLMHBPY21JX2VMdTNEZ1haUFBnOUdKMkpjcFNhNGNhUGZSczJTTDhKbmVzcmk4V3VQSGdGUktDZXlXb0g0Zw?oc=5,,2026-06-05T07:37:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,e9ba0f8b0e2fc0db,"Palace declares Melaka hotel ceremony to proclaim Negeri Sembilan Ruler void, strips Nadzaruddin of hereditary title. Palace declares Melaka hotel ceremony to proclaim Negeri Sembilan Ruler void, strips Nadzaruddin of hereditary title&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMigwJBVV95cUxPMHp1bjNvcUJnMGpiOXdZVFBYc2Yzai15eFh3M1A2dldDSHhWQVdyRkVhR0M1YXBpUXdPa3dSUHZBWFo0eEJwUnpaVGpHXzlaWE9jaUd0M2dTUGZtQkdlWFZTWXdnOW90NHpTRUt4c0F2RmFIdDg3Q1o3amVTT3BtemhOQVVKb3FLTk12RG1mcS1PODh5WVFRQlVBRUZ3NjRaMF85bXY4eV9fbjFjbll0Z0JOTnd4ZUVZcTRSZV9wS2ZXYjh2eDgzNTJkRTd6dlFxTkFETjgzWXVZSzVBVFBXWU5fVzl5Tm9Gc3VrV3hiTXJmM0ZOSktmNDRSNE9jSjFmbVRN0gGIAkFVX3lxTE1UYWJ4bkcyM3RqSF9tU0R5a3V3U0c2dDVpcVE0TWg3U29ZM2ZGNlhabk91bDhNTzhIbFlQcUVNS1NjcmQwVlVOZG5SbEpyNnhSNV9IdGZXOUdackNGRmRYYVZpc1U1V2NJWkUxSVNNSU1ib2JxOXB1bzFPeDNMbWw2TzFkR01zYVI4bzRWUWxPTlNaZ2U4RHpSX3BhcW1lNE51NXEwLURLbFI5MnB4X2tzTW9wRlhrUmM0WXZyWWZ1QUx4NGd5ejV6YVYyek5JT1BxUVFmYWRXSmRKS2lGSnZfdkpEenJZdHdyNDhlZzNTV093N2Rnc3V0SGxtSDl6SWJVcmFKYWpvYw?oc=5,,2026-06-09T12:19:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,9bd3e867ea198086,Tunku Zain named new Tunku Panglima Besar of Negeri Sembilan. Tunku Zain named new Tunku Panglima Besar of Negeri Sembilan&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMiugFBVV95cUxQN0hIUjFBQlQyVTEtSHhJRmMxR3FGVkhrRFpLNC12ZGRjLWROQmYwa0JoTDhZcl9pV3Z4dU1qLXVudExpWGNkZVVTdHRwSXIxc3FvMnRTa3o1TERzRGtFZ0xGX1I2ZGhBdWZweGM5TzJFUkJ0WUhTdnVPLWp4dXRZQ3hBNkFsTFpoMXNMb1dxR1dpRlRlRERwWWpSNTFXRzlnZHlvc1o5R08wN2tEYjdPNDdBNW4xTEZoRFHSAb8BQVVfeXFMTmVBOGh3anA1Tk9CYUR0VkduRnp0X1ZlaFdVbjhDSGk2LTJfclpQOFNsTENabE5KTnRoTk5JYnNkWE02SWpyaUl2WGJjYXd4U1JRRC1NOW0zYXdHOFk1dXZZYnpDVnJfaGc4M1l3YWRpR19HSjltMWduaWUxeXhCNVVHQTNwNHNsR3BiX1ZGVGpqX2VIVllKeTdlMmlYUTNrRnJ1NVhtdC1tempZR28yNThVdzluQWtBaFpxVEdiVjg?oc=5,,2026-06-11T04:32:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,4e39ec9120665d22,"Mahsuri Foods Unveils New 45,000sq m Facility In Enstek. Mahsuri Foods Unveils New 45,000sq m Facility In Enstek&nbsp;&nbsp;BusinessToday Malaysia",https://news.google.com/rss/articles/CBMioAFBVV95cUxPNVFDVTZ2eXZjVHAxTVdwcHhfbWE5YmtDZm9Ub0Z6Z3pFREYtWTFtVlZuOVMtTXlWZ01hRnFHV1lja2RaT0d6MEU1U0JHUWY3ZmxiU3lHQllLOVVQc2s4M2s4RmVxNlpGVVU5Wm1IZEVDNzRwWEhiakVnN1RiOHZjY2ZTcDc5Y0oxUHdqbmZYS3lQT0ZJdlhYbjl5RWlLN241?oc=5,,2026-05-23T07:00:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,3097495c5710ec0f,"Muslims nationwide mark Aidiladha with prayers, royal attendance across states. Muslims nationwide mark Aidiladha with prayers, royal attendance across states&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNd2R5R1JIT3RsbnE3UldoRTFDcFBoM2xOU3VwVnhDWHdUZW83SEhkcC1LdTZhazBUc3ZxVF9LNng5dlNxTnkyeGNYZHBRZHgtdmx0RE9IYjJ4TjRjS2FGQk9MVDNJQmVuUFVqRjU5dE1iZFctZkw0SUw5WGs3TGpnYmRwdjZzdFBRT1lTa3NEbGhIWUppUWxhbFJRMm5yaVVIeGdSdHkwUnNYa1FIaHdBSWJIN1pPZ0llV24xdWZZWktrY3ZldG10RmRhcWxVRG1u0gHWAUFVX3lxTE4tLW5pMVA4YVdEVVZCUUZSSTljcUJoa3dYbHZTVkF0TmRMWF8xZkVCOGo5S0dZTEJWX2tkYVptUzZCN2o1SklHYktvdkgzOVhZSVZLNXhrei1hbnI5QXRXUjdDQm54aEpwWFd4SzlNbnZ6M1h3VDlzSWYwSzdpUVZfZllOOXMxbzd0c1o0dmx3X2lWYUJQN0lDS09ocVZWbkRZUjJNa25FSFZCbUtBQ0k0bXRQY1M3ZjVUaFo3MTZ3TlRjLVdibXl0MVlhYjBzamV0WG0xRmc?oc=5,,2026-05-27T07:00:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,c5e97a6b2c6938ab,‘Keep it clean’: Anwar demands transparency and discipline as twin state polls begin. ‘Keep it clean’: Anwar demands transparency and discipline as twin state polls begin&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMixgFBVV95cUxORU9hT3Z6YjhSV3hLLVpEc1ptaWYySm1rbExLOTVUNFJyY1NlZTZuSHgwNnBHdU9NM3pLTnU4NTJRUW56ZFVhQnpaQkhMUDNtZ21JWmhyT2VpdWZKS3AyZjBVR0ZOTngtWWpfMmNxZXdsd1N2QkZQUkhQWmgtdlk1TndyemkxMXlvMXVqT3pyNG1BRDh3YUI1eTg1M0RLWXcwRUtHbkdFUHFYWi1udGM2bktGX01BLUlWZjJldTNFZFNudFdablE?oc=5,,2026-06-12T10:41:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,233af2295db143f0,Negeri Sembilan UMNO wants BN to contest all 36 seats in state polls. Negeri Sembilan UMNO wants BN to contest all 36 seats in state polls&nbsp;&nbsp;The Malaysian Reserve,https://news.google.com/rss/articles/CBMisgFBVV95cUxPOU41YXhRdk9ydXFOdlFweS1OazZHc1Z4bHF2MXVRMHZjOEx0WmFWQlYwSklfZ1l6ZXUwUFdJaDVuSG4yS2ZjY2NndTRuQVJUYXJ0MWU1RExraWtfcHBDMUZzeXp0Wk1TVU9ZWks5OHkzc2Jfa3h6dnFkRW5PVTZQNjBHQl9xNjVfZkRqVW11VlM0UTMxSXRveEt1ODBtQ0owR2o4dm9NckpnNHY2cEJpUEdR?oc=5,,2026-06-06T09:53:17+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,5dafe75035f2aa21,State Secretary’s Office: Only Negeri Sembilan ruler can appoint or remove DKU secretary. State Secretary’s Office: Only Negeri Sembilan ruler can appoint or remove DKU secretary&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPcUc0LTdjZEJYVXpFZ2lpb3dpZWJjUG9xLWZEbjBGWWJxcGJsRGlPdUVEajVtUlltZFdGdjg4aWNzbnFRbllaakl0WTdiSi1iQ1VWTHZhc0VYeDhOMG5QUlVCUDRHdUI5TEMwcXljMDFGenEzTWlBbzRwZXZyYWFtT2JxSzBhcGVFUEF2RnF1U0VHSnp2cUthazV6ZWdyMWxpd2dKSzloYlp6VV83UXdJdTV6Zkg0VmxtSUlwSy1LQjRzZGVZZl9SRGlDTlREZHdGQXM0cWEyeXl6c1h40gHiAUFVX3lxTE14MTRKdjBxQXAzUEpqTi1wa2ZTX2tDUGhkVzN0ZWpLQUp6WGJIZW9kdTJvd2huZzgwZXpnTkFISnJZaXktaEtBVW4wcUxWc3YxRk11a0FoelNWUjVNeFJsOGM2c2M2eEJCM1U0eG5Bb0VBUVQ2Qy1ubTlINDdxYWg1V3NRR0NUS2Vxc3gtTHZUdGF2aEpNclVxM3p3TlBIaERzaXlIdjBobkQ5VE0yQWRwanV4ZWFCX3FUWURZV2lESHUtaENQaWhPQ0ZIMWpqbC1XWEk5WEFBcklJUmNDU19YQWc?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
news,post,361e88ce15e54adb,Speculation grows over renewed PAS–Umno ties after Hadi Awang confirms leaders met. Speculation grows over renewed PAS–Umno ties after Hadi Awang confirms leaders met&nbsp;&nbsp;Yahoo News Malaysia,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPOENreXNHblJnNHpXcFo1TVc5YnNrN2NiRWxYbDVtcklXeTNqT1ZweXBla2xzTW5WdG5hSXhUazRzdmxyYzVsZzJBZnRYZVZueGNuRzIwUEhyYTk1cWNkVk9FbS1pd0ZJYkZxX0Vuc01qRzdSaVpsVHlOMWZFcFd5MXdTdnliWllH?oc=5,,2026-06-05T03:16:00+00:00,0,0,0,0,0.0,0,IS2,bm,islam,Islam / PAS / Harakah,news.google.com,islam,"masjid OR pondok OR tahfiz OR JAKIM ""Negeri Sembilan"" when:30d",google_news_rss,,,
