Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,video_url,media_type,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7659394868476710152,"Esok, 7 Julai 2026, proses pengundian awal akan berlangsung melibatkan anggota Polis Diraja Malaysia (PDRM) dan petugas pilihan raya di DUN Maharani. 

Proses pengundian akan diadakan di Dewan Taman Perumahan PDRM Muar. Insya-Allah, saya juga akan berada di sana untuk bertemu dan menyantuni para pengundi awal.

Kepada semua pengundi awal, saya menyeru agar hadir lebih awal dan pastikan kad pengenalan dibawa bersama bagi melancarkan proses pengundian.

Datanglah ke pusat mengundi dengan fikiran yang tenang dan buatlah pilihan yang terbaik demi masa depan DUN Maharani. 

Pilihlah calon yang benar-benar bersedia untuk berkhidmat, mendengar suara rakyat dan memperjuangkan kepentingan semua.

Saya dengan rendah hati merayu kepada seluruh pengundi awal di DUN Maharani agar memberikan peluang dan mandat kepada saya untuk berkhidmat. 

Saya membawa misi yang besar untuk membangunkan Maharani yang lebih maju, sejahtera dan berdaya saing bukan sahaja para infra tetapi pada pembangunan rakyatnya. 

Saya tekad untuk membangunkan modal insan dengan melahirkan masyarakat yang berilmu, berkemahiran, berakhlak dan mempunyai peluang untuk terus maju di DUN Maharani. 

Saya yakin sudah tiba masanya untuk kita membawa perubahan. 

Bersama kita jaga Maharani. Bersama kita jaga Johor.

Terus Berbakti, Maharani Sejahtera.

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7659394868476710152,,,positive,2026-07-08 15:35:17.261398+00:00,372,19,16,2470,0.9993288397789001,431,https://www.tiktok.com/@anuarhayan/video/7659394868476710152,video,,positive,0.9977627992630005,malay,Malay/Bumiputera,Unknown,0.0,happy,0.062445275485515594,0.04106946662068367,0.4440748691558838,0.0281198900192976,0.26896071434020996,0.027593687176704407
tiktok,post,7659290004157500690,"Bismillahirrahmanirrahim. 

Dengan izin Allah, kami melancarkan Halatuju Maharani Sejahtera daripada Perikatan Nasional N.15 Maharani yang kami namakan M.A.H.A.R.A.N.I.

Merangkumi beberapa segmen yang melibatkan pendidikan, anak muda, hospitaliti, kebajikan dan ekonomi tempatan. Dari M.A.H.A.R.A.N.I untuk Maharani.

Jom bersama kami realisasikan agenda ini demi kesinambungan Maharani yang lebih baik.

Sekiranya Perikatan Nasional diberikan peluang sekali lagi di Maharani, Tawaran M.A.H.A.R.A.N.I ini akan diusaha dan diperjuangkan demi kepentingan penduduk Maharani yang saya kasihi.

Maharani Sejahtera!

---
ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera #BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7659290004157500690,,,positive,2026-07-08 15:35:17.578011+00:00,179,2,5,1420,0.9994057297706603,200,https://www.tiktok.com/@anuarhayan/video/7659290004157500690,video,,positive,0.9980190992355347,malay,Malay/Bumiputera,Unknown,0.0,love,0.07207752019166946,0.04470360651612282,0.03508616238832474,0.07506537437438965,0.6927127242088318,0.03348308801651001
tiktok,post,7659217210044321042,"5 HARI LAGI

Tahukah anda? Peratusan keluar mengundi untuk DUN N.15 Maharani pada Pilihan Raya Negeri (PRN) Johor Ke-15 (2022) adalah 55.8%.

Mengambil kira kekangan semua faktor ketika itu yang masih dalam fasa pemulihan selepas serangan covid19, kemungkinan itu menjadi faktor utama peratusan keluar mengundi kurang memberangsangkan.

Untuk PRN16 kali ini, saya menyeru kepada semua warga dan anak-anak Maharani yang merantau agar pulang mengundi menunaikan tanggungjawab sebagai rakyat Malaysia yang mengamalkan demokrasi.

ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera #BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7659217210044321042,,,negative,2026-07-08 15:35:17.920355+00:00,97,5,6,969,0.005885857343673695,117,https://www.tiktok.com/@anuarhayan/video/7659217210044321042,video,,negative,0.9803804755210876,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.09575781226158142,0.1897938847541809,0.06088247522711754,0.03518485277891159,0.042685702443122864,0.3744567334651947
tiktok,post,7659056408566025490,"Kalau nak merasai asam pedas yang sedap di Muar, antara lokasi yang boleh anda singgah ialah Medan Selera Tanjung Emas. 

Tadi saya singgah di sini sambil bertemu dan bersembang dengan masyarakat.

Seronok dapat duduk bersembang, bertanya khabar dan mendengar pelbagai cerita. 

Terima kasih kepada semua yang sudi menegur dan meluangkan masa untuk berbual. Semoga kita dapat bertemu lagi, insya-Allah.

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7659056408566025490,,,positive,2026-07-08 15:35:18.211300+00:00,107,4,2,1130,0.9994001328945159,124,https://www.tiktok.com/@anuarhayan/video/7659056408566025490,video,,positive,0.99800044298172,malay,Malay/Bumiputera,Unknown,0.0,love,0.10615652799606323,0.05229886248707771,0.18937252461910248,0.04616275057196617,0.46346500515937805,0.04340635612607002
tiktok,post,7659054512534998290,"‎إِنَّا لِلَّهِ وَإِنَّا إِلَيْهِ رَاجِعُونَ

Hari ini saya turut hadir solat jenazah buat Allahyarham Haji Shahdan bin Shuib di Masjid Al Istiqamah, Kampung Parit Bulat.

Allahyarham bukanlah orang asing bagi saya. Kampung Parit Bulat merupakan kampung halaman saya, dan Allahyarham merupakan antara insan yang cukup rapat serta banyak saya kenali sejak sekian lama.

Pemergian beliau pastinya meninggalkan kesan yang mendalam buat keluarga, sahabat handai dan seluruh masyarakat yang mengenalinya.

Marilah kita sama-sama mendoakan agar Allah SWT mengampunkan segala dosa Allahyarham, menerima segala amal kebajikannya, meluaskan kuburnya, menerangi alam barzakh serta menempatkannya dalam kalangan hamba-hamba-Nya yang beriman dan beramal soleh.

Semoga seluruh ahli keluarga diberikan kekuatan, ketabahan dan kesabaran dalam menghadapi ujian ini.

Al-Fatihah.",https://www.tiktok.com/@anuarhayan/video/7659054512534998290,,,positive,2026-07-08 15:35:18.554206+00:00,90,1,0,1122,0.999299943447113,102,https://www.tiktok.com/@anuarhayan/video/7659054512534998290,video,,positive,0.9976664781570435,malay,Malay/Bumiputera,Unknown,0.0,love,0.048890311270952225,0.06079802289605141,0.07436531037092209,0.1845063418149948,0.531559407711029,0.047284554690122604
tiktok,post,7659055370635201810,"‎إِنَّا لِلَّهِ وَإِنَّا إِلَيْهِ رَاجِعُونَ

Menziarahi kematian Allahyarhamah Zainon binti Abu di Kampung Parit Bergelen, Parit Yusof bagi menyampaikan salam takziah.

Allahyarhamah merupakan sepupu kepada isteri saya. Pemergian beliau pastinya amat dirasai oleh seluruh ahli keluarga dan insan yang mengenalinya.

Marilah kita sama-sama mendoakan agar Allah SWT mengampunkan segala dosa Allahyarhamah, menerima segala amal kebajikannya, meluaskan kuburnya, menerangi alam barzakh serta menempatkannya dalam kalangan hamba-hamba-Nya yang beriman.

Semoga seluruh ahli keluarga diberikan kekuatan, ketabahan dan kesabaran dalam menghadapi ujian ini.

Al-Fatihah.",https://www.tiktok.com/@anuarhayan/video/7659055370635201810,,,positive,2026-07-08 15:35:18.878802+00:00,85,63,2,1246,0.997887098789215,162,https://www.tiktok.com/@anuarhayan/video/7659055370635201810,video,,positive,0.9929569959640503,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.04182739928364754,0.07491014152765274,0.029003050178289413,0.6345464587211609,0.13859328627586365,0.04044809937477112
tiktok,post,7659014622468508946,"“Ustaz, semoga menang nanti.”

“Ustaz, kalau Allah SWT takdirkan ustaz menang, jangan lupa kami.”

“Ustaz, nanti tolong tengok-tengoklah kami peniaga di sini.”

Itulah antara kata-kata yang saya terima ketika menyantuni para peniaga dan pengunjung di Pasar Tani Stadium Sultan Ibrahim, Muar pagi ini. 

Sejujurnya, setiap ucapan itu saya anggap sebagai satu amanah. Di sebalik doa dan sokongan yang diberikan, terselit harapan agar seorang wakil rakyat sentiasa dekat dengan masyarakat, mendengar suara mereka dan tidak melupakan mereka selepas pilihan raya.

Setiap kali bertemu masyarakat, saya juga akan menyebut bahawa saya datang membawa legasi khidmat yang telah dibina oleh mantan ADUN Maharani, Cikgu Haji Abdul Aziz bin Talib.

Segala perkara yang baik telah beliau laksanakan akan saya teruskan, manakala apa yang masih boleh ditambah baik akan saya usahakan demi manfaat rakyat DUN Maharani.

Namun, saya juga sedar bahawa setiap pemimpin perlu mempunyai misi dan matlamat sendiri. 

Sekiranya diberikan mandat, saya ingin membawa DUN Maharani terus maju dengan mengutamakan kebajikan rakyat, pembangunan yang seimbang serta khidmat yang sentiasa dekat di hati masyarakat.

Saya juga bukan orang luar. Saya anak jati Kampung Parit Bulat dan rumah saya juga berada di DUN Maharani. Sebab itu saya memahami denyut nadi masyarakat di sini kerana inilah tempat saya membesar dan inilah kampung halaman saya.

Insya-Allah, saya akan terus bersama masyarakat, mendengar suara rakyat dan berusaha menjadi wakil rakyat yang sentiasa boleh didekati, bukan hanya ketika musim pilihan raya, tetapi sepanjang masa.

Doakan saya. 

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7659014622468508946,,,negative,2026-07-08 15:35:19.191460+00:00,127,0,3,1103,0.00487082004547118,141,https://www.tiktok.com/@anuarhayan/video/7659014622468508946,video,,negative,0.9837639331817627,malay,Malay/Bumiputera,Unknown,0.0,love,0.030842546373605728,0.01602422632277012,0.033318910747766495,0.02993987686932087,0.7944542169570923,0.02784065157175064
tiktok,post,7658967101000011016,"Sorotan video ketika saya menyantuni masyarakat di Pasar malam Parit Amat.

Alhamdulillah, penerimaan daripada masyarakat cukup baik. Terima kasih kepada semua yang sudi bertegur sapa, bersalaman, berkongsi pandangan dan memberikan kata-kata semangat.

Dalam kesempatan tersebut, saya juga menyeru seluruh pengundi agar keluar menunaikan tanggungjawab pada 11 Julai 2026.

Setiap undi amat bermakna dalam menentukan masa depan DUN Maharani.

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7658967101000011016,,,positive,2026-07-08 15:35:19.508884+00:00,477,79,18,3849,0.9994033336639403,612,https://www.tiktok.com/@anuarhayan/video/7658967101000011016,video,,positive,0.9980111122131348,malay,Malay/Bumiputera,Unknown,0.0,love,0.04943684861063957,0.023661451414227486,0.0990273505449295,0.026293473318219185,0.5399487018585205,0.03739435598254204
tiktok,post,7658881990338432274,"“Semoga ustaz menang je lah.”

Terima kasih abang-abang rider penghantar makanan atas sokongan dan semangat yang diberikan kepada saya. 

Insya-Allah, sama-sama kita mengundi calon nombor 1 dalam Pilihan Raya Negeri Johor DUN Maharani nanti. 

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7658881990338432274,,,positive,2026-07-08 15:35:19.846444+00:00,191,78,11,1719,0.9994020640850066,297,https://www.tiktok.com/@anuarhayan/video/7658881990338432274,video,,positive,0.9980068802833557,malay,Malay/Bumiputera,Unknown,0.0,love,0.029463786631822586,0.019364362582564354,0.13953374326229095,0.024943141266703606,0.6225427389144897,0.025902200490236282
tiktok,post,7658841600440667399,"6 hari lagi menuju Pilihan Raya Negeri Johor.

Buat seluruh pengundi DUN Maharani, inilah masanya untuk kita menentukan hala tuju DUN Maharani dan Negeri Johor bagi lima tahun akan datang.

Kepada anak-anak Maharani yang berada di perantauan, saya merayu agar dapat pulang menunaikan tanggungjawab sebagai pengundi pada 11 Julai 2026.

Satu undi anda amat bermakna. Jangan sia-siakan hak yang telah diberikan. Marilah kita bersama-sama keluar mengundi dan menentukan masa depan DUN Maharani.

Bagi yang masih belum mengetahui lokasi pusat mengundi atau nombor saluran mengundi, bolehlah membuat semakan melalui pautan yang saya sertakan di ruangan bawah.

https://mysprsemak.spr.gov.my/semakan/daftarPemilih

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7658841600440667399,,,positive,2026-07-08 15:35:20.206809+00:00,72,2,4,650,0.9961060047149657,84,https://www.tiktok.com/@anuarhayan/video/7658841600440667399,video,,positive,0.9870200157165527,malay,Malay/Bumiputera,Unknown,0.0,love,0.04684678465127945,0.04716312140226364,0.12192950397729874,0.036896102130413055,0.41444218158721924,0.038526542484760284
tiktok,post,7658903381993360648,"Buat semua pengundi di DUN Maharani, bila masuk ke bilik mengundi nanti, jangan lupa…

✅Pangkah Calon Nombor 1
✅Pilih Ustaz Anuar Hayan

Insya-Allah, setiap undi dan sokongan daripada anda amat bermakna buat masa depan DUN Maharani yang sejahtera. 

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera
#BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7658903381993360648,,,positive,2026-07-08 15:35:20.583545+00:00,694,94,25,11600,0.998713719844818,929,https://www.tiktok.com/@anuarhayan/video/7658903381993360648,video,,positive,0.995712399482727,malay,Malay/Bumiputera,Unknown,0.0,love,0.07111645489931107,0.03792805224657059,0.25783348083496094,0.041054315865039825,0.48152485489845276,0.02545935846865177
tiktok,post,7658839526248402194,"Dalam fasa pertengahan kempen pilihanraya ini agak mencabar kerana saya dan pasukan sedaya upaya memaksimumkan santunan kami kepada masyarakat Maharani.

Jadual hari ini agak padat menyantuni pelbagai lapisan masyarakat dimulai dengan bersama-sama anak muda dalam tayangan big screen piala dunia.

Saya berharap anda semua terus memberi sokongan yang padu kepada kami, doakan kami kekal semangat dan diberi kesihatan yang baik.

ANUAR HAYAN
Calon No.1
N15 Maharani

""Terus Berbakti, Maharani Sejahtera""

#AnuarHayan #TerusBerbakti
#MaharaniSejahtera #BerkatPrihatinSejahtera 
#JomJagaMaharani",https://www.tiktok.com/@anuarhayan/video/7658839526248402194,,,positive,2026-07-08 15:35:20.889336+00:00,56,0,4,835,0.9994021356105804,68,https://www.tiktok.com/@anuarhayan/video/7658839526248402194,video,,positive,0.9980071187019348,malay,Malay/Bumiputera,Unknown,0.0,happy,0.03720545396208763,0.08416056632995605,0.6767355799674988,0.021643849089741707,0.09371830523014069,0.024870900437235832
tiktok,post,7658119254784380168,"Sunset @ Muo

#AnuarHayan #TerusBerbakti #MaharaniSejahtera #berkatprihatinsejahtera",https://www.tiktok.com/@anuarhayan/video/7658119254784380168,,,neutral,2026-07-08 15:35:21.226458+00:00,234,17,9,2051,0.5,280,https://www.tiktok.com/@anuarhayan/video/7658119254784380168,video,,neutral,0.8654700517654419,english,Mixed/Urban,Unknown,0.0,love,0.09997273236513138,0.03833233565092087,0.23352015018463135,0.04861149564385414,0.42205724120140076,0.02677321247756481
tiktok,post,7658118789099343112,"MAXX SPORT ZONE
Parit Bakar

#AnuarHayan #TerusBerbakti #MaharaniSejahtera #berkatprihatinsejahtera",https://www.tiktok.com/@anuarhayan/video/7658118789099343112,,,neutral,2026-07-08 15:35:21.535810+00:00,48,6,4,692,0.5,64,https://www.tiktok.com/@anuarhayan/video/7658118789099343112,video,,neutral,0.8929237723350525,english,Mixed/Urban,Unknown,0.0,love,0.10294009000062943,0.03673249110579491,0.175247922539711,0.0518951341509819,0.4202674329280853,0.03131590783596039
tiktok,post,7658118219579870471,"Semangat Orang Muda Muo

#AnuarHayan #TerusBerbakti #MaharaniSejahtera #berkatprihatinsejahtera",https://www.tiktok.com/@anuarhayan/video/7658118219579870471,,,neutral,2026-07-08 15:35:21.869398+00:00,155,36,6,1506,0.5,212,https://www.tiktok.com/@anuarhayan/video/7658118219579870471,video,,neutral,0.8672734498977661,english,Mixed/Urban,Unknown,0.0,love,0.06936898827552795,0.040617406368255615,0.32757455110549927,0.03953694552183151,0.406583696603775,0.021741339936852455
tiktok,post,7658107605981646098,,https://www.tiktok.com/@anuarhayan/video/7658107605981646098,,,neutral,2026-07-08 15:35:22.206514+00:00,97,2,8,1009,0.5,117,https://www.tiktok.com/@anuarhayan/video/7658107605981646098,video,,neutral,0.0,unknown,Unknown,,0.0,neutral,0.0,0.0,0.0,0.0,0.0,0.0
tiktok,post,7658082840642358546,"Bersama-sama dr sam pengerusi Perikatan Nasional 

#AnuarHayan #TerusBerbakti #MaharaniSejahtera #berkatprihatinsejahtera",https://www.tiktok.com/@anuarhayan/video/7658082840642358546,,,neutral,2026-07-08 15:35:22.506092+00:00,1702,49,45,15300,0.5,1949,https://www.tiktok.com/@anuarhayan/video/7658082840642358546,video,,neutral,0.9123579859733582,english,Mixed/Urban,Unknown,0.0,love,0.08430751413106918,0.035680655390024185,0.21687571704387665,0.04550960659980774,0.4035611152648926,0.0306271780282259
tiktok,post,7657159905773669640,"Al fatihah dibaca, moga-moga Al Marhum ditempatkan di syurga allah bersama orang-orang yang soleh solehah, Aminnn..
##anuarhayan #perikatannasional #maharanisejahtera #terusberbakti #calonno1",https://www.tiktok.com/@anuarhayan/video/7657159905773669640,,,neutral,2026-07-08 15:35:22.857634+00:00,117,1,1,1487,0.5,133,https://www.tiktok.com/@anuarhayan/video/7657159905773669640,video,,neutral,0.5581487417221069,english,Mixed/Urban,Unknown,0.0,love,0.06576913595199585,0.02654917910695076,0.1639890968799591,0.036012448370456696,0.6474876403808594,0.017187895253300667
