Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,crawl_source,sentiment_label,sentiment_confidence,emotion_primary,is_news,is_social,mentions_pas,mentions_bersatu,narrative_split,narrative_solo,geo_johor,geo_melaka,geo_ns,date_parsed,in_event_window
tiktok,comment,7587736613904583956_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@fuadmarsum/video/7587736613904583956,7.587736613904584e+18,neutral,2026-06-10 21:36:35.247172+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:35.247172+00:00,True
tiktok,comment,7587736613904583956_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@fuadmarsum/video/7587736613904583956,7.587736613904584e+18,neutral,2026-06-10 21:36:35.247219+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:35.247219+00:00,True
tiktok,comment,7649539090894900500_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@zoro_zz13/video/7649539090894900500,7.6495390908949e+18,neutral,2026-06-10 21:36:35.545900+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:35.545900+00:00,True
tiktok,comment,7649539090894900500_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@zoro_zz13/video/7649539090894900500,7.6495390908949e+18,neutral,2026-06-10 21:36:35.545938+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:35.545938+00:00,True
tiktok,comment,7647717101968346388_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@harakahdailyhd/video/7647717101968346388,7.647717101968346e+18,neutral,2026-06-10 21:36:35.835449+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:35.835449+00:00,True
tiktok,comment,7647717101968346388_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@harakahdailyhd/video/7647717101968346388,7.647717101968346e+18,neutral,2026-06-10 21:36:35.835490+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:35.835490+00:00,True
tiktok,comment,7400102141618146576_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@lan_kelana/video/7400102141618146576,7.400102141618146e+18,neutral,2026-06-10 21:36:36.158268+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:36.158268+00:00,True
tiktok,comment,7400102141618146576_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@lan_kelana/video/7400102141618146576,7.400102141618146e+18,neutral,2026-06-10 21:36:36.158294+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:36.158294+00:00,True
tiktok,comment,7647784102854282504_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@theeditorsnews/video/7647784102854282504,7.647784102854282e+18,neutral,2026-06-10 21:36:36.439036+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:36.439036+00:00,True
tiktok,comment,7647784102854282504_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@theeditorsnews/video/7647784102854282504,7.647784102854282e+18,neutral,2026-06-10 21:36:36.439076+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:36.439076+00:00,True
tiktok,comment,7606890067566546194_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@muafakat.nasional_my/video/7606890067566546194,7.606890067566546e+18,neutral,2026-06-10 21:36:36.772640+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:36.772640+00:00,True
tiktok,comment,7606890067566546194_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@muafakat.nasional_my/video/7606890067566546194,7.606890067566546e+18,neutral,2026-06-10 21:36:36.772666+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:36.772666+00:00,True
tiktok,comment,7396503377590406401_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@lan_kelana/video/7396503377590406401,7.396503377590406e+18,neutral,2026-06-10 21:36:37.079357+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:37.079357+00:00,True
tiktok,comment,7396503377590406401_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@lan_kelana/video/7396503377590406401,7.396503377590406e+18,neutral,2026-06-10 21:36:37.079409+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:37.079409+00:00,True
tiktok,comment,7632224172214619413_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@nk360_/video/7632224172214619413,7.632224172214619e+18,neutral,2026-06-10 21:36:37.352439+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:37.352439+00:00,True
tiktok,comment,7632224172214619413_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@nk360_/video/7632224172214619413,7.632224172214619e+18,neutral,2026-06-10 21:36:37.352451+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:37.352451+00:00,True
tiktok,comment,7647755164727725332_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@umno.platinumhillcondo/video/7647755164727725332,7.647755164727725e+18,neutral,2026-06-10 21:36:37.695528+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:37.695528+00:00,True
tiktok,comment,7647755164727725332_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@umno.platinumhillcondo/video/7647755164727725332,7.647755164727725e+18,neutral,2026-06-10 21:36:37.695571+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:37.695571+00:00,True
tiktok,comment,7640344194531200277_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@usmanellahi00/video/7640344194531200277,7.6403441945312e+18,neutral,2026-06-10 21:36:38.000543+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.000543+00:00,True
tiktok,comment,7640344194531200277_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@usmanellahi00/video/7640344194531200277,7.6403441945312e+18,neutral,2026-06-10 21:36:38.000580+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.000580+00:00,True
tiktok,comment,7643843191946448135_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@dayakcantik_official/video/7643843191946448135,7.643843191946448e+18,neutral,2026-06-10 21:36:38.308573+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.308573+00:00,True
tiktok,comment,7643843191946448135_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@dayakcantik_official/video/7643843191946448135,7.643843191946448e+18,neutral,2026-06-10 21:36:38.308613+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.308613+00:00,True
tiktok,comment,7635214907092241684_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@mixilminamunir/video/7635214907092241684,7.635214907092241e+18,neutral,2026-06-10 21:36:38.615241+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.615241+00:00,True
tiktok,comment,7635214907092241684_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@mixilminamunir/video/7635214907092241684,7.635214907092241e+18,neutral,2026-06-10 21:36:38.615289+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.615289+00:00,True
tiktok,comment,7629307309625249031_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@skutahub/video/7629307309625249031,7.629307309625249e+18,neutral,2026-06-10 21:36:38.922483+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.922483+00:00,True
tiktok,comment,7629307309625249031_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@skutahub/video/7629307309625249031,7.629307309625249e+18,neutral,2026-06-10 21:36:38.922520+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:38.922520+00:00,True
tiktok,comment,7649588451259452679_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@thaqibshaker/video/7649588451259452679,7.649588451259452e+18,neutral,2026-06-10 21:36:39.213171+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:39.213171+00:00,True
tiktok,comment,7649588451259452679_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@thaqibshaker/video/7649588451259452679,7.649588451259452e+18,neutral,2026-06-10 21:36:39.213209+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:39.213209+00:00,True
tiktok,comment,7641820937536539924_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@501awani/video/7641820937536539924,7.64182093753654e+18,neutral,2026-06-10 21:36:39.545635+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:39.545635+00:00,True
tiktok,comment,7641820937536539924_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@501awani/video/7641820937536539924,7.64182093753654e+18,neutral,2026-06-10 21:36:39.545661+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:39.545661+00:00,True
tiktok,comment,7626458505028865298_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@mayana_muniappan/video/7626458505028865298,7.626458505028865e+18,neutral,2026-06-10 21:36:39.827412+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:39.827412+00:00,True
tiktok,comment,7626458505028865298_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@mayana_muniappan/video/7626458505028865298,7.626458505028865e+18,neutral,2026-06-10 21:36:39.827480+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:39.827480+00:00,True
tiktok,comment,7594878145208110343_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@negerifmofficial/video/7594878145208110343,7.59487814520811e+18,neutral,2026-06-10 21:36:40.158985+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:40.158985+00:00,True
tiktok,comment,7594878145208110343_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@negerifmofficial/video/7594878145208110343,7.59487814520811e+18,neutral,2026-06-10 21:36:40.159024+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:40.159024+00:00,True
tiktok,comment,7638053492455689492_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@soutulazim/video/7638053492455689492,7.638053492455689e+18,neutral,2026-06-10 21:36:40.449631+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:40.449631+00:00,True
tiktok,comment,7638053492455689492_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@soutulazim/video/7638053492455689492,7.638053492455689e+18,neutral,2026-06-10 21:36:40.449666+00:00,1,0,0,0,0.0,1,,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 21:36:40.449666+00:00,True
tiktok,post,7644796597590658325,"The Power of Recehan Anak Sekolah! 💸 Data OJK Q1 2026 mencatat tabungan pelajar se-Indonesia tembus Rp29,13 Triliun! Gimana ceritanya?

Keuangan (OJK) rilis kabar menarik soal kebiasaan menabung di kalangan pelajar Indonesia. Sampai Triwulan 1-2026, total simpanan di rekening pelajar tembus Rp29,13 triliun dari 59,03 juta rekening. Jumlah rekening tumbuh 1,25% secara tahunan, sinyal inklusi keuangan di kalangan pelajar makin meluas.

 Data ini disampaikan Kepala Eksekutif Pengawas Perilaku Pelaku Usaha Jasa Keuangan OJK Dicky Kartikoyono pada Minggu (24/5/2026). Capaian ini sejalan dengan Program KEJAR (Kemudahan Akses Keuangan Anak dan Remaja) yang sudah capai 88,36% dari target. Buat orang tua dan pelajar RI, kabar ini sinyal positif kebiasaan menabung sejak dini sudah jadi tren. 

Kalau dirata-rata, satu rekening pelajar punya saldo ~Rp493 ribu. Kebiasaan ini jadi modal penting buat generasi muda lebih melek finansial dan siap kelola uang di masa depan, terutama di tengah tantangan ekonomi rupiah lemah & inflasi yang terus menggerus daya beli.

Tag teman kamu yang hobi flexing tapi isi tabungannya kalah sama akumulasi anak SD! 💀 Coba absen, siapa di sini yang pas sekolah dulu tabungannya pernah sampai sejuta?
Sumber: Tws News 
#kontencom 
#kontencomxtws 
#tabungan 
#pelajar 
#mbg",https://www.tiktok.com/@cutmediaup/video/7644796597590658325,,,neutral,2026-06-10 19:26:53.680781+00:00,287000,19200,2516,6700000,0.0,375716,339648.0,,,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,2026-06-10 19:26:53.680781+00:00,True
tiktok,post,7618879677041511701,"Kenapa Pulau Kalimantan hampir tidak memiliki gunung berapi aktif, padahal Indonesia dikenal sebagai salah satu wilayah paling rawan letusan di dunia? Apa yang sebenarnya terjadi di bawah permukaan bumi pulau ini? Apakah Kalimantan benar-benar aman dari gempa dan aktivitas vulkanik, atau justru menyimpan rahasia geologi yang jarang diketahui? Temukan jawabannya dalam video ini. 
#kalimantan 
#borneo 
#gunungberapi 
#fyp 
#viral 
( REFRENSI ) 
• Hall, R. (2012). Late Jurassic to Recent Paleogeographic Reconstructions of Southeast Asia. Earth-Science Reviews, Vol. 113. (Menjelaskan evolusi tektonik Lempeng Sunda).

• Satyana, A. H. (2010). Crustal Setting of Kalimantan: A Synthesis. Proceedings of Indonesian Petroleum Association. (Membahas struktur kerak Kalimantan sebagai bagian dari kontinen Sundaland).

• Metcalfe, I. (2011). Tectonic Evolution of South-East Asia. Geological Society, London, Special Publications. (Analisis mengenai pergerakan lempeng dan berhentinya jalur subduksi di Kalimantan).

• Hamilton, W. B. (1979). Tectonics of the Indonesian Region. U.S. Geological Survey Professional Paper. (Referensi klasik mengenai pemetaan tektonik regional Indonesia).

• Satyana, A. H. (2014). New Constraints on the Geological Evolution of Kalimantan. Joint Convention Malang. (Penelitian terbaru mengenai sejarah magmatik dan tektonik Kalimantan).",https://www.tiktok.com/@notesid2026/video/7618879677041511701,,,neutral,2026-06-10 19:26:51.616362+00:00,69300,4819,861,1700000,0.0,91980,83221.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:51.616362+00:00,True
tiktok,post,7415453804075830533,Biar JJ berbicara🤭😁#kieylegend81 #jjsmooth60fps #trending #alightmotion #perikatannasional #tunmahathir #najibrazak #malaysia #kualalumpur,https://www.tiktok.com/@kielegendofficial/video/7415453804075830533,,,neutral,2026-06-10 19:26:55.143277+00:00,71500,1848,1068,1400000,0.0,88416,79800.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:55.143277+00:00,True
tiktok,post,7546106046381575430,"Rusdi Masse Mappasessu 'RMS' telah resmi ditetapkan menjadi Wakil Ketua Komisi III DPR RI. Rusdi menggantikan posisi yang sebelumnya diisi Ahmad Sahroni.
Penetapan itu dilakukan di ruang Komisi III DPR RI, Jakarta, Kamis (4/9/2025). Rapat penetapan itu dipimpin oleh Wakil Ketua DPR RI Sufmi Dasco Ahmad.

#rusdimasse #rms #dpr #nasdem",https://www.tiktok.com/@pedomanrakyat.com/video/7546106046381575430,,,neutral,2026-06-10 19:26:50.393518+00:00,48700,3541,2362,1400000,0.0,68603,64268.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:50.393518+00:00,True
tiktok,post,7535391079298764050,"Momen Oneng ngegas soal kinerja PTPN dinilai gak becus. Rieke Diah Pitaloka dari Komisi VI DPR RI Fraksi PDI Perjuangan tegas menyoroti buruknya manajemen Badan Usaha Milik Negara di sektor pertanian. Pernyataan ini bikin kamu mikir: kalau negara sudah pegang besar, tapi hasilnya rakyat yang rugi… gimana?  #RiekeDiahPitaloka #PTPN #KomisiVI #FraksiPDIPerjuangan #DPRRI #EvaluasiBUMN #KinerjaNegara #viraltiktok #fypchallenge",https://www.tiktok.com/@cari.tau.disini/video/7535391079298764050,,,neutral,2026-06-10 19:26:53.965960+00:00,24100,546,821,852700,0.0,33994,28507.7,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:53.965960+00:00,True
tiktok,post,7628447664908111125,"Satu pemimpin Rusia, empat era kepemimpinan Indonesia. 🇮🇩🇷🇺

Melihat kembali bagaimana Vladimir Putin berinteraksi dengan 4 Presiden RI memberikan gambaran nyata betapa kuatnya posisi tawar kita di mata dunia.

Beda gaya, beda pendekatan, tapi tetap satu tujuan: Kepentingan Nasional! 

Kira-kira, gaya diplomasi siapa yang menurut kalian paling berwibawa? Tulis di kolom komentar ya! 👇

#DiplomasiRI #IndonesiaRusia #PresidenRI #VladimirPutin #Geopolitik",https://www.tiktok.com/@netraldotcodotid2/video/7628447664908111125,,,neutral,2026-06-10 19:26:53.399485+00:00,15300,184,189,473000,0.0,20403,16708.0,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:53.399485+00:00,True
tiktok,post,7605156148408339732,"#reflyharun 
#roysuryo 
#rismonsianipar 
#drtifa 
#mk",https://www.tiktok.com/@great_fantasy/video/7605156148408339732,,,neutral,2026-06-10 19:26:49.692845+00:00,11300,451,808,822700,0.0,20786,15448.7,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:49.692845+00:00,True
tiktok,post,7649054062012386567,"Pas mengejutkan landskap politik tanah air apabila membuat ketetapan mengejut untuk menghentikan serta-merta kerjasama politik dengan rakan sekutunya dalam Perikatan Nasional (PN), Parti Pribumi Bersatu Malaysia (Bersatu).

Keputusan drastik itu dicapai dalam Mesyuarat Khas Jawatankuasa Kerja Pas Pusat yang diadakan hari ini bagi membincangkan hala tuju parti mendepani fasa politik baharu.",https://www.tiktok.com/@sinarharianonline/video/7649054062012386567,,,neutral,2026-06-10 19:26:50.737602+00:00,6905,1002,897,226200,0.0,11066,11826.2,,,crawl1_social_merged,,,,False,True,True,True,True,False,False,False,False,2026-06-10 19:26:50.737602+00:00,True
tiktok,post,7589977091815345428,"SISTEM DEAD HAND RUSIA YANG DI TAKUTI DUNIA

#deadhand #rusia #misteri #konspirasi #pyp",https://www.tiktok.com/@mistis_misteri/video/7589977091815345428,,,neutral,2026-06-10 19:26:53.115985+00:00,4458,199,63,201800,0.0,6738,5246.8,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:53.115985+00:00,True
tiktok,post,7373878218052341025,#fypシ #berandafyp #foryou #tkw #tkwhongkong #pmi #bmi #tki #viral,https://www.tiktok.com/@zaxura85/video/7373878218052341025,,,neutral,2026-06-10 19:26:52.836294+00:00,3966,219,146,71900,0.0,5050,4913.9,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:52.836294+00:00,True
tiktok,post,7360223056947612946,"Tan Sri Muhyiddin Yassin menggesa Perdana Menteri tidak mengambil sikap lepas tangan selepas Datuk Seri Ahmad Zahid Hamidi mengemukakan afidavit kepada mahkamah. 

Pengerusi Perikatan Nasional itu berkata sikap ditunjukkan Datuk Seri Anwar Ibrahim menggambarkan perpecahan di kalangan pemimpin kerajaan campuran. 

“Sudah retak, ini retak menanti belah. Bila tanya Perdana Menteri kata tidak tahu, maksudnya apa, hendak lepas tangan atau apa?

“Ini [menunjukkan] ketidaksatuan pemimpin kerajaan, sikap tidak bertanggungjawab, tetapi kamu Perdana Menteri. 

“Dalam apa situasi pun Perdana Menteri tidak boleh lepas tangan, kena betulkan keadaan,” katanya. 

Sumber FMT",https://www.tiktok.com/@beritapertiwi/video/7360223056947612946,,,neutral,2026-06-10 19:26:52.559217+00:00,2809,177,431,251900,0.0,5936,4707.9,,,crawl1_social_merged,,,,False,True,False,True,True,False,False,False,False,2026-06-10 19:26:52.559217+00:00,True
tiktok,post,7586912087733964052,"Isyarat politik dari Perlis kini semakin jelas nadanya tajam, sinis dan sarat dengan mesej tersirat. Di sebalik slogan “Perpaduan Perikatan Nasional”, realitinya hubungan PAS–BERSATU di negeri kecil itu dilihat semakin retak, malah berpotensi mencetuskan langkah drastic iaitu pembubaran Dewan Undangan Negeri (DUN).

PAS Perlis, baik di peringkat negeri mahupun pusat dikatakan cukup yakin bahawa BERSATU sebenarnya tidak mempunyai kekuatan akar umbi di Perlis. Lebih sinis, kemenangan BERSATU dalam pilihan raya lalu dilihat bukan hasil kekuatan sendiri sebaliknya bertunjangkan sepenuhnya jentera PAS yang bekerja siang malam di lapangan. Tanpa PAS, BERSATU didakwa sekadar “penumpang” yang menuntut hak seolah-olah pemilik kenderaan. 

Keyakinan PAS ini secara tidak langsung menjelaskan mengapa isu penyerahan kuasa kepada BERSATU dilihat sukar untuk berlaku. Bagi PAS, menyerahkan tampuk kepimpinan negeri kepada parti yang dianggap tiada sokongan sebenar bukan sahaja tidak strategik, malah boleh dilihat sebagai tindakan menggadaikan mandat pengundi yang dimenangi atas titik peluh sendiri. 

Persoalannya kini, adakah Menteri Besar Perlis sanggup mengambil risiko membubarkan DUN semata-mata untuk mengelak tekanan politik dalaman PN? 

Jika benar pembubaran DUN menjadi pilihan, ia bukan lagi soal kestabilan kerajaan negeri tetapi manifestasi kegagalan rundingan dan krisis kepercayaan antara rakan sekutu sendiri.

Lebih memalukan, situasi ini membuka pekung lama PN, parti yang lantang bercakap soal perpaduan tetapi gagal mengurus perebutan kuasa dalam kalangan mereka sendiri. Rakyat Perlis akhirnya berdepan kemungkinan dipaksa ke kancah pilihan raya semula, bukan kerana kehendak rakyat tetapi kerana ego politik dan rasa “aku lebih kuat dari kau”. 

Jika PAS benar-benar yakin sokongan rakyat memihak kepadanya, pembubaran DUN mungkin dilihat sebagai perjudian yang berbaloi. Namun bagi BERSATU, langkah itu berpotensi menjadi pendedahan paling jujur tentang tahap sebenar kekuatan mereka di Perlis sama ada parti pemerintah Perlis yang relevan atau sekadar pelengkap angka dalam Perikatan Nasional Perlis.

Akhirnya, dalam perebutan kuasa ini, siapa sebenarnya yang sedang berkhidmat untuk rakyat dan siapa pula yang hanya sibuk memastikan kerusi kekal di tangan sendiri?

Jika dinilai kenyataan mutakhir Sanusi bahawa PAS telah bersedia menjadi pemimpin negara maka betullah bahawa PAS tidak benarkan BERSATU memimpin Perlis.

#MB #Perlis #PAS #Bersatu #PN",https://www.tiktok.com/@melakadigest/video/7586912087733964052,,,neutral,2026-06-10 19:26:52.274608+00:00,1958,391,581,168800,0.0,4618,4651.8,,,crawl1_social_merged,,,,False,True,True,True,True,False,False,False,False,2026-06-10 19:26:52.274608+00:00,True
tiktok,post,7625147251207310612,"UMNO dan PAS JANGAN BERTEMBUNG DALAM PRU16 JIKA MAHU KEMBALIKAN KUASA MELAYU - TAN SRI NOH OMAR
#melayu #umno #pas #selangor #dap 
@Ahmad Zahid Hamidi @UMNOMalaysia @UMNO SELANGOR @Parti Islam @PNSelangor @nohomar",https://www.tiktok.com/@nizam_zain79/video/7625147251207310612,,,neutral,2026-06-10 19:26:51.044828+00:00,2749,268,222,181300,0.0,5052,4132.3,,,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,2026-06-10 19:26:51.044828+00:00,True
tiktok,post,7646696474138463508,Dân Ukraina trốn dưới ga tàu điện #xuhuongtiktok #ukraina #nga #fyp,https://www.tiktok.com/@thangdamentertainment/video/7646696474138463508,,,neutral,2026-06-10 19:26:49.085319+00:00,3101,43,33,127900,0.0,4456,3413.9,,,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,2026-06-10 19:26:49.085319+00:00,True
tiktok,post,7645915949018959112,"PN umum tanding semua kerusi dalam PRN Melaka
#tiktok #fyp #politik",https://www.tiktok.com/@seribulannews/video/7645915949018959112,,,neutral,2026-06-10 19:26:50.107701+00:00,2370,193,127,222400,0.0,4914,3359.4,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,True,False,2026-06-10 19:26:50.107701+00:00,True
tiktok,post,7178437072963882267,"""AHLI PARLIMEN PERIKATAN NASIONAL""
Mesyuarat FreCouncil Sidang Dewan Rakyat

#gerik #gerikperak #huluperak #parlimengerik #perikatannasional #perikatannasionalgerik #bersihdanstabil",https://www.tiktok.com/@perikatannasionalgerik/video/7178437072963882267,,,neutral,2026-06-10 19:26:54.531980+00:00,1915,34,263,27000,0.0,2482,2799.0,,,crawl1_social_merged,,,,False,True,False,True,False,False,False,False,False,2026-06-10 19:26:54.531980+00:00,True
